Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2012-03-09,63.5,g,Bedload sediment particle size,,Sediment
2012-04-17,745.0,g,Bedload sediment particle size,,Sediment
2012-05-03,823.3,g,Bedload sediment particle size,,Sediment
2012-05-07,3131.1,g,Bedload sediment particle size,,Sediment
2012-05-07,2711.3,g,Bedload sediment particle size,,Sediment
2012-05-07,3345.2,g,Bedload sediment particle size,,Sediment
2012-05-08,7720.6,g,Bedload sediment particle size,,Sediment
2012-05-09,6116.2,g,Bedload sediment particle size,,Sediment
2012-05-10,4944.3,g,Bedload sediment particle size,,Sediment
2012-05-15,2586.7,g,Bedload sediment particle size,,Sediment
2012-05-16,2394.1,g,Bedload sediment particle size,,Sediment
2012-05-17,3827.4,g,Bedload sediment particle size,,Sediment
2013-04-12,5953.2,g,Bedload sediment particle size,,Sediment
2013-04-25,4189.3,g,Bedload sediment particle size,,Sediment
2013-04-26,3297.3,g,Bedload sediment particle size,,Sediment
2013-05-09,6237.4,g,Bedload sediment particle size,,Sediment
2013-05-10,6262.1,g,Bedload sediment particle size,,Sediment
2013-05-13,6532.6,g,Bedload sediment particle size,,Sediment
2013-05-14,5420.3,g,Bedload sediment particle size,,Sediment
2013-06-18,10296,g,Bedload sediment particle size,,Sediment
2013-06-24,5414.0,g,Bedload sediment particle size,,Sediment
2014-04-07,5594.5,g,Bedload sediment particle size,,Sediment
2014-04-08,8320.0,g,Bedload sediment particle size,,Sediment
2014-04-09,1945.6,g,Bedload sediment particle size,,Sediment
2014-04-15,5502.7,g,Bedload sediment particle size,,Sediment
2014-04-29,5069.7,g,Bedload sediment particle size,,Sediment
2014-05-07,8742.2,g,Bedload sediment particle size,,Sediment
2014-05-28,5472.6,g,Bedload sediment particle size,,Sediment
2014-07-01,9634.9,g,Bedload sediment particle size,,Sediment
2014-07-02,11704,g,Bedload sediment particle size,,Sediment
2014-07-03,13015,g,Bedload sediment particle size,,Sediment
2015-04-08,152.7,g,Bedload sediment particle size,,Sediment
2015-04-08,195.5,g,Bedload sediment particle size,,Sediment
2015-04-21,249.3,g,Bedload sediment particle size,,Sediment
2015-04-21,147.4,g,Bedload sediment particle size,,Sediment
2015-05-19,14787,g,Bedload sediment particle size,,Sediment
2015-05-19,8499.4,g,Bedload sediment particle size,,Sediment
2015-06-03,6609.5,g,Bedload sediment particle size,,Sediment
2015-06-03,6517.5,g,Bedload sediment particle size,,Sediment
2015-06-22,1643.9,g,Bedload sediment particle size,,Sediment
2015-06-22,16639,g,Bedload sediment particle size,,Sediment
2015-06-23,7795.9,g,Bedload sediment particle size,,Sediment
2015-06-23,29223,g,Bedload sediment particle size,,Sediment
2015-06-23,10979,g,Bedload sediment particle size,,Sediment
2015-06-25,16144,g,Bedload sediment particle size,,Sediment
2015-06-25,14534,g,Bedload sediment particle size,,Sediment
2015-06-26,15228,g,Bedload sediment particle size,,Sediment
2015-06-26,12171,g,Bedload sediment particle size,,Sediment
2015-08-05,3275.9,g,Bedload sediment particle size,,Sediment
2015-08-05,2609.1,g,Bedload sediment particle size,,Sediment
