agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,05320270,63680,215154,,7,20,2005,2005,1,2005,29.2,2005,29.2,29.0,,,,,29.0,,,,
USGS,05320270,63680,215154,,7,21,2005,2005,1,2005,27.7,2005,27.7,28.0,,,,,28.0,,,,
USGS,05320270,63680,215154,,7,22,2005,2005,1,2005,33.7,2005,33.7,34.0,,,,,34.0,,,,
USGS,05320270,63680,215154,,7,23,2005,2005,1,2005,66.9,2005,66.9,67.0,,,,,67.0,,,,
USGS,05320270,63680,215154,,7,24,2005,2005,1,2005,71.2,2005,71.2,71.0,,,,,71.0,,,,
USGS,05320270,63680,215154,,7,25,2005,2006,2,2005,58.5,2006,38.4,48.0,,,,,48.0,,,,
USGS,05320270,63680,215154,,7,26,2005,2006,2,2005,54.6,2006,38.3,46.0,,,,,46.0,,,,
USGS,05320270,63680,215154,,7,27,2005,2006,2,2006,35.4,2005,33.3,34.0,,,,,34.0,,,,
USGS,05320270,63680,215154,,7,28,2005,2006,2,2006,34.1,2005,22.6,28.0,,,,,28.0,,,,
USGS,05320270,63680,215154,,7,29,2005,2006,2,2006,33.8,2005,24.6,29.0,,,,,29.0,,,,
USGS,05320270,63680,215154,,7,30,2005,2006,2,2006,33.8,2005,23.1,28.0,,,,,28.0,,,,
USGS,05320270,63680,215154,,7,31,2005,2006,2,2006,35.1,2005,21.9,28.0,,,,,28.0,,,,
USGS,05320270,63680,215154,,8,1,2005,2006,2,2006,37.6,2005,22.6,30.0,,,,,30.0,,,,
USGS,05320270,63680,215154,,8,2,2005,2006,2,2006,69.0,2005,17.9,43.0,,,,,43.0,,,,
USGS,05320270,63680,215154,,8,3,2006,2006,1,2006,84.7,2006,84.7,85.0,,,,,85.0,,,,
USGS,05320270,63680,215154,,8,4,2005,2006,2,2006,91.8,2005,23.6,58.0,,,,,58.0,,,,
USGS,05320270,63680,215154,,8,5,2005,2006,2,2006,57.1,2005,23.0,40.0,,,,,40.0,,,,
USGS,05320270,63680,215154,,8,6,2005,2006,2,2006,49.8,2005,27.0,38.0,,,,,38.0,,,,
USGS,05320270,63680,215154,,8,7,2005,2006,2,2006,42.3,2005,25.4,34.0,,,,,34.0,,,,
USGS,05320270,63680,215154,,8,8,2005,2006,2,2006,38.9,2005,26.7,33.0,,,,,33.0,,,,
USGS,05320270,63680,215154,,8,9,2005,2006,2,2006,42.8,2005,32.9,38.0,,,,,38.0,,,,
USGS,05320270,63680,215154,,8,10,2005,2006,2,2006,42.0,2005,39.3,41.0,,,,,41.0,,,,
USGS,05320270,63680,215154,,8,11,2005,2005,1,2005,31.8,2005,31.8,32.0,,,,,32.0,,,,
USGS,05320270,63680,215154,,8,12,2005,2005,1,2005,35.5,2005,35.5,35.0,,,,,35.0,,,,
USGS,05320270,63680,215154,,8,13,2005,2005,1,2005,34.7,2005,34.7,35.0,,,,,35.0,,,,
USGS,05320270,63680,215154,,8,14,2005,2005,1,2005,38.7,2005,38.7,39.0,,,,,39.0,,,,
USGS,05320270,63680,215154,,8,15,2005,2005,1,2005,32.9,2005,32.9,33.0,,,,,33.0,,,,
USGS,05320270,63680,215154,,8,16,2005,2005,1,2005,30.8,2005,30.8,31.0,,,,,31.0,,,,
USGS,05320270,63680,215154,,8,17,2005,2005,1,2005,30.0,2005,30.0,30.0,,,,,30.0,,,,
USGS,05320270,63680,215154,,8,18,2005,2005,1,2005,40.2,2005,40.2,40.0,,,,,40.0,,,,
USGS,05320270,63680,215154,,8,19,2005,2005,1,2005,26.0,2005,26.0,26.0,,,,,26.0,,,,
USGS,05320270,63680,215154,,8,22,2006,2006,1,2006,30.9,2006,30.9,31.0,,,,,31.0,,,,
USGS,05320270,63680,215154,,8,23,2006,2006,1,2006,29.4,2006,29.4,29.0,,,,,29.0,,,,
USGS,05320270,63680,215154,,8,24,2005,2006,2,2006,25.2,2005,19.9,23.0,,,,,23.0,,,,
USGS,05320270,63680,215154,,8,25,2005,2006,2,2006,25.1,2005,18.4,22.0,,,,,22.0,,,,
USGS,05320270,63680,215154,,8,26,2005,2006,2,2005,42.9,2006,20.5,32.0,,,,,32.0,,,,
USGS,05320270,63680,215154,,8,27,2005,2005,1,2005,27.7,2005,27.7,28.0,,,,,28.0,,,,
USGS,05320270,63680,215154,,8,28,2005,2005,1,2005,32.4,2005,32.4,32.0,,,,,32.0,,,,
USGS,05320270,63680,215154,,8,29,2005,2005,1,2005,30.5,2005,30.5,30.0,,,,,30.0,,,,
USGS,05320270,63680,215154,,8,30,2005,2005,1,2005,32.4,2005,32.4,32.0,,,,,32.0,,,,
USGS,05320270,63680,215154,,8,31,2005,2005,1,2005,30.9,2005,30.9,31.0,,,,,31.0,,,,
USGS,05320270,63680,215154,,9,1,2005,2005,1,2005,27.0,2005,27.0,27.0,,,,,27.0,,,,
USGS,05320270,63680,215154,,9,2,2005,2005,1,2005,26.6,2005,26.6,27.0,,,,,27.0,,,,
USGS,05320270,63680,215154,,9,3,2005,2005,1,2005,27.3,2005,27.3,27.0,,,,,27.0,,,,
USGS,05320270,63680,215154,,9,4,2005,2005,1,2005,26.9,2005,26.9,27.0,,,,,27.0,,,,
