agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,05320270,00300,73402,,6,28,2005,2005,1,2005,7.3,2005,7.3,7.3,,,,,7.3,,,,
USGS,05320270,00300,73402,,6,29,2005,2005,1,2005,7.3,2005,7.3,7.3,,,,,7.3,,,,
USGS,05320270,00300,73402,,6,30,2005,2005,1,2005,7.7,2005,7.7,7.7,,,,,7.7,,,,
USGS,05320270,00300,73402,,7,1,2005,2005,1,2005,8.2,2005,8.2,8.2,,,,,8.2,,,,
USGS,05320270,00300,73402,,7,2,2005,2005,1,2005,8.6,2005,8.6,8.6,,,,,8.6,,,,
USGS,05320270,00300,73402,,7,3,2005,2005,1,2005,8.3,2005,8.3,8.3,,,,,8.3,,,,
USGS,05320270,00300,73402,,7,4,2005,2005,1,2005,6.9,2005,6.9,6.9,,,,,6.9,,,,
USGS,05320270,00300,73402,,7,5,2005,2005,1,2005,8.5,2005,8.5,8.5,,,,,8.5,,,,
USGS,05320270,00300,73402,,7,6,2005,2005,1,2005,7.8,2005,7.8,7.8,,,,,7.8,,,,
USGS,05320270,00300,73402,,7,7,2005,2005,1,2005,7.7,2005,7.7,7.7,,,,,7.7,,,,
USGS,05320270,00300,73402,,7,8,2005,2005,1,2005,7.6,2005,7.6,7.6,,,,,7.6,,,,
USGS,05320270,00300,73402,,7,9,2005,2005,1,2005,7.6,2005,7.6,7.6,,,,,7.6,,,,
USGS,05320270,00300,73402,,7,10,2005,2005,1,2005,7.3,2005,7.3,7.3,,,,,7.3,,,,
USGS,05320270,00300,73402,,7,11,2005,2005,1,2005,6.6,2005,6.6,6.6,,,,,6.6,,,,
USGS,05320270,00300,73402,,7,12,2005,2005,1,2005,6.3,2005,6.3,6.3,,,,,6.3,,,,
USGS,05320270,00300,73402,,7,13,2005,2005,1,2005,6.3,2005,6.3,6.3,,,,,6.3,,,,
USGS,05320270,00300,73402,,7,14,2005,2005,1,2005,6.1,2005,6.1,6.1,,,,,6.1,,,,
USGS,05320270,00300,73402,,7,16,2005,2005,1,2005,6.0,2005,6.0,6.0,,,,,6.0,,,,
USGS,05320270,00300,73402,,7,17,2005,2005,1,2005,6.3,2005,6.3,6.3,,,,,6.3,,,,
USGS,05320270,00300,73402,,7,18,2005,2005,1,2005,6.6,2005,6.6,6.6,,,,,6.6,,,,
USGS,05320270,00300,73402,,7,19,2005,2005,1,2005,7.6,2005,7.6,7.6,,,,,7.6,,,,
USGS,05320270,00300,73402,,7,20,2005,2005,1,2005,7.2,2005,7.2,7.2,,,,,7.2,,,,
USGS,05320270,00300,73402,,7,21,2005,2005,1,2005,6.6,2005,6.6,6.6,,,,,6.6,,,,
USGS,05320270,00300,73402,,7,22,2005,2005,1,2005,7.1,2005,7.1,7.1,,,,,7.1,,,,
USGS,05320270,00300,73402,,7,23,2005,2005,1,2005,6.2,2005,6.2,6.2,,,,,6.2,,,,
USGS,05320270,00300,73402,,7,24,2005,2005,1,2005,6.4,2005,6.4,6.4,,,,,6.4,,,,
USGS,05320270,00300,73402,,7,25,2005,2006,2,2005,6.5,2006,5.9,6.2,,,,,6.2,,,,
USGS,05320270,00300,73402,,7,26,2005,2006,2,2005,7.6,2006,5.8,6.7,,,,,6.7,,,,
USGS,05320270,00300,73402,,7,27,2005,2006,2,2005,8.2,2006,5.9,7.0,,,,,7.0,,,,
USGS,05320270,00300,73402,,7,28,2005,2006,2,2005,8.2,2006,5.8,7.0,,,,,7.0,,,,
USGS,05320270,00300,73402,,7,29,2005,2006,2,2005,8.7,2006,5.4,7.0,,,,,7.0,,,,
USGS,05320270,00300,73402,,7,30,2005,2006,2,2005,8.4,2006,4.7,6.6,,,,,6.6,,,,
USGS,05320270,00300,73402,,7,31,2005,2006,2,2005,7.7,2006,4.0,5.8,,,,,5.8,,,,
USGS,05320270,00300,73402,,8,1,2005,2006,2,2005,7.1,2006,3.5,5.3,,,,,5.3,,,,
USGS,05320270,00300,73402,,8,2,2005,2006,2,2005,6.2,2006,5.7,5.9,,,,,5.9,,,,
USGS,05320270,00300,73402,,8,3,2005,2006,2,2006,6.5,2005,5.8,6.1,,,,,6.1,,,,
USGS,05320270,00300,73402,,8,4,2005,2006,2,2006,6.9,2005,5.5,6.2,,,,,6.2,,,,
USGS,05320270,00300,73402,,8,5,2005,2006,2,2006,6.8,2005,6.6,6.7,,,,,6.7,,,,
USGS,05320270,00300,73402,,8,6,2005,2006,2,2005,6.8,2006,6.5,6.7,,,,,6.7,,,,
USGS,05320270,00300,73402,,8,7,2005,2006,2,2006,7.0,2005,6.8,6.9,,,,,6.9,,,,
USGS,05320270,00300,73402,,8,8,2005,2006,2,2006,7.0,2005,4.9,5.9,,,,,5.9,,,,
USGS,05320270,00300,73402,,8,9,2005,2006,2,2006,5.6,2005,4.7,5.2,,,,,5.2,,,,
USGS,05320270,00300,73402,,8,10,2005,2005,1,2005,6.4,2005,6.4,6.4,,,,,6.4,,,,
USGS,05320270,00300,73402,,8,11,2005,2005,1,2005,7.4,2005,7.4,7.4,,,,,7.4,,,,
USGS,05320270,00300,73402,,8,12,2005,2005,1,2005,8.8,2005,8.8,8.8,,,,,8.8,,,,
USGS,05320270,00300,73402,,8,13,2005,2005,1,2005,9.2,2005,9.2,9.2,,,,,9.2,,,,
USGS,05320270,00300,73402,,8,14,2005,2005,1,2005,9.2,2005,9.2,9.2,,,,,9.2,,,,
USGS,05320270,00300,73402,,8,15,2005,2005,1,2005,9.0,2005,9.0,9.0,,,,,9.0,,,,
USGS,05320270,00300,73402,,8,18,2005,2005,1,2005,8.2,2005,8.2,8.2,,,,,8.2,,,,
USGS,05320270,00300,73402,,8,19,2005,2005,1,2005,8.2,2005,8.2,8.2,,,,,8.2,,,,
USGS,05320270,00300,73402,,8,20,2005,2005,1,2005,7.6,2005,7.6,7.6,,,,,7.6,,,,
USGS,05320270,00300,73402,,8,21,2005,2005,1,2005,7.0,2005,7.0,7.0,,,,,7.0,,,,
USGS,05320270,00300,73402,,8,22,2006,2006,1,2006,5.9,2006,5.9,5.9,,,,,5.9,,,,
USGS,05320270,00300,73402,,8,23,2006,2006,1,2006,6.3,2006,6.3,6.3,,,,,6.3,,,,
USGS,05320270,00300,73402,,8,24,2006,2006,1,2006,6.4,2006,6.4,6.4,,,,,6.4,,,,
USGS,05320270,00300,73402,,8,25,2006,2006,1,2006,6.2,2006,6.2,6.2,,,,,6.2,,,,
USGS,05320270,00300,73402,,8,26,2006,2006,1,2006,6.5,2006,6.5,6.5,,,,,6.5,,,,
