Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,5.30,mg/L,Potassium,,"Inorganics, Major, Metals"
1961-03-19,6.60,mg/L,Potassium,,"Inorganics, Major, Metals"
1961-03-20,8.20,mg/L,Potassium,,"Inorganics, Major, Metals"
1961-05-15,9.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1961-05-16,5.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1962-04-01,4.60,mg/L,Potassium,,"Inorganics, Major, Metals"
1963-02-26,6.80,mg/L,Potassium,,"Inorganics, Major, Metals"
1963-10-22,5.70,mg/L,Potassium,,"Inorganics, Major, Metals"
1963-11-07,6.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1963-12-19,6.60,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-01-17,6.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-02-25,5.20,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-04-03,7.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-05-15,3.10,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-05-21,5.10,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-06-18,4.90,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-07-14,5.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-08-11,6.30,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-09-12,4.90,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-09-22,4.50,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-10-12,3.90,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-10-27,4.40,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-11-09,4.60,mg/L,Potassium,,"Inorganics, Major, Metals"
1964-12-08,5.20,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-01-06,4.80,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-02-10,6.40,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-03-24,6.10,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-04-24,5.90,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-04-28,5.50,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-05-24,5.10,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-07-13,5.50,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-08-17,6.40,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-09-17,6.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-10-14,6.20,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-11-29,6.20,mg/L,Potassium,,"Inorganics, Major, Metals"
1965-12-15,5.50,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-01-12,6.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-02-23,9.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-03-28,6.30,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-04-21,5.10,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-05-25,6.40,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-06-27,4.00,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-07-28,5.70,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-08-19,5.90,mg/L,Potassium,,"Inorganics, Major, Metals"
1966-10-18,7.10,mg/L,Potassium,,"Inorganics, Major, Metals"
1967-02-17,7.60,mg/L,Potassium,,"Inorganics, Major, Metals"
1967-07-11,6.80,mg/L,Potassium,,"Inorganics, Major, Metals"
