Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1997-04-24,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-05-08,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-05-22,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-05-28,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-06-09,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-06-23,0.290,ug/L,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-07-11,0.280,ug/L,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-08-08,0.460,ug/L,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-08-18,0.360,ug/L,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-08-20,0.570,ug/L,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-09-09,0.230,ug/L,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-10-28,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-11-20,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1997-12-18,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1998-01-08,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1998-02-05,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1998-03-30,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1998-04-20,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1998-05-14,,,2-Hydroxyatrazine,,"Organics, Pesticide"
1998-05-18,0.220,ug/L,2-Hydroxyatrazine,,"Organics, Pesticide"
2005-10-12,0.083,ug/L,2-Hydroxyatrazine,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01","Organics, Pesticide"
