Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1989-08-28,3.7,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-01-31,2.7,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-03-11,11.0,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-03-13,10.0,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-03-14,10.0,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-03-16,13.0,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-03-21,12.0,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-03-28,9.3,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-05-31,8.1,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1990-08-29,11.0,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1991-03-16,5.5,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1991-03-19,7.0,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1991-03-20,7.2,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1991-03-21,7.9,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1991-03-23,9.5,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1991-03-26,8.9,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
1991-03-27,8.3,mg/L,Organic carbon,"DESCRIPTION: DOC in Water Filtered Through a 0.45 um Silver Filter and Analysed by Persulfate Oxidation and Infrared Spectrometry; CITATION(S): Brenton, R.W., and Arnett, T.L., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of dissolved organic carbon by UV-promoted persulfate oxidation and infrared spectrometry: U.S. Geological Survey Open-File Report 92-480, 12 p. | USGS | O-1122-92","Organics, Other"
