Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1996-03-14,89,% passing,Suspended sediment particle size,,Sediment
1996-04-24,74,% passing,Suspended sediment particle size,,Sediment
1996-05-28,75,% passing,Suspended sediment particle size,,Sediment
1996-06-12,90,% passing,Suspended sediment particle size,,Sediment
1996-06-17,97,% passing,Suspended sediment particle size,,Sediment
1996-07-09,90,% passing,Suspended sediment particle size,,Sediment
1996-08-07,95,% passing,Suspended sediment particle size,,Sediment
1996-08-26,99,% passing,Suspended sediment particle size,,Sediment
1996-09-03,79,% passing,Suspended sediment particle size,,Sediment
1996-10-02,96,% passing,Suspended sediment particle size,,Sediment
1996-11-04,30,% passing,Suspended sediment particle size,,Sediment
1996-12-10,28,% passing,Suspended sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
1997-01-13,46,% passing,Suspended sediment particle size,,Sediment
1997-02-12,45,% passing,Suspended sediment particle size,,Sediment
1997-03-05,98,% passing,Suspended sediment particle size,,Sediment
1997-03-18,90,% passing,Suspended sediment particle size,,Sediment
1997-04-08,93,% passing,Suspended sediment particle size,,Sediment
1997-04-16,50,% passing,Suspended sediment particle size,,Sediment
1997-04-24,54,% passing,Suspended sediment particle size,,Sediment
1997-04-28,74,% passing,Suspended sediment particle size,,Sediment
1997-05-08,62,% passing,Suspended sediment particle size,,Sediment
1997-05-15,66,% passing,Suspended sediment particle size,,Sediment
1997-05-22,79,% passing,Suspended sediment particle size,,Sediment
1997-05-28,85,% passing,Suspended sediment particle size,,Sediment
1997-06-05,95,% passing,Suspended sediment particle size,,Sediment
1997-06-09,99,% passing,Suspended sediment particle size,,Sediment
1997-06-18,88,% passing,Suspended sediment particle size,,Sediment
1997-06-23,99,% passing,Suspended sediment particle size,,Sediment
1997-07-03,86,% passing,Suspended sediment particle size,,Sediment
1997-07-11,91,% passing,Suspended sediment particle size,,Sediment
1997-07-16,95,% passing,Suspended sediment particle size,,Sediment
1997-07-24,91,% passing,Suspended sediment particle size,,Sediment
1997-07-31,90,% passing,Suspended sediment particle size,,Sediment
1997-08-08,99,% passing,Suspended sediment particle size,,Sediment
1997-08-15,98,% passing,Suspended sediment particle size,,Sediment
1997-08-18,99,% passing,Suspended sediment particle size,,Sediment
1997-08-20,100,% passing,Suspended sediment particle size,,Sediment
1997-08-26,95,% passing,Suspended sediment particle size,,Sediment
1997-09-09,98,% passing,Suspended sediment particle size,,Sediment
1997-10-28,90,% passing,Suspended sediment particle size,,Sediment
1997-11-20,65,% passing,Suspended sediment particle size,,Sediment
1997-12-18,16,% passing,Suspended sediment particle size,,Sediment
1998-01-08,56,% passing,Suspended sediment particle size,,Sediment
1998-02-05,21,% passing,Suspended sediment particle size,,Sediment
1998-02-19,92,% passing,Suspended sediment particle size,,Sediment
1998-03-18,37,% passing,Suspended sediment particle size,,Sediment
1998-03-30,79,% passing,Suspended sediment particle size,,Sediment
1998-04-20,53,% passing,Suspended sediment particle size,,Sediment
1998-05-14,95,% passing,Suspended sediment particle size,,Sediment
1998-05-18,98,% passing,Suspended sediment particle size,,Sediment
1998-06-04,88,% passing,Suspended sediment particle size,,Sediment
1998-07-15,99,% passing,Suspended sediment particle size,,Sediment
1998-08-17,84,% passing,Suspended sediment particle size,,Sediment
1999-03-25,56,% passing,Suspended sediment particle size,,Sediment
1999-04-07,90,% passing,Suspended sediment particle size,,Sediment
1999-05-12,97,% passing,Suspended sediment particle size,,Sediment
1999-05-25,93,% passing,Suspended sediment particle size,,Sediment
1999-06-11,97,% passing,Suspended sediment particle size,,Sediment
1999-06-29,89,% passing,Suspended sediment particle size,,Sediment
1999-07-29,95,% passing,Suspended sediment particle size,,Sediment
1999-08-19,97,% passing,Suspended sediment particle size,,Sediment
1999-09-30,100,% passing,Suspended sediment particle size,,Sediment
1999-10-20,75,% passing,Suspended sediment particle size,,Sediment
1999-11-02,83,% passing,Suspended sediment particle size,,Sediment
2000-01-10,7,% passing,Suspended sediment particle size,,Sediment
2000-01-24,9,% passing,Suspended sediment particle size,,Sediment
2001-03-05,39,% passing,Suspended sediment particle size,,Sediment
2001-04-05,60,% passing,Suspended sediment particle size,,Sediment
2001-05-04,100,% passing,Suspended sediment particle size,,Sediment
2001-06-29,94,% passing,Suspended sediment particle size,,Sediment
2001-07-24,94,% passing,Suspended sediment particle size,,Sediment
2001-08-09,100,% passing,Suspended sediment particle size,,Sediment
2007-05-23,70,% passing,Suspended sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
2007-05-23,71,% passing,Suspended sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
2007-05-23,91,% passing,Suspended sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
2007-06-12,80,% passing,Suspended sediment particle size,,Sediment
2007-06-12,82,% passing,Suspended sediment particle size,,Sediment
2007-06-12,87,% passing,Suspended sediment particle size,,Sediment
2007-08-20,97,% passing,Suspended sediment particle size,"DESCRIPTION: Wet sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
2007-08-20,96,% passing,Suspended sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
2007-08-20,92,% passing,Suspended sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
