Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2019-03-25,0.2387,g,Suspended Sediment Mass,,Sediment
2019-03-25,0.2164,g,Suspended Sediment Mass,,Sediment
2019-03-25,0.1706,g,Suspended Sediment Mass,,Sediment
2019-03-25,8.1176,g,Suspended Sediment Mass,,Sediment
2019-03-29,0.1106,g,Suspended Sediment Mass,,Sediment
2019-03-29,3.4761,g,Suspended Sediment Mass,,Sediment
2019-03-29,0.1157,g,Suspended Sediment Mass,,Sediment
2019-03-29,0.1367,g,Suspended Sediment Mass,,Sediment
2019-04-16,0.1076,g,Suspended Sediment Mass,,Sediment
2019-04-16,0.0630,g,Suspended Sediment Mass,,Sediment
2019-04-16,0.0905,g,Suspended Sediment Mass,,Sediment
2019-04-16,1.2490,g,Suspended Sediment Mass,,Sediment
2019-04-18,0.1332,g,Suspended Sediment Mass,,Sediment
2019-04-18,0.1410,g,Suspended Sediment Mass,,Sediment
2019-04-18,1.8107,g,Suspended Sediment Mass,,Sediment
2019-04-18,0.2060,g,Suspended Sediment Mass,,Sediment
2019-05-29,0.2267,g,Suspended Sediment Mass,,Sediment
2019-05-29,1.5510,g,Suspended Sediment Mass,,Sediment
2019-07-05,1.7538,g,Suspended Sediment Mass,,Sediment
2019-07-05,1.7704,g,Suspended Sediment Mass,,Sediment
2020-05-06,0.0941,g,Suspended Sediment Mass,,Sediment
2020-07-08,0.1339,g,Suspended Sediment Mass,,Sediment
