Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2016-09-23,19,seconds,"Sample time, elapsed",,Information
2016-09-23,19,seconds,"Sample time, elapsed",,Information
2016-09-23,19,seconds,"Sample time, elapsed",,Information
2017-04-17,21,seconds,"Sample time, elapsed",,Information
