Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2012-03-09,360,seconds,Rest time on bed for bed load sample,,Information
2012-04-17,60,seconds,Rest time on bed for bed load sample,,Information
2012-05-03,60,seconds,Rest time on bed for bed load sample,,Information
2012-05-07,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-07,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-07,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-08,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-09,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-10,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-15,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-16,30,seconds,Rest time on bed for bed load sample,,Information
2012-05-17,30,seconds,Rest time on bed for bed load sample,,Information
2013-04-12,30,seconds,Rest time on bed for bed load sample,,Information
2013-04-25,30,seconds,Rest time on bed for bed load sample,,Information
2013-04-26,30,seconds,Rest time on bed for bed load sample,,Information
2013-05-09,30,seconds,Rest time on bed for bed load sample,,Information
2013-05-10,30,seconds,Rest time on bed for bed load sample,,Information
2013-05-13,30,seconds,Rest time on bed for bed load sample,,Information
2013-05-14,30,seconds,Rest time on bed for bed load sample,,Information
2013-06-18,30,seconds,Rest time on bed for bed load sample,,Information
2013-06-24,30,seconds,Rest time on bed for bed load sample,,Information
2014-04-07,30,seconds,Rest time on bed for bed load sample,,Information
2014-04-08,30,seconds,Rest time on bed for bed load sample,,Information
2014-04-09,30,seconds,Rest time on bed for bed load sample,,Information
2014-04-15,30,seconds,Rest time on bed for bed load sample,,Information
2014-04-29,30,seconds,Rest time on bed for bed load sample,,Information
2014-05-07,30,seconds,Rest time on bed for bed load sample,,Information
2014-05-28,30,seconds,Rest time on bed for bed load sample,,Information
2014-07-01,30,seconds,Rest time on bed for bed load sample,,Information
2014-07-02,30,seconds,Rest time on bed for bed load sample,,Information
2014-07-03,30,seconds,Rest time on bed for bed load sample,,Information
2015-04-08,30,seconds,Rest time on bed for bed load sample,,Information
2015-04-08,30,seconds,Rest time on bed for bed load sample,,Information
2015-04-21,30,seconds,Rest time on bed for bed load sample,,Information
2015-04-21,30,seconds,Rest time on bed for bed load sample,,Information
2015-05-19,30,seconds,Rest time on bed for bed load sample,,Information
2015-05-19,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-03,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-03,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-22,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-22,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-23,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-23,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-23,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-25,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-25,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-26,30,seconds,Rest time on bed for bed load sample,,Information
2015-06-26,30,seconds,Rest time on bed for bed load sample,,Information
2015-08-05,30,seconds,Rest time on bed for bed load sample,,Information
2015-08-05,30,seconds,Rest time on bed for bed load sample,,Information
