datetimeUTC,USGS:05320270:00095:00001,USGS:05320270:00095:00001_qualifiers,USGS:05320270:00095:00002,USGS:05320270:00095:00002_qualifiers,USGS:05320270:00095:00003,USGS:05320270:00095:00003_qualifiers
1996-07-12 00:00:00+00:00,586.0,A,557.0,A,572.0,A
1996-07-13 00:00:00+00:00,557.0,A,528.0,A,541.0,A
1996-07-14 00:00:00+00:00,555.0,A,536.0,A,546.0,A
1996-07-15 00:00:00+00:00,555.0,A,535.0,A,543.0,A
1996-07-16 00:00:00+00:00,582.0,A,536.0,A,547.0,A
1996-07-17 00:00:00+00:00,557.0,A,538.0,A,546.0,A
1996-07-18 00:00:00+00:00,558.0,A,544.0,A,552.0,A
1996-07-19 00:00:00+00:00,561.0,A,551.0,A,556.0,A
1996-07-20 00:00:00+00:00,564.0,A,552.0,A,558.0,A
1996-07-21 00:00:00+00:00,567.0,A,531.0,A,550.0,A
1996-07-22 00:00:00+00:00,566.0,A,533.0,A,547.0,A
1996-07-23 00:00:00+00:00,564.0,A,518.0,A,545.0,A
1996-07-24 00:00:00+00:00,562.0,A,517.0,A,541.0,A
1996-07-25 00:00:00+00:00,559.0,A,515.0,A,537.0,A
1996-07-26 00:00:00+00:00,561.0,A,512.0,A,535.0,A
1996-07-27 00:00:00+00:00,552.0,A,521.0,A,533.0,A
1996-07-28 00:00:00+00:00,548.0,A,513.0,A,526.0,A
1996-07-29 00:00:00+00:00,549.0,A,536.0,A,542.0,A
1996-07-30 00:00:00+00:00,547.0,A,534.0,A,539.0,A
1996-07-31 00:00:00+00:00,543.0,A,532.0,A,537.0,A
1996-08-01 00:00:00+00:00,546.0,A,525.0,A,538.0,A
1996-08-02 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
1996-08-03 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
1996-08-04 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
1996-08-05 00:00:00+00:00,518.0,A,275.0,A,487.0,A
1996-08-06 00:00:00+00:00,516.0,A,472.0,A,496.0,A
1996-08-07 00:00:00+00:00,491.0,A,407.0,A,460.0,A
1996-08-08 00:00:00+00:00,503.0,A,458.0,A,487.0,A
1996-08-09 00:00:00+00:00,523.0,A,482.0,A,507.0,A
1996-08-10 00:00:00+00:00,518.0,A,249.0,A,430.0,A
1996-08-11 00:00:00+00:00,550.0,A,340.0,A,450.0,A
1996-08-12 00:00:00+00:00,564.0,A,531.0,A,552.0,A
1996-08-13 00:00:00+00:00,589.0,A,563.0,A,576.0,A
1996-08-14 00:00:00+00:00,613.0,A,584.0,A,596.0,A
1996-08-15 00:00:00+00:00,624.0,A,609.0,A,615.0,A
1996-08-16 00:00:00+00:00,629.0,A,600.0,A,617.0,A
1996-08-17 00:00:00+00:00,636.0,A,605.0,A,624.0,A
1996-08-18 00:00:00+00:00,640.0,A,594.0,A,622.0,A
1996-08-19 00:00:00+00:00,622.0,A,481.0,A,584.0,A
1996-08-20 00:00:00+00:00,590.0,A,421.0,A,479.0,A
1996-08-21 00:00:00+00:00,602.0,A,552.0,A,586.0,A
1996-08-22 00:00:00+00:00,605.0,A,551.0,A,575.0,A
1996-08-23 00:00:00+00:00,630.0,A,561.0,A,607.0,A
1996-08-24 00:00:00+00:00,630.0,A,585.0,A,604.0,A
1996-08-25 00:00:00+00:00,632.0,A,616.0,A,625.0,A
1996-08-26 00:00:00+00:00,628.0,A,260.0,A,445.0,A
1996-08-27 00:00:00+00:00,592.0,A,509.0,A,559.0,A
1996-08-28 00:00:00+00:00,633.0,A,592.0,A,617.0,A
1996-08-29 00:00:00+00:00,646.0,A,633.0,A,642.0,A
1996-08-30 00:00:00+00:00,665.0,A,641.0,A,653.0,A
1996-08-31 00:00:00+00:00,673.0,A,657.0,A,666.0,A
1996-09-01 00:00:00+00:00,671.0,A,636.0,A,649.0,A
1996-09-02 00:00:00+00:00,658.0,A,638.0,A,652.0,A
1996-09-03 00:00:00+00:00,657.0,A,639.0,A,647.0,A
1996-09-04 00:00:00+00:00,650.0,A,604.0,A,632.0,A
1996-09-05 00:00:00+00:00,639.0,A,598.0,A,618.0,A
1996-09-06 00:00:00+00:00,642.0,A,609.0,A,628.0,A
1996-09-07 00:00:00+00:00,625.0,A,602.0,A,614.0,A
1996-09-08 00:00:00+00:00,639.0,A,618.0,A,632.0,A
1996-09-09 00:00:00+00:00,656.0,A,613.0,A,637.0,A
1996-09-10 00:00:00+00:00,634.0,A,614.0,A,623.0,A
1996-09-11 00:00:00+00:00,633.0,A,618.0,A,626.0,A
1996-09-12 00:00:00+00:00,644.0,A,621.0,A,635.0,A
1996-09-13 00:00:00+00:00,653.0,A,625.0,A,641.0,A
1996-09-14 00:00:00+00:00,647.0,A,633.0,A,641.0,A
1996-09-15 00:00:00+00:00,639.0,A,629.0,A,632.0,A
1996-09-16 00:00:00+00:00,630.0,A,616.0,A,624.0,A
1996-09-17 00:00:00+00:00,631.0,A,616.0,A,623.0,A
1996-09-18 00:00:00+00:00,634.0,A,605.0,A,621.0,A
1996-09-19 00:00:00+00:00,629.0,A,569.0,A,603.0,A
1996-09-20 00:00:00+00:00,577.0,A,514.0,A,538.0,A
1996-09-21 00:00:00+00:00,597.0,A,552.0,A,575.0,A
1996-09-22 00:00:00+00:00,604.0,A,559.0,A,582.0,A
1996-09-23 00:00:00+00:00,596.0,A,563.0,A,578.0,A
1996-09-24 00:00:00+00:00,596.0,A,557.0,A,577.0,A
1996-09-25 00:00:00+00:00,604.0,A,569.0,A,587.0,A
1996-09-26 00:00:00+00:00,585.0,A,566.0,A,576.0,A
1996-09-27 00:00:00+00:00,615.0,A,583.0,A,607.0,A
1996-09-28 00:00:00+00:00,626.0,A,610.0,A,618.0,A
1996-09-29 00:00:00+00:00,627.0,A,613.0,A,619.0,A
1996-09-30 00:00:00+00:00,619.0,A,605.0,A,614.0,A
1996-10-01 00:00:00+00:00,623.0,A,594.0,A,610.0,A
1996-10-02 00:00:00+00:00,618.0,A,588.0,A,606.0,A
1996-10-03 00:00:00+00:00,625.0,A,598.0,A,611.0,A
1996-10-04 00:00:00+00:00,620.0,A,586.0,A,607.0,A
1996-10-05 00:00:00+00:00,602.0,A,575.0,A,587.0,A
1996-10-06 00:00:00+00:00,607.0,A,582.0,A,595.0,A
1996-10-07 00:00:00+00:00,610.0,A,584.0,A,601.0,A
1996-10-08 00:00:00+00:00,604.0,A,586.0,A,593.0,A
1996-10-09 00:00:00+00:00,603.0,A,587.0,A,594.0,A
1996-10-10 00:00:00+00:00,604.0,A,594.0,A,601.0,A
1996-10-11 00:00:00+00:00,610.0,A,595.0,A,603.0,A
1996-10-12 00:00:00+00:00,612.0,A,596.0,A,606.0,A
1996-10-13 00:00:00+00:00,616.0,A,607.0,A,612.0,A
1996-10-14 00:00:00+00:00,617.0,A,603.0,A,609.0,A
1996-10-15 00:00:00+00:00,612.0,A,604.0,A,608.0,A
1996-10-16 00:00:00+00:00,621.0,A,610.0,A,617.0,A
1996-10-17 00:00:00+00:00,618.0,A,584.0,A,594.0,A
1996-10-18 00:00:00+00:00,603.0,A,593.0,A,597.0,A
1996-10-19 00:00:00+00:00,624.0,A,603.0,A,615.0,A
1996-10-20 00:00:00+00:00,636.0,A,618.0,A,630.0,A
1996-10-21 00:00:00+00:00,641.0,A,633.0,A,636.0,A
1996-10-22 00:00:00+00:00,652.0,A,641.0,A,647.0,A
1996-10-23 00:00:00+00:00,647.0,A,602.0,A,618.0,A
1996-10-24 00:00:00+00:00,638.0,A,604.0,A,624.0,A
1996-10-25 00:00:00+00:00,631.0,A,604.0,A,622.0,A
1996-10-26 00:00:00+00:00,607.0,A,598.0,A,603.0,A
1996-10-27 00:00:00+00:00,618.0,A,600.0,A,609.0,A
1996-10-28 00:00:00+00:00,670.0,A,611.0,A,652.0,A
1996-10-29 00:00:00+00:00,690.0,A,653.0,A,668.0,A
1996-10-30 00:00:00+00:00,681.0,A,658.0,A,672.0,A
1996-10-31 00:00:00+00:00,708.0,A,678.0,A,699.0,A
1996-11-01 00:00:00+00:00,727.0,A,691.0,A,708.0,A
1996-11-02 00:00:00+00:00,740.0,A,701.0,A,713.0,A
1996-11-03 00:00:00+00:00,746.0,A,715.0,A,731.0,A
1996-11-04 00:00:00+00:00,742.0,A,714.0,A,731.0,A
1996-11-05 00:00:00+00:00,740.0,A,725.0,A,732.0,A
1996-11-06 00:00:00+00:00,732.0,A,721.0,A,724.0,A
1996-11-07 00:00:00+00:00,723.0,A,703.0,A,712.0,A
1996-11-08 00:00:00+00:00,713.0,A,704.0,A,708.0,A
1996-11-09 00:00:00+00:00,727.0,A,713.0,A,717.0,A
1996-11-10 00:00:00+00:00,740.0,A,727.0,A,734.0,A
1996-11-11 00:00:00+00:00,779.0,A,740.0,A,754.0,A
1996-11-12 00:00:00+00:00,797.0,A,774.0,A,785.0,A
1996-11-13 00:00:00+00:00,801.0,A,785.0,A,792.0,A
1996-11-14 00:00:00+00:00,812.0,A,801.0,A,807.0,A
1996-11-15 00:00:00+00:00,814.0,A,768.0,A,794.0,A
1996-11-16 00:00:00+00:00,768.0,A,681.0,A,723.0,A
1996-11-17 00:00:00+00:00,687.0,A,653.0,A,670.0,A
1996-11-18 00:00:00+00:00,697.0,A,655.0,A,673.0,A
1996-11-19 00:00:00+00:00,725.0,A,697.0,A,712.0,A
1996-11-20 00:00:00+00:00,730.0,A,724.0,A,728.0,A
1996-11-21 00:00:00+00:00,731.0,A,723.0,A,726.0,A
1996-11-22 00:00:00+00:00,736.0,A,731.0,A,734.0,A
1996-11-23 00:00:00+00:00,736.0,A,731.0,A,734.0,A
1996-11-24 00:00:00+00:00,747.0,A,731.0,A,737.0,A
1996-11-25 00:00:00+00:00,772.0,A,747.0,A,760.0,A
1996-11-26 00:00:00+00:00,791.0,A,772.0,A,784.0,A
1996-11-27 00:00:00+00:00,797.0,A,788.0,A,794.0,A
1996-11-28 00:00:00+00:00,800.0,A,790.0,A,795.0,A
1996-11-29 00:00:00+00:00,796.0,A,766.0,A,785.0,A
1996-11-30 00:00:00+00:00,766.0,A,727.0,A,741.0,A
1996-12-01 00:00:00+00:00,731.0,A,727.0,A,729.0,A
1996-12-02 00:00:00+00:00,749.0,A,731.0,A,740.0,A
1996-12-03 00:00:00+00:00,772.0,A,748.0,A,760.0,A
1996-12-04 00:00:00+00:00,774.0,A,768.0,A,772.0,A
1996-12-05 00:00:00+00:00,776.0,A,762.0,A,769.0,A
1996-12-06 00:00:00+00:00,763.0,A,755.0,A,759.0,A
1996-12-07 00:00:00+00:00,763.0,A,756.0,A,758.0,A
1996-12-08 00:00:00+00:00,775.0,A,762.0,A,769.0,A
1996-12-09 00:00:00+00:00,775.0,A,767.0,A,771.0,A
1996-12-10 00:00:00+00:00,775.0,A,770.0,A,773.0,A
1996-12-11 00:00:00+00:00,775.0,A,763.0,A,772.0,A
1996-12-12 00:00:00+00:00,763.0,A,753.0,A,757.0,A
1996-12-13 00:00:00+00:00,755.0,A,743.0,A,749.0,A
1996-12-14 00:00:00+00:00,751.0,A,745.0,A,749.0,A
1996-12-15 00:00:00+00:00,771.0,A,751.0,A,764.0,A
1996-12-16 00:00:00+00:00,773.0,A,762.0,A,768.0,A
1996-12-17 00:00:00+00:00,784.0,A,772.0,A,780.0,A
1996-12-18 00:00:00+00:00,795.0,A,783.0,A,789.0,A
1996-12-19 00:00:00+00:00,793.0,A,786.0,A,790.0,A
1996-12-20 00:00:00+00:00,823.0,A,790.0,A,808.0,A
1996-12-21 00:00:00+00:00,825.0,A,819.0,A,822.0,A
1996-12-22 00:00:00+00:00,819.0,A,809.0,A,813.0,A
1996-12-23 00:00:00+00:00,812.0,A,805.0,A,809.0,A
1996-12-24 00:00:00+00:00,811.0,A,806.0,A,808.0,A
1996-12-25 00:00:00+00:00,810.0,A,797.0,A,804.0,A
1996-12-26 00:00:00+00:00,815.0,A,789.0,A,805.0,A
1996-12-27 00:00:00+00:00,817.0,A,813.0,A,815.0,A
1996-12-28 00:00:00+00:00,818.0,A,809.0,A,814.0,A
1996-12-29 00:00:00+00:00,809.0,A,803.0,A,805.0,A
1996-12-30 00:00:00+00:00,808.0,A,803.0,A,805.0,A
1996-12-31 00:00:00+00:00,808.0,A,801.0,A,804.0,A
1997-01-01 00:00:00+00:00,804.0,A,795.0,A,799.0,A
1997-01-02 00:00:00+00:00,797.0,A,787.0,A,791.0,A
1997-01-03 00:00:00+00:00,788.0,A,780.0,A,783.0,A
1997-01-04 00:00:00+00:00,781.0,A,763.0,A,773.0,A
1997-01-05 00:00:00+00:00,763.0,A,756.0,A,759.0,A
1997-01-06 00:00:00+00:00,769.0,A,760.0,A,763.0,A
1997-01-07 00:00:00+00:00,781.0,A,754.0,A,767.0,A
1997-01-08 00:00:00+00:00,781.0,A,775.0,A,778.0,A
1997-01-09 00:00:00+00:00,780.0,A,775.0,A,778.0,A
1997-01-10 00:00:00+00:00,793.0,A,779.0,A,784.0,A
1997-01-11 00:00:00+00:00,802.0,A,793.0,A,797.0,A
1997-01-12 00:00:00+00:00,817.0,A,799.0,A,805.0,A
1997-01-13 00:00:00+00:00,831.0,A,817.0,A,825.0,A
1997-01-14 00:00:00+00:00,843.0,A,831.0,A,838.0,A
1997-01-15 00:00:00+00:00,848.0,A,843.0,A,846.0,A
1997-01-16 00:00:00+00:00,849.0,A,846.0,A,847.0,A
1997-01-17 00:00:00+00:00,851.0,A,847.0,A,849.0,A
1997-01-18 00:00:00+00:00,852.0,A,848.0,A,850.0,A
1997-01-19 00:00:00+00:00,854.0,A,850.0,A,852.0,A
1997-01-20 00:00:00+00:00,856.0,A,853.0,A,854.0,A
1997-01-21 00:00:00+00:00,858.0,A,855.0,A,857.0,A
1997-01-22 00:00:00+00:00,859.0,A,857.0,A,858.0,A
1997-01-23 00:00:00+00:00,857.0,A,849.0,A,853.0,A
1997-01-24 00:00:00+00:00,852.0,A,844.0,A,848.0,A
1997-01-25 00:00:00+00:00,844.0,A,836.0,A,840.0,A
1997-01-26 00:00:00+00:00,837.0,A,831.0,A,834.0,A
1997-01-27 00:00:00+00:00,832.0,A,830.0,A,831.0,A
1997-01-28 00:00:00+00:00,834.0,A,831.0,A,833.0,A
1997-01-29 00:00:00+00:00,843.0,A,834.0,A,839.0,A
1997-01-30 00:00:00+00:00,847.0,A,843.0,A,845.0,A
1997-01-31 00:00:00+00:00,847.0,A,846.0,A,846.0,A
1997-02-01 00:00:00+00:00,847.0,A,846.0,A,846.0,A
1997-02-02 00:00:00+00:00,847.0,A,846.0,A,846.0,A
1997-02-03 00:00:00+00:00,847.0,A,844.0,A,846.0,A
1997-02-04 00:00:00+00:00,845.0,A,838.0,A,842.0,A
1997-02-05 00:00:00+00:00,838.0,A,832.0,A,835.0,A
1997-02-06 00:00:00+00:00,832.0,A,827.0,A,830.0,A
1997-02-07 00:00:00+00:00,827.0,A,824.0,A,825.0,A
1997-02-08 00:00:00+00:00,825.0,A,823.0,A,824.0,A
1997-02-09 00:00:00+00:00,825.0,A,823.0,A,824.0,A
1997-02-10 00:00:00+00:00,825.0,A,824.0,A,824.0,A
1997-02-11 00:00:00+00:00,828.0,A,825.0,A,826.0,A
1997-02-12 00:00:00+00:00,830.0,A,826.0,A,828.0,A
1997-02-13 00:00:00+00:00,833.0,A,829.0,A,831.0,A
1997-02-14 00:00:00+00:00,835.0,A,832.0,A,834.0,A
1997-02-15 00:00:00+00:00,838.0,A,834.0,A,836.0,A
1997-02-16 00:00:00+00:00,840.0,A,837.0,A,838.0,A
1997-02-17 00:00:00+00:00,841.0,A,839.0,A,840.0,A
1997-02-18 00:00:00+00:00,843.0,A,840.0,A,842.0,A
1997-02-19 00:00:00+00:00,843.0,A,835.0,A,840.0,A
1997-02-20 00:00:00+00:00,835.0,A,803.0,A,822.0,A
1997-02-21 00:00:00+00:00,803.0,A,674.0,A,733.0,A
1997-02-22 00:00:00+00:00,674.0,A,638.0,A,655.0,A
1997-02-23 00:00:00+00:00,638.0,A,597.0,A,617.0,A
1997-02-24 00:00:00+00:00,597.0,A,575.0,A,587.0,A
1997-02-25 00:00:00+00:00,575.0,A,565.0,A,569.0,A
1997-02-26 00:00:00+00:00,565.0,A,562.0,A,564.0,A
1997-02-27 00:00:00+00:00,565.0,A,562.0,A,564.0,A
1997-02-28 00:00:00+00:00,564.0,A,562.0,A,563.0,A
1997-03-01 00:00:00+00:00,564.0,A,544.0,A,553.0,A
1997-03-02 00:00:00+00:00,544.0,A,539.0,A,541.0,A
1997-03-03 00:00:00+00:00,540.0,A,538.0,A,539.0,A
1997-03-04 00:00:00+00:00,540.0,A,539.0,A,539.0,A
1997-03-05 00:00:00+00:00,539.0,A,538.0,A,539.0,A
1997-03-06 00:00:00+00:00,538.0,A,536.0,A,537.0,A
1997-03-07 00:00:00+00:00,539.0,A,537.0,A,538.0,A
1997-03-08 00:00:00+00:00,543.0,A,539.0,A,541.0,A
1997-03-09 00:00:00+00:00,551.0,A,543.0,A,547.0,A
1997-03-10 00:00:00+00:00,551.0,A,533.0,A,547.0,A
1997-03-11 00:00:00+00:00,533.0,A,407.0,A,486.0,A
1997-03-12 00:00:00+00:00,407.0,A,397.0,A,402.0,A
1997-03-13 00:00:00+00:00,402.0,A,362.0,A,387.0,A
1997-03-14 00:00:00+00:00,376.0,A,362.0,A,367.0,A
1997-03-15 00:00:00+00:00,414.0,A,376.0,A,395.0,A
1997-03-16 00:00:00+00:00,452.0,A,414.0,A,436.0,A
1997-03-17 00:00:00+00:00,476.0,A,452.0,A,465.0,A
1997-03-18 00:00:00+00:00,489.0,A,476.0,A,485.0,A
1997-03-19 00:00:00+00:00,502.0,A,488.0,A,496.0,A
1997-03-20 00:00:00+00:00,491.0,A,440.0,A,466.0,A
1997-03-21 00:00:00+00:00,440.0,A,404.0,A,421.0,A
1997-03-22 00:00:00+00:00,404.0,A,390.0,A,395.0,A
1997-03-23 00:00:00+00:00,404.0,A,391.0,A,398.0,A
1997-03-24 00:00:00+00:00,436.0,A,402.0,A,418.0,A
1997-03-25 00:00:00+00:00,467.0,A,436.0,A,452.0,A
1997-03-26 00:00:00+00:00,494.0,A,467.0,A,482.0,A
1997-03-27 00:00:00+00:00,506.0,A,493.0,A,500.0,A
1997-03-28 00:00:00+00:00,514.0,A,500.0,A,511.0,A
1997-03-29 00:00:00+00:00,513.0,A,511.0,A,512.0,A
1997-03-30 00:00:00+00:00,518.0,A,512.0,A,515.0,A
1997-03-31 00:00:00+00:00,524.0,A,518.0,A,521.0,A
1997-04-01 00:00:00+00:00,532.0,A,524.0,A,528.0,A
1997-04-02 00:00:00+00:00,532.0,A,531.0,A,531.0,A
1997-04-03 00:00:00+00:00,537.0,A,532.0,A,533.0,A
1997-04-04 00:00:00+00:00,550.0,A,537.0,A,544.0,A
1997-04-05 00:00:00+00:00,554.0,A,550.0,A,552.0,A
1997-04-06 00:00:00+00:00,558.0,A,552.0,A,555.0,A
1997-04-07 00:00:00+00:00,586.0,A,558.0,A,577.0,A
1997-04-08 00:00:00+00:00,606.0,A,586.0,A,596.0,A
1997-04-09 00:00:00+00:00,618.0,A,606.0,A,613.0,A
1997-04-10 00:00:00+00:00,635.0,A,618.0,A,626.0,A
1997-04-11 00:00:00+00:00,640.0,A,635.0,A,637.0,A
1997-04-12 00:00:00+00:00,643.0,A,640.0,A,641.0,A
1997-04-13 00:00:00+00:00,645.0,A,643.0,A,645.0,A
1997-04-14 00:00:00+00:00,646.0,A,641.0,A,644.0,A
1997-04-15 00:00:00+00:00,645.0,A,642.0,A,643.0,A
1997-04-16 00:00:00+00:00,645.0,A,643.0,A,644.0,A
1997-04-17 00:00:00+00:00,645.0,A,642.0,A,644.0,A
1997-04-18 00:00:00+00:00,645.0,A,637.0,A,641.0,A
1997-04-19 00:00:00+00:00,637.0,A,626.0,A,632.0,A
1997-04-20 00:00:00+00:00,628.0,A,621.0,A,624.0,A
1997-04-21 00:00:00+00:00,621.0,A,611.0,A,614.0,A
1997-04-22 00:00:00+00:00,612.0,A,604.0,A,608.0,A
1997-04-23 00:00:00+00:00,609.0,A,603.0,A,606.0,A
1997-04-24 00:00:00+00:00,616.0,A,605.0,A,611.0,A
1997-04-25 00:00:00+00:00,624.0,A,613.0,A,619.0,A
1997-04-26 00:00:00+00:00,632.0,A,622.0,A,627.0,A
1997-04-27 00:00:00+00:00,637.0,A,628.0,A,633.0,A
1997-04-28 00:00:00+00:00,636.0,A,596.0,A,618.0,A
1997-04-29 00:00:00+00:00,608.0,A,596.0,A,604.0,A
1997-04-30 00:00:00+00:00,607.0,A,599.0,A,602.0,A
1997-05-01 00:00:00+00:00,615.0,A,599.0,A,608.0,A
1997-05-02 00:00:00+00:00,613.0,A,590.0,A,601.0,A
1997-05-03 00:00:00+00:00,590.0,A,578.0,A,585.0,A
1997-05-04 00:00:00+00:00,612.0,A,586.0,A,594.0,A
1997-05-05 00:00:00+00:00,607.0,A,586.0,A,600.0,A
1997-05-06 00:00:00+00:00,603.0,A,581.0,A,593.0,A
1997-05-07 00:00:00+00:00,619.0,A,597.0,A,608.0,A
1997-05-08 00:00:00+00:00,609.0,A,599.0,A,604.0,A
1997-05-09 00:00:00+00:00,628.0,A,608.0,A,618.0,A
