Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,14900,mi2,Surface area,,Physical
1960-10-04,14900,mi2,Surface area,,Physical
1961-03-19,14900,mi2,Surface area,,Physical
1961-03-20,14900,mi2,Surface area,,Physical
1961-03-20,14900,mi2,Surface area,,Physical
1961-05-15,14900,mi2,Surface area,,Physical
1961-05-16,14900,mi2,Surface area,,Physical
1962-04-01,14900,mi2,Surface area,,Physical
1964-10-12,14900,mi2,Surface area,,Physical
1964-10-27,14900,mi2,Surface area,,Physical
1964-11-09,14900,mi2,Surface area,,Physical
1964-12-08,14900,mi2,Surface area,,Physical
1965-01-06,14900,mi2,Surface area,,Physical
1965-02-10,14900,mi2,Surface area,,Physical
1965-03-24,14900,mi2,Surface area,,Physical
1965-04-24,14900,mi2,Surface area,,Physical
1965-04-28,14900,mi2,Surface area,,Physical
1965-05-24,14900,mi2,Surface area,,Physical
1965-07-13,14900,mi2,Surface area,,Physical
1965-08-17,14900,mi2,Surface area,,Physical
1965-09-17,14900,mi2,Surface area,,Physical
1965-10-14,14900,mi2,Surface area,,Physical
1965-11-29,14900,mi2,Surface area,,Physical
1965-12-15,14900,mi2,Surface area,,Physical
1966-01-12,14900,mi2,Surface area,,Physical
1966-02-23,14900,mi2,Surface area,,Physical
1966-03-28,14900,mi2,Surface area,,Physical
1966-04-21,14900,mi2,Surface area,,Physical
1966-05-25,14900,mi2,Surface area,,Physical
1966-06-27,14900,mi2,Surface area,,Physical
1966-07-28,14900,mi2,Surface area,,Physical
1966-08-19,14900,mi2,Surface area,,Physical
1966-10-18,14900,mi2,Surface area,,Physical
1967-02-17,14900,mi2,Surface area,,Physical
1967-07-11,14900,mi2,Surface area,,Physical
