agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,month_nu,mean_va,count_nu
USGS,05320270,00060,73387,,2002,10,127.7,31
USGS,05320270,00060,73387,,2002,11,23.9,30
USGS,05320270,00060,73387,,2002,12,11.4,31
USGS,05320270,00060,73387,,2003,1,5.01,31
USGS,05320270,00060,73387,,2003,2,1.0,28
USGS,05320270,00060,73387,,2003,3,30.6,31
USGS,05320270,00060,73387,,2003,4,97.9,30
USGS,05320270,00060,73387,,2003,5,188.9,31
USGS,05320270,00060,73387,,2003,6,65.9,30
USGS,05320270,00060,73387,,2003,7,50.8,31
USGS,05320270,00060,73387,,2003,8,0.881,31
USGS,05320270,00060,73387,,2003,9,0.0,30
USGS,05320270,00060,73387,,2003,10,0.0,31
USGS,05320270,00060,73387,,2003,11,0.0,30
USGS,05320270,00060,73387,,2003,12,0.0,31
USGS,05320270,00060,73387,,2004,1,0.0,31
USGS,05320270,00060,73387,,2004,2,0.152,29
USGS,05320270,00060,73387,,2004,3,28.2,31
USGS,05320270,00060,73387,,2004,4,9.74,30
USGS,05320270,00060,73387,,2004,5,59.7,31
USGS,05320270,00060,73387,,2004,6,210.8,30
USGS,05320270,00060,73387,,2004,7,90.7,31
USGS,05320270,00060,73387,,2004,8,71.0,31
USGS,05320270,00060,73387,,2004,9,360.6,30
USGS,05320270,00060,73387,,2004,10,90.7,31
USGS,05320270,00060,73387,,2004,11,34.1,30
USGS,05320270,00060,73387,,2004,12,23.2,31
USGS,05320270,00060,73387,,2005,1,5.81,31
USGS,05320270,00060,73387,,2005,2,27.6,28
USGS,05320270,00060,73387,,2005,3,59.4,31
USGS,05320270,00060,73387,,2005,4,266.2,30
USGS,05320270,00060,73387,,2005,5,267.3,31
USGS,05320270,00060,73387,,2005,6,99.0,30
USGS,05320270,00060,73387,,2005,7,49.1,31
USGS,05320270,00060,73387,,2005,8,0.841,31
USGS,05320270,00060,73387,,2005,9,67.0,30
USGS,05320270,00060,73387,,2005,10,157.0,31
USGS,05320270,00060,73387,,2005,11,24.9,30
USGS,05320270,00060,73387,,2005,12,26.8,31
USGS,05320270,00060,73387,,2006,1,57.5,31
USGS,05320270,00060,73387,,2006,2,72.7,28
USGS,05320270,00060,73387,,2006,3,79.0,31
USGS,05320270,00060,73387,,2006,4,415.1,30
USGS,05320270,00060,73387,,2006,5,201.8,31
USGS,05320270,00060,73387,,2006,6,71.7,30
USGS,05320270,00060,73387,,2006,7,7.69,31
USGS,05320270,00060,73387,,2006,8,9.39,31
USGS,05320270,00060,73387,,2006,9,5.85,30
USGS,05320270,00060,73387,,2006,10,1.84,31
USGS,05320270,00060,73387,,2006,11,2.23,30
USGS,05320270,00060,73387,,2006,12,6.38,31
USGS,05320270,00060,73387,,2007,1,35.3,31
USGS,05320270,00060,73387,,2007,2,2.04,28
USGS,05320270,00060,73387,,2007,3,217.0,31
USGS,05320270,00060,73387,,2007,4,212.2,30
USGS,05320270,00060,73387,,2007,5,83.1,31
USGS,05320270,00060,73387,,2007,6,66.4,30
USGS,05320270,00060,73387,,2007,7,1.36,31
USGS,05320270,00060,73387,,2007,8,108.8,31
USGS,05320270,00060,73387,,2007,9,71.1,30
USGS,05320270,00060,73387,,2007,10,452.4,31
USGS,05320270,00060,73387,,2007,11,69.8,30
USGS,05320270,00060,73387,,2007,12,17.1,31
USGS,05320270,00060,73387,,2008,1,7.55,31
USGS,05320270,00060,73387,,2008,2,2.71,29
USGS,05320270,00060,73387,,2008,3,20.1,31
USGS,05320270,00060,73387,,2008,4,170.2,30
USGS,05320270,00060,73387,,2008,5,178.1,31
USGS,05320270,00060,73387,,2008,6,207.8,30
USGS,05320270,00060,73387,,2008,7,25.7,31
USGS,05320270,00060,73387,,2008,8,2.2,31
USGS,05320270,00060,73387,,2008,9,0.0,30
USGS,05320270,00060,73387,,2008,10,0.0,31
USGS,05320270,00060,73387,,2008,11,0.32,30
USGS,05320270,00060,73387,,2008,12,0.1,31
USGS,05320270,00060,73387,,2009,1,0.032,31
USGS,05320270,00060,73387,,2009,2,8.53,28
USGS,05320270,00060,73387,,2009,3,66.3,31
USGS,05320270,00060,73387,,2009,4,38.8,30
USGS,05320270,00060,73387,,2009,5,56.8,31
USGS,05320270,00060,73387,,2009,6,42.7,30
USGS,05320270,00060,73387,,2009,7,14.7,31
USGS,05320270,00060,73387,,2009,8,0.161,31
USGS,05320270,00060,73387,,2009,9,0.0,30
USGS,05320270,00060,73387,,2009,10,6.4,31
USGS,05320270,00060,73387,,2009,11,36.3,30
USGS,05320270,00060,73387,,2009,12,23.5,31
USGS,05320270,00060,73387,,2010,1,14.3,31
USGS,05320270,00060,73387,,2010,2,16.5,28
USGS,05320270,00060,73387,,2010,3,627.0,31
USGS,05320270,00060,73387,,2010,4,94.1,30
USGS,05320270,00060,73387,,2010,5,71.8,31
USGS,05320270,00060,73387,,2010,6,298.3,30
USGS,05320270,00060,73387,,2010,7,261.6,31
USGS,05320270,00060,73387,,2010,8,25.9,31
USGS,05320270,00060,73387,,2010,9,719.3,30
USGS,05320270,00060,73387,,2010,10,296.5,31
USGS,05320270,00060,73387,,2010,11,110.4,30
USGS,05320270,00060,73387,,2010,12,84.7,31
USGS,05320270,00060,73387,,2011,1,69.0,31
USGS,05320270,00060,73387,,2011,2,134.4,28
USGS,05320270,00060,73387,,2011,3,651.2,31
USGS,05320270,00060,73387,,2011,4,267.8,30
USGS,05320270,00060,73387,,2011,5,188.1,31
USGS,05320270,00060,73387,,2011,6,300.3,30
USGS,05320270,00060,73387,,2011,7,245.5,31
USGS,05320270,00060,73387,,2011,8,20.6,31
USGS,05320270,00060,73387,,2011,9,0.396,30
USGS,05320270,00060,73387,,2011,10,0.0,31
USGS,05320270,00060,73387,,2011,11,0.0,30
USGS,05320270,00060,73387,,2011,12,0.0,31
USGS,05320270,00060,73387,,2012,1,0.0,31
USGS,05320270,00060,73387,,2012,2,0.187,29
USGS,05320270,00060,73387,,2012,3,19.4,31
USGS,05320270,00060,73387,,2012,4,14.6,30
USGS,05320270,00060,73387,,2012,5,105.4,31
USGS,05320270,00060,73387,,2012,6,114.5,30
USGS,05320270,00060,73387,,2012,7,6.98,31
USGS,05320270,00060,73387,,2012,8,0.0,31
USGS,05320270,00060,73387,,2012,9,0.0,30
USGS,05320270,00060,73387,,2012,10,0.0,14
