Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,120,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1961-03-20,120,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1961-05-16,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1962-04-01,20,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-02-26,170,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-10-22,130,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-11-07,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-12-19,180,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-01-17,200,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-02-25,120,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-04-03,120,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-05-15,120,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-05-21,220,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-06-18,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-07-14,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-08-11,150,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-09-12,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-09-22,150,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-10-12,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-10-27,30,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-11-09,0.0,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-12-08,140,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-01-06,150,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-02-10,140,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-03-24,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-04-24,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-04-28,50,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-05-24,90,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-07-13,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-08-17,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-09-17,140,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-10-14,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-11-29,90,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-12-15,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-01-12,130,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-02-23,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-03-28,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-04-21,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-05-25,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-06-27,70,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-07-28,180,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-08-19,140,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-10-18,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1967-02-17,180,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1967-07-11,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
