Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,217,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1961-03-19,215,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1961-03-20,151,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1961-05-15,397,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1961-05-16,216,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1962-04-01,37.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-02-26,226,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-10-22,237,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-11-07,299,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-12-19,319,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-01-17,249,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-02-25,276,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-04-03,250,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-05-15,227,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-05-21,240,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-06-18,204,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-07-14,185,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-08-11,190,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-09-12,86.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-09-22,133,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-10-12,148,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-10-27,154,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-11-09,173,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-12-08,209,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-01-06,195,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-02-10,206,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-03-24,114,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-04-24,120,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-04-28,121,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-05-24,183,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-07-13,180,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-08-17,174,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-09-17,168,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-10-14,185,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-11-29,192,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-12-15,160,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-01-12,226,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-02-23,113,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-03-28,103,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-04-21,133,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-05-25,254,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-06-27,114,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-07-28,161,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-08-19,165,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-10-18,156,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1967-02-17,246,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1967-07-11,173,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
