Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,627,mg/L,Total dissolved solids,,Physical
1961-03-20,383,mg/L,Total dissolved solids,,Physical
1961-05-16,449,mg/L,Total dissolved solids,,Physical
1962-04-02,225,mg/L,Total dissolved solids,,Physical
1963-02-26,662,mg/L,Total dissolved solids,,Physical
1963-10-22,527,mg/L,Total dissolved solids,,Physical
1963-11-07,555,mg/L,Total dissolved solids,,Physical
1963-12-10,620,mg/L,Total dissolved solids,,Physical
1964-01-16,807,mg/L,Total dissolved solids,,Physical
1964-02-25,602,mg/L,Total dissolved solids,,Physical
1964-04-03,479,mg/L,Total dissolved solids,,Physical
1964-05-13,470,mg/L,Total dissolved solids,,Physical
1964-05-14,467,mg/L,Total dissolved solids,,Physical
1964-06-17,490,mg/L,Total dissolved solids,,Physical
1964-07-15,416,mg/L,Total dissolved solids,,Physical
1964-08-11,402,mg/L,Total dissolved solids,,Physical
1964-09-13,437,mg/L,Total dissolved solids,,Physical
1964-09-22,508,mg/L,Total dissolved solids,,Physical
1964-10-09,559,mg/L,Total dissolved solids,,Physical
1964-11-16,525,mg/L,Total dissolved solids,,Physical
1964-12-09,707,mg/L,Total dissolved solids,,Physical
1965-01-07,585,mg/L,Total dissolved solids,,Physical
1965-02-10,622,mg/L,Total dissolved solids,,Physical
1965-03-25,430,mg/L,Total dissolved solids,,Physical
1965-04-29,384,mg/L,Total dissolved solids,,Physical
1965-05-02,453,mg/L,Total dissolved solids,,Physical
1965-05-25,453,mg/L,Total dissolved solids,,Physical
1965-07-13,529,mg/L,Total dissolved solids,,Physical
1965-08-18,438,mg/L,Total dissolved solids,,Physical
1965-09-20,488,mg/L,Total dissolved solids,,Physical
1965-10-15,553,mg/L,Total dissolved solids,,Physical
1965-11-30,619,mg/L,Total dissolved solids,,Physical
1965-12-15,436,mg/L,Total dissolved solids,,Physical
1966-01-12,665,mg/L,Total dissolved solids,,Physical
1966-02-15,265,mg/L,Total dissolved solids,,Physical
1966-04-21,523,mg/L,Total dissolved solids,,Physical
1966-05-25,460,mg/L,Total dissolved solids,,Physical
1966-06-24,318,mg/L,Total dissolved solids,,Physical
1966-07-27,393,mg/L,Total dissolved solids,,Physical
1966-08-18,452,mg/L,Total dissolved solids,,Physical
1966-10-18,497,mg/L,Total dissolved solids,,Physical
1967-02-28,700,mg/L,Total dissolved solids,,Physical
1967-07-12,479,mg/L,Total dissolved solids,,Physical
1969-09-12,403,mg/L,Total dissolved solids,,Physical
