agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,month_nu,mean_va,count_nu
USGS,05325000,80154,73410,,1975,6,367.6,30
USGS,05325000,80154,73410,,1975,7,254.0,31
USGS,05325000,80154,73410,,1975,8,120.9,31
USGS,05325000,80154,73410,,1975,9,63.4,30
USGS,05325000,80154,73410,,1975,10,53.0,31
USGS,05325000,80154,73410,,1975,11,59.6,30
USGS,05325000,80154,73410,,1975,12,57.0,31
USGS,05325000,80154,73410,,1976,1,61.0,31
USGS,05325000,80154,73410,,1976,2,32.8,29
USGS,05325000,80154,73410,,1976,3,248.5,31
USGS,05325000,80154,73410,,1976,4,264.5,30
USGS,05325000,80154,73410,,1976,5,87.5,31
USGS,05325000,80154,73410,,1976,6,126.3,30
USGS,05325000,80154,73410,,1976,7,69.0,31
USGS,05325000,80154,73410,,1976,8,80.8,31
USGS,05325000,80154,73410,,1976,9,74.2,30
USGS,05325000,80154,73410,,1976,10,40.2,31
USGS,05325000,80154,73410,,1976,11,48.9,30
USGS,05325000,80154,73410,,1976,12,50.1,31
USGS,05325000,80154,73410,,1977,1,52.9,31
USGS,05325000,80154,73410,,1977,2,64.5,28
USGS,05325000,80154,73410,,1977,3,286.2,31
USGS,05325000,80154,73410,,1977,4,96.8,30
USGS,05325000,80154,73410,,1977,5,124.9,31
USGS,05325000,80154,73410,,1977,6,296.1,30
USGS,05325000,80154,73410,,1977,7,96.2,31
USGS,05325000,80154,73410,,1977,8,154.0,31
USGS,05325000,80154,73410,,1977,9,105.9,30
USGS,05325000,80154,73410,,1977,10,112.3,31
USGS,05325000,80154,73410,,1977,11,89.7,30
USGS,05325000,80154,73410,,1977,12,60.4,31
USGS,05325000,80154,73410,,1978,1,98.6,31
USGS,05325000,80154,73410,,1978,2,69.5,28
USGS,05325000,80154,73410,,1978,3,214.0,31
USGS,05325000,80154,73410,,1978,4,152.3,30
USGS,05325000,80154,73410,,1978,5,110.4,31
USGS,05325000,80154,73410,,1978,6,234.3,30
USGS,05325000,80154,73410,,1978,7,251.3,31
USGS,05325000,80154,73410,,1978,8,123.5,31
USGS,05325000,80154,73410,,1978,9,116.5,30
USGS,05325000,80154,73410,,1978,10,83.1,31
USGS,05325000,80154,73410,,1978,11,45.8,30
USGS,05325000,80154,73410,,1978,12,38.8,31
USGS,05325000,80154,73410,,1979,1,21.6,31
USGS,05325000,80154,73410,,1979,2,26.8,28
USGS,05325000,80154,73410,,1979,3,188.5,31
USGS,05325000,80154,73410,,1979,4,218.8,30
USGS,05325000,80154,73410,,1979,5,137.9,31
USGS,05325000,80154,73410,,1979,6,198.8,30
USGS,05325000,80154,73410,,1979,7,251.9,31
USGS,05325000,80154,73410,,1979,8,301.1,31
USGS,05325000,80154,73410,,1979,9,207.9,30
USGS,05325000,80154,73410,,1979,10,101.8,31
USGS,05325000,80154,73410,,1979,11,176.3,30
USGS,05325000,80154,73410,,1979,12,91.1,31
USGS,05325000,80154,73410,,1980,1,49.5,31
USGS,05325000,80154,73410,,1980,2,55.2,29
USGS,05325000,80154,73410,,1980,3,186.1,31
USGS,05325000,80154,73410,,1980,4,217.0,30
USGS,05325000,80154,73410,,1980,5,183.1,31
USGS,05325000,80154,73410,,1980,6,454.6,30
USGS,05325000,80154,73410,,1980,7,185.5,31
USGS,05325000,80154,73410,,1980,8,160.3,31
USGS,05325000,80154,73410,,1980,9,163.1,30
USGS,05325000,80154,73410,,1980,10,86.0,31
USGS,05325000,80154,73410,,1980,11,73.9,30
USGS,05325000,80154,73410,,1980,12,62.9,31
USGS,05325000,80154,73410,,1981,1,57.1,31
USGS,05325000,80154,73410,,1981,2,45.9,28
USGS,05325000,80154,73410,,1981,3,54.7,31
USGS,05325000,80154,73410,,1981,4,138.1,30
USGS,05325000,80154,73410,,1981,5,346.1,31
USGS,05325000,80154,73410,,1981,6,545.7,30
USGS,05325000,80154,73410,,1981,7,403.6,31
USGS,05325000,80154,73410,,1981,8,346.5,31
USGS,05325000,80154,73410,,1981,9,164.9,30
USGS,05325000,80154,73410,,1981,10,151.8,31
USGS,05325000,80154,73410,,1981,11,122.6,30
USGS,05325000,80154,73410,,1981,12,94.0,31
USGS,05325000,80154,73410,,1982,1,71.2,31
USGS,05325000,80154,73410,,1982,2,49.9,28
USGS,05325000,80154,73410,,1982,3,322.8,31
USGS,05325000,80154,73410,,1982,4,360.3,30
USGS,05325000,80154,73410,,1982,5,366.4,31
USGS,05325000,80154,73410,,1982,6,329.0,30
USGS,05325000,80154,73410,,1982,7,420.5,31
USGS,05325000,80154,73410,,1982,8,158.7,31
USGS,05325000,80154,73410,,1982,9,154.3,30
USGS,05325000,80154,73410,,1982,10,355.3,31
USGS,05325000,80154,73410,,1982,11,292.1,30
USGS,05325000,80154,73410,,1982,12,142.0,31
USGS,05325000,80154,73410,,1983,1,49.4,31
USGS,05325000,80154,73410,,1983,2,119.1,28
USGS,05325000,80154,73410,,1983,3,273.3,31
USGS,05325000,80154,73410,,1983,4,217.2,30
USGS,05325000,80154,73410,,1983,5,263.7,31
USGS,05325000,80154,73410,,1983,6,272.0,30
USGS,05325000,80154,73410,,1983,7,329.5,31
USGS,05325000,80154,73410,,1983,8,117.4,31
USGS,05325000,80154,73410,,1983,9,116.3,30
USGS,05325000,80154,73410,,1983,10,69.5,31
USGS,05325000,80154,73410,,1983,11,99.2,30
USGS,05325000,80154,73410,,1983,12,52.5,31
USGS,05325000,80154,73410,,1984,1,50.1,31
USGS,05325000,80154,73410,,1984,2,161.8,29
USGS,05325000,80154,73410,,1984,3,250.3,31
USGS,05325000,80154,73410,,1984,4,352.1,30
USGS,05325000,80154,73410,,1984,5,265.4,31
USGS,05325000,80154,73410,,1984,6,273.8,30
USGS,05325000,80154,73410,,1984,7,276.4,31
USGS,05325000,80154,73410,,1984,8,178.5,31
USGS,05325000,80154,73410,,1984,9,86.9,30
USGS,05325000,80154,73410,,1984,10,198.5,31
USGS,05325000,80154,73410,,1984,11,157.1,30
USGS,05325000,80154,73410,,1984,12,56.0,31
USGS,05325000,80154,73410,,1985,1,56.0,31
USGS,05325000,80154,73410,,1985,2,73.8,28
USGS,05325000,80154,73410,,1985,3,217.6,31
USGS,05325000,80154,73410,,1985,4,207.7,30
USGS,05325000,80154,73410,,1985,5,311.8,31
USGS,05325000,80154,73410,,1985,6,302.5,30
USGS,05325000,80154,73410,,1985,7,203.7,31
USGS,05325000,80154,73410,,1985,8,75.2,31
USGS,05325000,80154,73410,,1985,9,247.9,30
USGS,05325000,80154,73410,,1985,10,209.6,31
USGS,05325000,80154,73410,,1985,11,68.8,30
USGS,05325000,80154,73410,,1985,12,56.0,31
USGS,05325000,80154,73410,,1986,1,56.0,31
USGS,05325000,80154,73410,,1986,2,56.0,28
USGS,05325000,80154,73410,,1986,3,224.5,31
USGS,05325000,80154,73410,,1986,4,106.6,30
USGS,05325000,80154,73410,,1986,5,146.5,31
USGS,05325000,80154,73410,,1986,6,330.5,30
USGS,05325000,80154,73410,,1986,7,292.9,31
USGS,05325000,80154,73410,,1986,8,238.1,31
USGS,05325000,80154,73410,,1986,9,282.1,30
USGS,05325000,80154,73410,,1986,10,175.0,31
USGS,05325000,80154,73410,,1986,11,111.8,30
USGS,05325000,80154,73410,,1986,12,105.6,31
USGS,05325000,80154,73410,,1987,1,103.0,31
USGS,05325000,80154,73410,,1987,2,116.8,28
USGS,05325000,80154,73410,,1987,3,192.2,31
USGS,05325000,80154,73410,,1987,4,189.1,30
USGS,05325000,80154,73410,,1987,5,146.2,31
USGS,05325000,80154,73410,,1987,6,250.7,30
USGS,05325000,80154,73410,,1987,7,173.2,31
USGS,05325000,80154,73410,,1987,8,119.7,31
USGS,05325000,80154,73410,,1987,9,92.7,30
USGS,05325000,80154,73410,,1987,10,54.1,31
USGS,05325000,80154,73410,,1987,11,40.9,30
USGS,05325000,80154,73410,,1987,12,50.0,31
USGS,05325000,80154,73410,,1988,1,50.0,31
USGS,05325000,80154,73410,,1988,2,57.2,29
USGS,05325000,80154,73410,,1988,3,198.7,31
USGS,05325000,80154,73410,,1988,4,152.1,30
USGS,05325000,80154,73410,,1988,5,131.9,31
USGS,05325000,80154,73410,,1988,6,109.3,30
USGS,05325000,80154,73410,,1988,7,85.0,31
USGS,05325000,80154,73410,,1988,8,92.2,31
USGS,05325000,80154,73410,,1988,9,104.1,30
USGS,05325000,80154,73410,,1988,10,64.6,31
USGS,05325000,80154,73410,,1988,11,48.3,30
USGS,05325000,80154,73410,,1988,12,35.3,31
USGS,05325000,80154,73410,,1989,1,34.7,31
USGS,05325000,80154,73410,,1989,2,37.4,28
USGS,05325000,80154,73410,,1989,3,334.8,31
USGS,05325000,80154,73410,,1989,4,173.9,30
USGS,05325000,80154,73410,,1989,5,71.0,31
USGS,05325000,80154,73410,,1989,6,74.0,30
USGS,05325000,80154,73410,,1989,7,44.4,31
USGS,05325000,80154,73410,,1989,8,59.0,31
USGS,05325000,80154,73410,,1989,9,53.5,30
USGS,05325000,80154,73410,,1989,10,55.7,31
USGS,05325000,80154,73410,,1989,11,45.4,30
USGS,05325000,80154,73410,,1989,12,49.7,31
USGS,05325000,80154,73410,,1990,1,55.7,31
USGS,05325000,80154,73410,,1990,2,100.5,28
USGS,05325000,80154,73410,,1990,3,60.8,31
USGS,05325000,80154,73410,,1990,4,65.8,30
USGS,05325000,80154,73410,,1990,5,143.5,31
USGS,05325000,80154,73410,,1990,6,308.4,30
USGS,05325000,80154,73410,,1990,7,249.9,31
USGS,05325000,80154,73410,,1990,8,198.3,31
USGS,05325000,80154,73410,,1990,9,68.8,30
USGS,05325000,80154,73410,,1990,10,47.7,31
USGS,05325000,80154,73410,,1990,11,40.6,30
USGS,05325000,80154,73410,,1990,12,25.7,31
USGS,05325000,80154,73410,,1991,1,20.9,31
USGS,05325000,80154,73410,,1991,2,71.1,28
USGS,05325000,80154,73410,,1991,3,196.5,31
USGS,05325000,80154,73410,,1991,4,297.2,30
USGS,05325000,80154,73410,,1991,5,361.5,31
USGS,05325000,80154,73410,,1991,6,340.5,30
USGS,05325000,80154,73410,,1991,7,242.8,31
USGS,05325000,80154,73410,,1991,8,206.2,31
USGS,05325000,80154,73410,,1991,9,183.2,30
USGS,05325000,80154,73410,,1991,10,82.2,31
USGS,05325000,80154,73410,,1991,11,148.2,30
USGS,05325000,80154,73410,,1991,12,77.6,31
USGS,05325000,80154,73410,,1992,1,51.8,31
USGS,05325000,80154,73410,,1992,2,99.7,29
USGS,05325000,80154,73410,,1992,3,354.9,31
USGS,05325000,80154,73410,,1992,4,170.0,30
USGS,05325000,80154,73410,,1992,5,115.0,31
USGS,05325000,80154,73410,,1992,6,216.2,30
USGS,05325000,80154,73410,,1992,7,293.6,31
USGS,05325000,80154,73410,,1992,8,170.8,31
USGS,05325000,80154,73410,,1992,9,144.4,30
USGS,05325000,80154,73410,,1992,10,196.3,31
USGS,05325000,80154,73410,,1992,11,186.2,30
USGS,05325000,80154,73410,,1992,12,94.3,31
USGS,05325000,80154,73410,,1993,1,99.5,31
USGS,05325000,80154,73410,,1993,2,102.5,28
USGS,05325000,80154,73410,,1993,3,264.8,31
USGS,05325000,80154,73410,,1993,4,270.0,30
USGS,05325000,80154,73410,,1993,5,244.2,31
USGS,05325000,80154,73410,,1993,6,368.2,30
USGS,05325000,80154,73410,,1993,7,191.2,31
USGS,05325000,80154,73410,,1993,8,226.0,31
USGS,05325000,80154,73410,,1993,9,242.7,30
USGS,05325000,80154,73410,,1993,10,138.8,31
USGS,05325000,80154,73410,,1993,11,119.4,30
USGS,05325000,80154,73410,,1993,12,123.5,31
USGS,05325000,80154,73410,,1994,1,44.5,31
USGS,05325000,80154,73410,,1994,2,37.8,28
USGS,05325000,80154,73410,,1994,3,283.9,31
USGS,05325000,80154,73410,,1994,4,254.1,30
USGS,05325000,80154,73410,,1994,5,207.3,31
USGS,05325000,80154,73410,,1994,6,480.7,30
USGS,05325000,80154,73410,,1994,7,310.3,31
USGS,05325000,80154,73410,,1994,8,251.9,31
USGS,05325000,80154,73410,,1994,9,214.7,30
USGS,05325000,80154,73410,,1994,10,198.3,31
USGS,05325000,80154,73410,,1994,11,167.3,30
USGS,05325000,80154,73410,,1994,12,148.8,31
USGS,05325000,80154,73410,,1995,1,106.0,31
USGS,05325000,80154,73410,,1995,2,101.4,28
USGS,05325000,80154,73410,,1995,3,342.4,31
USGS,05325000,80154,73410,,1995,4,361.0,30
USGS,05325000,80154,73410,,1995,5,207.6,31
USGS,05325000,80154,73410,,1995,6,314.8,30
USGS,05325000,80154,73410,,1995,7,290.8,31
USGS,05325000,80154,73410,,1995,8,337.6,31
USGS,05325000,80154,73410,,1995,9,151.8,30
USGS,05325000,80154,73410,,1995,10,306.8,31
USGS,05325000,80154,73410,,1995,11,214.2,30
USGS,05325000,80154,73410,,1995,12,151.5,31
USGS,05325000,80154,73410,,1996,1,109.5,31
USGS,05325000,80154,73410,,1996,2,144.3,29
USGS,05325000,80154,73410,,1996,3,261.9,31
USGS,05325000,80154,73410,,1996,4,223.9,30
USGS,05325000,80154,73410,,1996,5,169.2,31
USGS,05325000,80154,73410,,1996,6,362.5,30
USGS,05325000,80154,73410,,1996,7,228.6,31
USGS,05325000,80154,73410,,1996,8,208.5,31
USGS,05325000,80154,73410,,1996,9,143.5,30
USGS,05325000,80154,73410,,1996,10,157.7,31
USGS,05325000,80154,73410,,1996,11,241.0,30
USGS,05325000,80154,73410,,1996,12,214.2,31
USGS,05325000,80154,73410,,1997,1,179.4,31
USGS,05325000,80154,73410,,1997,2,154.8,28
USGS,05325000,80154,73410,,1997,3,518.5,31
USGS,05325000,80154,73410,,1997,4,202.4,30
USGS,05325000,80154,73410,,1997,5,176.4,31
USGS,05325000,80154,73410,,1997,6,253.7,30
USGS,05325000,80154,73410,,1997,7,427.8,31
USGS,05325000,80154,73410,,1997,8,197.5,31
USGS,05325000,80154,73410,,1997,9,70.5,30
USGS,05325000,80154,73410,,1997,10,68.2,31
USGS,05325000,80154,73410,,1997,11,55.8,30
USGS,05325000,80154,73410,,1997,12,47.5,31
USGS,05325000,80154,73410,,1998,1,36.0,31
USGS,05325000,80154,73410,,1998,2,65.3,28
USGS,05325000,80154,73410,,1998,3,302.5,31
USGS,05325000,80154,73410,,1998,4,293.8,30
USGS,05325000,80154,73410,,1998,5,190.7,31
USGS,05325000,80154,73410,,1998,6,184.6,30
USGS,05325000,80154,73410,,1998,7,209.0,31
USGS,05325000,80154,73410,,1998,8,79.9,31
USGS,05325000,80154,73410,,1998,9,58.7,30
USGS,05325000,80154,73410,,1998,10,125.2,31
USGS,05325000,80154,73410,,1998,11,157.7,30
USGS,05325000,80154,73410,,1998,12,163.2,31
USGS,05325000,80154,73410,,1999,1,140.0,31
USGS,05325000,80154,73410,,1999,2,142.5,28
USGS,05325000,80154,73410,,1999,3,242.3,31
USGS,05325000,80154,73410,,1999,4,418.5,30
USGS,05325000,80154,73410,,1999,5,332.3,31
USGS,05325000,80154,73410,,1999,6,403.2,30
USGS,05325000,80154,73410,,1999,7,432.3,31
USGS,05325000,80154,73410,,1999,8,197.1,31
USGS,05325000,80154,73410,,1999,9,109.5,30
USGS,05325000,80154,73410,,1999,10,78.2,31
USGS,05325000,80154,73410,,1999,11,145.7,30
USGS,05325000,80154,73410,,1999,12,138.3,31
USGS,05325000,80154,73410,,2000,1,112.4,31
USGS,05325000,80154,73410,,2000,2,111.5,29
USGS,05325000,80154,73410,,2000,3,188.1,31
USGS,05325000,80154,73410,,2000,4,94.0,30
USGS,05325000,80154,73410,,2000,5,381.9,31
USGS,05325000,80154,73410,,2000,6,592.9,30
USGS,05325000,80154,73410,,2000,7,381.3,31
USGS,05325000,80154,73410,,2000,8,121.1,31
USGS,05325000,80154,73410,,2000,9,72.2,30
USGS,05325000,80154,73410,,2000,10,84.4,31
USGS,05325000,80154,73410,,2000,11,82.2,30
USGS,05325000,80154,73410,,2000,12,79.3,31
USGS,05325000,80154,73410,,2001,1,68.8,31
USGS,05325000,80154,73410,,2001,2,59.6,28
USGS,05325000,80154,73410,,2001,3,68.0,31
USGS,05325000,80154,73410,,2001,4,428.7,30
USGS,05325000,80154,73410,,2001,5,168.5,31
USGS,05325000,80154,73410,,2001,6,248.2,30
USGS,05325000,80154,73410,,2001,7,212.9,31
USGS,05325000,80154,73410,,2001,8,123.4,31
USGS,05325000,80154,73410,,2001,9,102.6,30
USGS,05325000,80154,73410,,2001,10,113.9,31
USGS,05325000,80154,73410,,2001,11,148.5,30
USGS,05325000,80154,73410,,2001,12,184.0,31
USGS,05325000,80154,73410,,2002,1,184.3,31
USGS,05325000,80154,73410,,2002,2,149.8,28
USGS,05325000,80154,73410,,2002,3,104.4,31
USGS,05325000,80154,73410,,2002,4,193.9,30
USGS,05325000,80154,73410,,2002,5,185.3,31
USGS,05325000,80154,73410,,2002,6,342.5,30
USGS,05325000,80154,73410,,2002,7,126.6,31
USGS,05325000,80154,73410,,2002,8,167.0,31
USGS,05325000,80154,73410,,2002,9,69.6,30
USGS,05325000,80154,73410,,2002,10,177.0,31
USGS,05325000,80154,73410,,2002,11,110.1,30
USGS,05325000,80154,73410,,2002,12,122.9,31
USGS,05325000,80154,73410,,2003,1,115.2,31
USGS,05325000,80154,73410,,2003,2,136.4,28
USGS,05325000,80154,73410,,2003,3,204.3,31
USGS,05325000,80154,73410,,2003,4,132.9,30
USGS,05325000,80154,73410,,2003,5,237.5,31
USGS,05325000,80154,73410,,2003,6,175.7,30
USGS,05325000,80154,73410,,2003,7,177.2,31
USGS,05325000,80154,73410,,2003,8,84.3,31
USGS,05325000,80154,73410,,2003,9,66.4,30
USGS,05325000,80154,73410,,2003,10,112.2,31
USGS,05325000,80154,73410,,2003,11,108.5,30
USGS,05325000,80154,73410,,2003,12,124.5,31
USGS,05325000,80154,73410,,2004,1,149.1,31
USGS,05325000,80154,73410,,2004,2,120.4,29
USGS,05325000,80154,73410,,2004,3,87.6,31
USGS,05325000,80154,73410,,2004,4,86.0,30
USGS,05325000,80154,73410,,2004,5,274.9,31
USGS,05325000,80154,73410,,2004,6,485.4,30
USGS,05325000,80154,73410,,2004,7,268.0,31
USGS,05325000,80154,73410,,2004,8,198.0,31
USGS,05325000,80154,73410,,2004,9,496.5,30
USGS,05325000,80154,73410,,2004,10,211.7,31
USGS,05325000,80154,73410,,2004,11,196.4,30
USGS,05325000,80154,73410,,2004,12,230.7,31
USGS,05325000,80154,73410,,2005,1,192.5,31
USGS,05325000,80154,73410,,2005,2,267.4,28
USGS,05325000,80154,73410,,2005,3,293.8,31
USGS,05325000,80154,73410,,2005,4,593.5,30
USGS,05325000,80154,73410,,2005,5,500.8,31
USGS,05325000,80154,73410,,2005,6,364.1,30
USGS,05325000,80154,73410,,2005,7,230.4,31
USGS,05325000,80154,73410,,2005,8,159.9,31
USGS,05325000,80154,73410,,2005,9,322.5,30
USGS,05325000,80154,73410,,2005,10,211.3,31
USGS,05325000,80154,73410,,2005,11,120.4,30
USGS,05325000,80154,73410,,2005,12,351.3,31
USGS,05325000,80154,73410,,2006,1,225.8,31
USGS,05325000,80154,73410,,2006,2,225.9,28
USGS,05325000,80154,73410,,2006,3,265.8,31
USGS,05325000,80154,73410,,2006,4,317.7,30
USGS,05325000,80154,73410,,2006,5,272.4,31
USGS,05325000,80154,73410,,2006,6,328.7,30
USGS,05325000,80154,73410,,2006,7,111.9,31
USGS,05325000,80154,73410,,2006,8,110.8,31
USGS,05325000,80154,73410,,2006,9,77.2,30
USGS,05325000,80154,73410,,2006,10,37.6,31
USGS,05325000,80154,73410,,2006,11,54.4,30
USGS,05325000,80154,73410,,2006,12,48.5,31
USGS,05325000,80154,73410,,2007,1,82.1,31
USGS,05325000,80154,73410,,2007,2,65.9,28
USGS,05325000,80154,73410,,2007,3,314.7,31
USGS,05325000,80154,73410,,2007,4,215.9,30
USGS,05325000,80154,73410,,2007,5,190.9,31
USGS,05325000,80154,73410,,2007,6,227.9,30
USGS,05325000,80154,73410,,2007,7,159.8,31
USGS,05325000,80154,73410,,2007,8,281.5,31
USGS,05325000,80154,73410,,2007,9,157.6,30
USGS,05325000,80154,73410,,2007,10,369.1,31
USGS,05325000,80154,73410,,2007,11,249.7,30
USGS,05325000,80154,73410,,2007,12,183.0,31
USGS,05325000,80154,73410,,2008,1,91.9,31
USGS,05325000,80154,73410,,2008,2,61.7,29
USGS,05325000,80154,73410,,2008,3,93.3,31
USGS,05325000,80154,73410,,2008,4,351.4,30
USGS,05325000,80154,73410,,2008,5,323.9,31
USGS,05325000,80154,73410,,2008,6,331.6,30
USGS,05325000,80154,73410,,2008,7,231.0,31
USGS,05325000,80154,73410,,2008,8,70.1,31
USGS,05325000,80154,73410,,2008,9,88.3,30
USGS,05325000,80154,73410,,2008,10,47.6,31
USGS,05325000,80154,73410,,2008,11,65.2,30
USGS,05325000,80154,73410,,2008,12,28.0,31
USGS,05325000,80154,73410,,2009,1,19.0,31
USGS,05325000,80154,73410,,2009,2,23.6,28
USGS,05325000,80154,73410,,2009,3,233.0,31
USGS,05325000,80154,73410,,2009,4,258.0,30
USGS,05325000,80154,73410,,2009,5,145.0,31
USGS,05325000,80154,73410,,2009,6,166.2,30
USGS,05325000,80154,73410,,2009,7,114.6,31
USGS,05325000,80154,73410,,2009,8,73.5,31
USGS,05325000,80154,73410,,2009,9,67.1,30
USGS,05325000,80154,73410,,2009,10,138.8,31
USGS,05325000,80154,73410,,2009,11,158.3,30
USGS,05325000,80154,73410,,2009,12,234.3,31
USGS,05325000,80154,73410,,2010,1,186.5,31
USGS,05325000,80154,73410,,2010,2,141.7,28
USGS,05325000,80154,73410,,2010,3,314.7,31
USGS,05325000,80154,73410,,2010,4,103.6,30
USGS,05325000,80154,73410,,2010,5,147.2,31
USGS,05325000,80154,73410,,2010,6,207.9,30
USGS,05325000,80154,73410,,2010,7,149.3,31
USGS,05325000,80154,73410,,2010,8,166.7,31
USGS,05325000,80154,73410,,2010,9,411.9,30
USGS,05325000,80154,73410,,2010,10,151.8,31
USGS,05325000,80154,73410,,2010,11,237.5,30
USGS,05325000,80154,73410,,2010,12,30.6,31
USGS,05325000,80154,73410,,2011,1,18.4,31
USGS,05325000,80154,73410,,2011,2,108.3,28
USGS,05325000,80154,73410,,2011,3,251.6,31
USGS,05325000,80154,73410,,2011,4,83.4,30
USGS,05325000,80154,73410,,2011,5,99.7,31
USGS,05325000,80154,73410,,2011,6,115.1,30
USGS,05325000,80154,73410,,2011,7,149.1,31
USGS,05325000,80154,73410,,2011,8,112.2,31
USGS,05325000,80154,73410,,2011,9,97.0,30
USGS,05325000,80154,73410,,2011,10,70.5,31
USGS,05325000,80154,73410,,2011,11,116.0,30
USGS,05325000,80154,73410,,2011,12,57.7,31
USGS,05325000,80154,73410,,2012,1,20.0,31
USGS,05325000,80154,73410,,2012,2,10.2,29
USGS,05325000,80154,73410,,2012,3,55.9,31
