agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,month_nu,mean_va,count_nu
USGS,05320270,00300,73402,,2005,6,7.53,23
USGS,05320270,00300,73402,,2005,7,7.3,30
USGS,05320270,00300,73402,,2005,8,7.13,19
USGS,05320270,00300,73402,,2006,6,8.11,17
USGS,05320270,00300,73402,,2006,7,5.36,7
USGS,05320270,00300,73402,,2006,8,6.2,14
