agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,1350.0,,0,,wat,PHY,1646090,0,2007-03-15,2007-03-15,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4022.0,,0,,wat,OPE,136101,0,1999-09-30,2011-09-01,67
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4024.0,,0,,wat,OPE,94235,0,1996-04-24,2006-04-19,116
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4025.0,,0,,wat,OPE,291062,0,2004-12-16,2011-09-01,55
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4028.0,,0,,wat,OPE,95398,0,1996-04-24,2004-10-07,91
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4029.0,,0,,wat,OPE,42127,0,1997-01-13,2006-09-12,57
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4031.0,,0,,wat,OPE,79624,0,2005-10-12,2006-09-12,18
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4032.0,,0,,wat,OPE,136010,0,2005-10-12,2006-09-12,18
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4033.0,,0,,wat,OPE,75259,0,2005-10-12,2006-09-12,18
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4035.0,,0,,wat,OPE,32219,0,1996-04-24,2011-09-01,163
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4036.0,,0,,wat,OPE,148098,0,1997-05-08,2011-09-01,72
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4037.0,,0,,wat,OPE,89474,0,1996-04-24,2011-09-01,163
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4038.0,,0,,wat,OPE,775775,0,1997-05-08,2006-09-12,35
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4039.0,,0,,wat,OPE,115386,0,2005-10-12,2006-09-12,17
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4040.0,,0,,wat,OPE,775908,0,1996-04-24,2011-09-01,163
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4041.0,,0,,wat,OPE,220400,0,1996-04-24,2011-09-01,160
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4095.0,,0,,wat,OPE,74971,0,1996-04-24,2011-09-01,146
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,4119.0,,0,,wat,INF,0,0,2008-07-11,2009-11-12,36
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30207.0,,0,,bio,PHY,17164583,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30207.0,,0,,sed,PHY,17164583,0,2009-08-12,2009-08-12,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30207.0,,0,,wat,PHY,17164583,0,1996-03-14,2011-09-20,215
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30208.0,,0,,bio,PHY,0,0,1996-08-07,1997-07-09,2
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30208.0,,0,,wat,PHY,0,0,1996-04-24,1999-09-30,80
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30209.0,,0,,bio,PHY,1645415,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30209.0,,0,,sed,PHY,1645415,0,1995-08-02,2009-08-12,2
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,30209.0,,0,,wat,PHY,1645415,0,1996-03-14,2011-09-20,248
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,31625.0,,0,,wat,MBI,761692,0,1996-12-10,1996-12-10,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,32000.0,,0,,sed,INF,0,0,2009-08-12,2009-08-12,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,32000.0,,0,,wat,INF,0,0,2001-03-05,2010-12-28,76
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34221.0,,0,,wat,OOT,31013,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34248.0,,0,,wat,OOT,1115,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34253.0,,0,,wat,OPE,42184,0,1996-04-24,2004-10-07,91
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34288.0,,0,,wat,OOT,5447,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34362.0,,0,,wat,OPE,75333,0,2005-06-15,2011-09-01,52
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34377.0,,0,,wat,OOT,40691,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34409.0,,0,,wat,OOT,7187,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34443.0,,0,,wat,OOT,13326,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34459.0,,0,,wat,OPE,11437,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34462.0,,0,,wat,OOT,10199,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34466.0,,0,,wat,OOT,25510,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34470.0,,0,,wat,OOT,34843,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34476.0,,0,,wat,OOT,34157,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34572.0,,0,,wat,OPE,23622,0,2004-10-07,2004-10-07,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34653.0,,0,,wat,OPE,4945,0,1996-04-24,2004-10-07,91
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34790.0,,0,,sed,IMM,149476,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34795.0,,0,,sed,IMN,149963,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34800.0,,0,,sed,IMN,149989,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34805.0,,0,,sed,IMM,149997,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34810.0,,0,,sed,IMM,150003,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34816.0,,0,,sed,IMM,150250,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34825.0,,0,,sed,IMM,150029,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34830.0,,0,,sed,INM,150268,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34835.0,,0,,sed,IMM,150045,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34840.0,,0,,sed,IMM,150060,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34845.0,,0,,sed,IMM,150078,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34850.0,,0,,sed,IMM,150086,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34855.0,,0,,sed,IMM,150102,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34860.0,,0,,sed,IMM,150128,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34870.0,,0,,sed,IMM,150144,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34875.0,,0,,sed,IMM,150177,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34880.0,,0,,sed,IMM,149559,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34885.0,,0,,sed,IMM,149575,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34890.0,,0,,sed,IMM,149583,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34895.0,,0,,sed,IMM,149591,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34900.0,,0,,sed,INM,149617,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34905.0,,0,,sed,IMM,149625,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34910.0,,0,,sed,IMM,149633,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34915.0,,0,,sed,IMM,149641,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34920.0,,0,,sed,IMM,149658,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34925.0,,0,,sed,IMM,149674,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34930.0,,0,,sed,IMM,149682,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34935.0,,0,,sed,NUT,153049,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34940.0,,0,,sed,INM,149740,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34945.0,,0,,sed,IMM,149823,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34950.0,,0,,sed,IMN,154310,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34955.0,,0,,sed,IMM,149849,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34960.0,,0,,sed,INM,149856,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34965.0,,0,,sed,IMM,149864,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34970.0,,0,,sed,INN,152744,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34975.0,,0,,sed,IMM,149872,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34980.0,,0,,sed,RAD,149906,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,34985.0,,0,,sed,IMM,149922,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,35000.0,,0,,sed,RAD,150185,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,35005.0,,0,,sed,IMM,150193,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,35010.0,,0,,sed,IMM,150227,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,35015.0,,0,,sed,IMM,150219,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,35020.0,,0,,sed,IMM,150235,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38401.0,,0,,wat,OPE,71894,0,1997-05-08,1998-05-18,17
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38442.0,,0,,wat,OPE,94219,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38454.0,,0,,wat,OPE,38406,0,2004-12-16,2011-09-01,55
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38478.0,,0,,wat,OPE,42614,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38482.0,,0,,wat,OPE,15644,0,1997-01-13,2006-09-12,55
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38487.0,,0,,wat,OPE,15693,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38501.0,,0,,wat,OPE,95679,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38535.0,,0,,wat,OPE,37416,0,1997-05-08,1998-05-18,17
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38538.0,,0,,wat,OPE,28928,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38548.0,,0,,wat,OPE,95109,0,2005-10-12,2006-09-12,18
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38711.0,,0,,wat,OPE,228676,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38746.0,,0,,wat,OPE,15701,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38775.0,,0,,wat,OPE,3681,0,2004-12-16,2011-09-01,55
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38811.0,,0,,wat,OPE,98004,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38866.0,,0,,wat,OPE,223180,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38888.0,,0,,wat,OPE,73189,0,1997-05-08,1998-05-18,17
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,38933.0,,0,,wat,OPE,108852,0,1996-04-24,2011-09-01,146
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39086.0,,0,,sed,INN,1640192,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39086.0,,0,,wat,INN,1640192,0,1996-03-14,2011-09-01,159
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39341.0,,0,,wat,OPE,2923,0,1996-04-24,2004-10-07,91
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39381.0,,0,,wat,OPE,3426,0,1996-04-24,2011-09-01,146
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39415.0,,0,,wat,OPE,291013,0,1996-04-24,2011-09-01,163
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39532.0,,0,,wat,OPE,31922,0,1996-04-24,2011-09-01,146
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39542.0,,0,,wat,OPE,2147,0,1996-04-24,2004-10-07,91
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39572.0,,0,,wat,OPE,42705,0,1996-04-24,2011-09-01,146
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39632.0,,0,,wat,OPE,94128,0,1996-04-24,2011-09-01,163
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39732.0,,0,,wat,OPE,15651,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39742.0,,0,,wat,OPE,15065,0,1997-01-13,1999-11-02,38
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,39762.0,,0,,wat,OPE,15057,0,1997-01-13,1999-11-02,38
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,46342.0,,0,,wat,OPE,202549,0,1996-04-24,2011-09-01,162
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49235.0,,0,,wat,OPE,303958,0,1997-01-13,2006-09-12,54
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49236.0,,0,,wat,OPE,32276,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49237.0,,0,,bio,IMM,149476,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49238.0,,0,,bio,IMM,149997,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49239.0,,0,,bio,IMN,150011,0,1997-07-09,1997-07-09,1
