Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,14.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1961-03-20,13.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1961-05-16,14.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1962-04-02,3.60,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-02-26,39.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-10-22,26.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-11-07,23.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-12-10,32.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-01-16,50.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-02-25,40.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-04-03,26.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-05-13,9.80,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-05-14,9.20,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-06-17,14.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-07-15,23.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-08-11,25.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-09-13,11.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-09-22,12.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-10-09,15.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-11-16,21.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-12-09,26.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-01-07,29.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-02-10,38.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-03-25,18.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-04-29,6.80,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-05-02,9.20,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-05-25,9.20,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-07-13,11.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-08-18,27.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-09-20,31.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-10-15,14.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-11-30,21.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-12-15,18.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-01-12,25.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-02-15,6.40,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-04-21,13.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-05-25,16.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-06-24,6.00,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-07-27,18.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-08-18,26.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-10-18,28.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1967-02-28,50.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1967-07-12,13.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1969-09-12,11.0,mg/L,Sodium,,"Inorganics, Major, Metals"
