Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1989-08-28,,,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-01-31,0.60,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-03-11,0.80,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-03-13,1.30,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-03-14,2.40,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-03-16,5.30,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-03-21,17.0,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-03-28,12.0,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-05-31,28.0,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1990-08-29,16.0,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1991-03-16,5.90,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1991-03-19,5.40,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1991-03-20,5.10,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1991-03-21,5.90,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
1991-03-23,10.0,mg/L,Inorganic nitrogen (nitrate and nitrite),"DESCRIPTION: Nitrite plus nitrate in unfiltered water by automated segmented flow (ASF) cadmium reduction, diazotization, and colorimetry (NWQL); CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 351-354. | USGS | I-4545-85",Nutrient
