Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1964-10-27,0.0,ug/L,Chromium,,"Inorganics, Minor, Metals"
