Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,20.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1961-03-19,29.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1961-03-20,16.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1961-05-15,56.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1961-05-16,20.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1962-04-01,4.70,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-02-26,38.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-10-22,29.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-11-07,30.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1963-12-19,41.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-01-17,43.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-02-25,38.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-04-03,27.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-05-15,18.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-05-21,20.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-06-18,22.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-07-14,21.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-08-11,32.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-09-12,11.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-09-22,16.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-10-12,20.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-10-27,24.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-11-09,27.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1964-12-08,38.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-01-06,36.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-02-10,44.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-03-24,24.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-04-24,9.20,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-04-28,8.90,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-05-24,14.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-07-13,17.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-08-17,24.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-09-17,25.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-10-14,19.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-11-29,26.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1965-12-15,19.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-01-12,28.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-02-23,13.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-03-28,9.20,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-04-21,14.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-05-25,22.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-06-27,12.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-07-28,24.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-08-19,25.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1966-10-18,21.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1967-02-17,39.0,mg/L,Sodium,,"Inorganics, Major, Metals"
1967-07-11,18.0,mg/L,Sodium,,"Inorganics, Major, Metals"
