Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1961-03-20,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1961-05-16,70,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1962-04-02,10,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-02-26,150,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-10-22,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-11-07,90,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1963-12-10,90,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-01-16,210,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-02-25,150,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-04-03,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-05-13,40,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-05-14,30,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-06-17,70,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-07-15,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-08-11,130,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-09-13,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-09-22,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-10-09,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-11-16,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1964-12-09,90,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-01-07,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-02-10,120,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-03-25,70,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-04-29,40,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-05-02,50,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-05-25,50,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-07-13,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-08-18,90,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-09-20,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-10-15,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-11-30,80,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1965-12-15,50,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-01-12,110,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-02-15,30,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-04-21,50,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-05-25,70,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-06-24,50,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-07-27,90,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-08-18,120,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1966-10-18,100,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1967-02-28,170,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1967-07-12,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
1969-09-12,60,ug/L,Boron,,"Inorganics, Minor, Non-metals"
