Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2013-05-14,735,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-05-21,732,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-06-04,742,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-06-11,740,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-06-11,740,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-06-26,734,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-06-30,739,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-07-09,736,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-07-16,739,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-07-22,734,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-07-30,739,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
2013-08-05,732,mmHg,Barometric pressure,"DESCRIPTION: Atmospheric pressure, barometer method; CITATION(S): U.S. Geological Survey, [variously dated], National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chaps. A1-A9, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.2",Physical
