agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,05320270,00095,73399,,1,29,1997,1997,1,1997,839.0,1997,839.0,839.0,,,,,839.0,,,,
USGS,05320270,00095,73399,,1,30,1997,1997,1,1997,845.0,1997,845.0,845.0,,,,,845.0,,,,
USGS,05320270,00095,73399,,1,31,1997,1997,1,1997,846.0,1997,846.0,846.0,,,,,846.0,,,,
USGS,05320270,00095,73399,,2,1,1997,1997,1,1997,846.0,1997,846.0,846.0,,,,,846.0,,,,
USGS,05320270,00095,73399,,2,2,1997,1997,1,1997,846.0,1997,846.0,846.0,,,,,846.0,,,,
USGS,05320270,00095,73399,,2,3,1997,1997,1,1997,846.0,1997,846.0,846.0,,,,,846.0,,,,
USGS,05320270,00095,73399,,2,4,1997,1997,1,1997,842.0,1997,842.0,842.0,,,,,842.0,,,,
USGS,05320270,00095,73399,,2,5,1997,1997,1,1997,835.0,1997,835.0,835.0,,,,,835.0,,,,
USGS,05320270,00095,73399,,2,6,1997,1997,1,1997,830.0,1997,830.0,830.0,,,,,830.0,,,,
USGS,05320270,00095,73399,,2,7,1997,1997,1,1997,825.0,1997,825.0,825.0,,,,,825.0,,,,
USGS,05320270,00095,73399,,2,8,1997,1997,1,1997,824.0,1997,824.0,824.0,,,,,824.0,,,,
USGS,05320270,00095,73399,,2,9,1997,1997,1,1997,824.0,1997,824.0,824.0,,,,,824.0,,,,
USGS,05320270,00095,73399,,2,10,1997,1997,1,1997,824.0,1997,824.0,824.0,,,,,824.0,,,,
USGS,05320270,00095,73399,,2,11,1997,1997,1,1997,826.0,1997,826.0,826.0,,,,,826.0,,,,
USGS,05320270,00095,73399,,2,12,1997,1997,1,1997,828.0,1997,828.0,828.0,,,,,828.0,,,,
USGS,05320270,00095,73399,,2,13,1997,1997,1,1997,831.0,1997,831.0,831.0,,,,,831.0,,,,
USGS,05320270,00095,73399,,2,14,1997,1997,1,1997,834.0,1997,834.0,834.0,,,,,834.0,,,,
USGS,05320270,00095,73399,,2,15,1997,1997,1,1997,836.0,1997,836.0,836.0,,,,,836.0,,,,
USGS,05320270,00095,73399,,2,16,1997,1997,1,1997,838.0,1997,838.0,838.0,,,,,838.0,,,,
USGS,05320270,00095,73399,,2,17,1997,1997,1,1997,840.0,1997,840.0,840.0,,,,,840.0,,,,
USGS,05320270,00095,73399,,2,18,1997,1997,1,1997,842.0,1997,842.0,842.0,,,,,842.0,,,,
USGS,05320270,00095,73399,,2,19,1997,1997,1,1997,840.0,1997,840.0,840.0,,,,,840.0,,,,
USGS,05320270,00095,73399,,2,20,1997,1997,1,1997,822.0,1997,822.0,822.0,,,,,822.0,,,,
USGS,05320270,00095,73399,,2,21,1997,1997,1,1997,733.0,1997,733.0,733.0,,,,,733.0,,,,
USGS,05320270,00095,73399,,2,22,1997,1997,1,1997,655.0,1997,655.0,655.0,,,,,655.0,,,,
USGS,05320270,00095,73399,,2,23,1997,1997,1,1997,617.0,1997,617.0,617.0,,,,,617.0,,,,
USGS,05320270,00095,73399,,2,24,1997,1997,1,1997,587.0,1997,587.0,587.0,,,,,587.0,,,,
USGS,05320270,00095,73399,,2,25,1997,1997,1,1997,569.0,1997,569.0,569.0,,,,,569.0,,,,
USGS,05320270,00095,73399,,2,26,1997,1998,2,1997,564.0,1998,532.0,548.0,,,,,548.0,,,,
USGS,05320270,00095,73399,,2,27,1997,1998,2,1997,564.0,1998,529.0,546.0,,,,,546.0,,,,
USGS,05320270,00095,73399,,2,28,1997,1998,2,1998,564.0,1997,563.0,564.0,,,,,564.0,,,,
USGS,05320270,00095,73399,,3,1,1997,1998,2,1998,593.0,1997,553.0,573.0,,,,,573.0,,,,
USGS,05320270,00095,73399,,3,2,1997,1998,2,1998,599.0,1997,541.0,570.0,,,,,570.0,,,,
USGS,05320270,00095,73399,,3,3,1997,1998,2,1998,604.0,1997,539.0,572.0,,,,,572.0,,,,
USGS,05320270,00095,73399,,3,4,1997,1998,2,1998,623.0,1997,539.0,581.0,,,,,581.0,,,,
USGS,05320270,00095,73399,,3,5,1997,1998,2,1998,638.0,1997,539.0,589.0,,,,,589.0,,,,
USGS,05320270,00095,73399,,3,6,1997,1998,2,1998,650.0,1997,537.0,594.0,,,,,594.0,,,,
USGS,05320270,00095,73399,,3,7,1997,1998,2,1998,659.0,1997,538.0,599.0,,,,,599.0,,,,
USGS,05320270,00095,73399,,3,8,1997,1998,2,1998,654.0,1997,541.0,598.0,,,,,598.0,,,,
USGS,05320270,00095,73399,,3,9,1997,1998,2,1998,651.0,1997,547.0,599.0,,,,,599.0,,,,
USGS,05320270,00095,73399,,3,10,1997,1998,2,1998,678.0,1997,547.0,613.0,,,,,613.0,,,,
USGS,05320270,00095,73399,,3,11,1997,1998,2,1998,702.0,1997,486.0,594.0,,,,,594.0,,,,
USGS,05320270,00095,73399,,3,12,1997,1998,2,1998,711.0,1997,402.0,556.0,,,,,556.0,,,,
USGS,05320270,00095,73399,,3,13,1997,1998,2,1998,724.0,1997,387.0,555.0,,,,,555.0,,,,
USGS,05320270,00095,73399,,3,14,1997,1997,1,1997,367.0,1997,367.0,367.0,,,,,367.0,,,,
USGS,05320270,00095,73399,,3,15,1997,1997,1,1997,395.0,1997,395.0,395.0,,,,,395.0,,,,
USGS,05320270,00095,73399,,3,16,1997,1998,2,1998,704.0,1997,436.0,570.0,,,,,570.0,,,,
USGS,05320270,00095,73399,,3,17,1997,1998,2,1998,695.0,1997,465.0,580.0,,,,,580.0,,,,
USGS,05320270,00095,73399,,3,18,1997,1998,2,1998,681.0,1997,485.0,583.0,,,,,583.0,,,,
USGS,05320270,00095,73399,,3,19,1997,1998,2,1998,677.0,1997,496.0,587.0,,,,,587.0,,,,
USGS,05320270,00095,73399,,3,20,1997,1998,2,1998,670.0,1997,466.0,568.0,,,,,568.0,,,,
USGS,05320270,00095,73399,,3,21,1997,1998,2,1998,667.0,1997,421.0,544.0,,,,,544.0,,,,
USGS,05320270,00095,73399,,3,22,1997,1998,2,1998,661.0,1997,395.0,528.0,,,,,528.0,,,,
USGS,05320270,00095,73399,,3,23,1997,1998,2,1998,649.0,1997,398.0,523.0,,,,,523.0,,,,
USGS,05320270,00095,73399,,3,24,1997,1998,2,1998,636.0,1997,418.0,527.0,,,,,527.0,,,,
USGS,05320270,00095,73399,,3,25,1997,1998,2,1998,626.0,1997,452.0,539.0,,,,,539.0,,,,
USGS,05320270,00095,73399,,3,26,1997,1998,2,1998,622.0,1997,482.0,552.0,,,,,552.0,,,,
USGS,05320270,00095,73399,,3,27,1997,1998,2,1998,572.0,1997,500.0,536.0,,,,,536.0,,,,
USGS,05320270,00095,73399,,3,28,1997,1998,2,1997,511.0,1998,509.0,510.0,,,,,510.0,,,,
USGS,05320270,00095,73399,,3,29,1997,1998,2,1998,543.0,1997,512.0,527.0,,,,,527.0,,,,
USGS,05320270,00095,73399,,3,30,1997,1998,2,1998,557.0,1997,515.0,536.0,,,,,536.0,,,,
USGS,05320270,00095,73399,,3,31,1997,1998,2,1998,568.0,1997,521.0,544.0,,,,,544.0,,,,
USGS,05320270,00095,73399,,4,1,1997,1998,2,1998,546.0,1997,528.0,537.0,,,,,537.0,,,,
USGS,05320270,00095,73399,,4,2,1997,1998,2,1998,536.0,1997,531.0,533.0,,,,,533.0,,,,
USGS,05320270,00095,73399,,4,3,1997,1998,2,1998,560.0,1997,533.0,546.0,,,,,546.0,,,,
USGS,05320270,00095,73399,,4,4,1997,1998,2,1998,584.0,1997,544.0,564.0,,,,,564.0,,,,
USGS,05320270,00095,73399,,4,5,1997,1998,2,1998,598.0,1997,552.0,575.0,,,,,575.0,,,,
USGS,05320270,00095,73399,,4,6,1997,1998,2,1998,612.0,1997,555.0,584.0,,,,,584.0,,,,
USGS,05320270,00095,73399,,4,7,1997,1998,2,1998,626.0,1997,577.0,602.0,,,,,602.0,,,,
USGS,05320270,00095,73399,,4,8,1997,1998,2,1998,625.0,1997,596.0,611.0,,,,,611.0,,,,
USGS,05320270,00095,73399,,4,9,1997,1998,2,1998,629.0,1997,613.0,621.0,,,,,621.0,,,,
USGS,05320270,00095,73399,,4,10,1997,1998,2,1998,638.0,1997,626.0,632.0,,,,,632.0,,,,
USGS,05320270,00095,73399,,4,11,1997,1998,2,1998,645.0,1997,637.0,641.0,,,,,641.0,,,,
USGS,05320270,00095,73399,,4,12,1996,1998,3,1998,652.0,1996,533.0,609.0,,,,533.0,641.0,652.0,,,
USGS,05320270,00095,73399,,4,13,1996,1998,3,1998,659.0,1996,538.0,614.0,,,,538.0,645.0,659.0,,,
USGS,05320270,00095,73399,,4,14,1996,1998,3,1998,664.0,1996,577.0,628.0,,,,577.0,644.0,664.0,,,
USGS,05320270,00095,73399,,4,15,1996,1998,3,1998,662.0,1996,561.0,622.0,,,,561.0,643.0,662.0,,,
USGS,05320270,00095,73399,,4,16,1996,1998,3,1998,649.0,1996,586.0,626.0,,,,586.0,644.0,649.0,,,
USGS,05320270,00095,73399,,4,17,1996,1998,3,1998,656.0,1996,616.0,639.0,,,,616.0,644.0,656.0,,,
USGS,05320270,00095,73399,,4,18,1996,1998,3,1998,667.0,1996,609.0,639.0,,,,609.0,641.0,667.0,,,
USGS,05320270,00095,73399,,4,19,1996,1998,3,1998,670.0,1996,607.0,636.0,,,,607.0,632.0,670.0,,,
USGS,05320270,00095,73399,,4,20,1996,1998,3,1998,675.0,1996,616.0,638.0,,,,616.0,624.0,675.0,,,
USGS,05320270,00095,73399,,4,21,1996,1998,3,1998,669.0,1997,614.0,638.0,,,,614.0,632.0,669.0,,,
USGS,05320270,00095,73399,,4,22,1996,1998,3,1998,674.0,1997,608.0,638.0,,,,608.0,631.0,674.0,,,
USGS,05320270,00095,73399,,4,23,1996,1998,3,1998,667.0,1997,606.0,632.0,,,,606.0,624.0,667.0,,,
USGS,05320270,00095,73399,,4,24,1996,1998,3,1998,651.0,1996,611.0,624.0,,,,611.0,611.0,651.0,,,
USGS,05320270,00095,73399,,4,25,1996,1998,3,1998,644.0,1996,599.0,621.0,,,,599.0,619.0,644.0,,,
USGS,05320270,00095,73399,,4,26,1996,1998,3,1998,631.0,1996,619.0,626.0,,,,619.0,627.0,631.0,,,
USGS,05320270,00095,73399,,4,27,1996,1998,3,1996,648.0,1997,633.0,642.0,,,,633.0,645.0,648.0,,,
USGS,05320270,00095,73399,,4,28,1996,1998,3,1996,660.0,1997,618.0,643.0,,,,618.0,650.0,660.0,,,
USGS,05320270,00095,73399,,4,29,1996,1998,3,1996,658.0,1997,604.0,639.0,,,,604.0,655.0,658.0,,,
USGS,05320270,00095,73399,,4,30,1996,1998,3,1996,668.0,1997,602.0,641.0,,,,602.0,652.0,668.0,,,
USGS,05320270,00095,73399,,5,1,1996,1998,3,1996,662.0,1997,608.0,644.0,,,,608.0,662.0,662.0,,,
USGS,05320270,00095,73399,,5,2,1996,1998,3,1996,659.0,1997,601.0,638.0,,,,601.0,655.0,659.0,,,
USGS,05320270,00095,73399,,5,3,1996,1998,3,1996,663.0,1997,585.0,634.0,,,,585.0,654.0,663.0,,,
USGS,05320270,00095,73399,,5,4,1996,1998,3,1996,664.0,1997,594.0,639.0,,,,594.0,658.0,664.0,,,
USGS,05320270,00095,73399,,5,5,1996,1998,3,1998,648.0,1997,600.0,631.0,,,,600.0,646.0,648.0,,,
USGS,05320270,00095,73399,,5,6,1996,1998,3,1996,646.0,1997,593.0,626.0,,,,593.0,639.0,646.0,,,
USGS,05320270,00095,73399,,5,7,1996,1998,3,1996,654.0,1997,608.0,636.0,,,,608.0,645.0,654.0,,,
USGS,05320270,00095,73399,,5,8,1996,1998,3,1996,651.0,1997,604.0,627.0,,,,604.0,626.0,651.0,,,
USGS,05320270,00095,73399,,5,9,1996,1998,3,1998,657.0,1997,618.0,643.0,,,,618.0,655.0,657.0,,,
USGS,05320270,00095,73399,,5,10,1996,1998,3,1996,659.0,1997,638.0,651.0,,,,638.0,657.0,659.0,,,
USGS,05320270,00095,73399,,5,11,1996,1998,3,1996,678.0,1997,647.0,657.0,,,,647.0,647.0,678.0,,,
USGS,05320270,00095,73399,,5,12,1996,1998,3,1996,679.0,1998,647.0,659.0,,,,647.0,651.0,679.0,,,
USGS,05320270,00095,73399,,5,13,1996,1998,3,1996,672.0,1998,634.0,652.0,,,,634.0,651.0,672.0,,,
USGS,05320270,00095,73399,,5,14,1996,1998,3,1996,654.0,1997,646.0,649.0,,,,646.0,646.0,654.0,,,
USGS,05320270,00095,73399,,5,15,1996,1998,3,1996,654.0,1998,618.0,641.0,,,,618.0,652.0,654.0,,,
USGS,05320270,00095,73399,,5,16,1996,1998,3,1996,657.0,1997,621.0,636.0,,,,621.0,630.0,657.0,,,
USGS,05320270,00095,73399,,5,17,1996,1998,3,1996,661.0,1997,566.0,620.0,,,,566.0,634.0,661.0,,,
USGS,05320270,00095,73399,,5,18,1996,1997,2,1996,649.0,1997,557.0,603.0,,,,,603.0,,,,
USGS,05320270,00095,73399,,5,19,1996,1998,3,1998,679.0,1997,642.0,656.0,,,,642.0,646.0,679.0,,,
USGS,05320270,00095,73399,,5,20,1996,1998,3,1998,674.0,1996,661.0,669.0,,,,661.0,671.0,674.0,,,
USGS,05320270,00095,73399,,5,21,1996,1998,3,1997,690.0,1998,655.0,669.0,,,,655.0,663.0,690.0,,,
USGS,05320270,00095,73399,,5,22,1996,1998,3,1996,666.0,1998,635.0,652.0,,,,635.0,656.0,666.0,,,
USGS,05320270,00095,73399,,5,23,1996,1998,3,1996,669.0,1998,618.0,640.0,,,,618.0,634.0,669.0,,,
USGS,05320270,00095,73399,,5,24,1996,1998,3,1996,669.0,1997,602.0,629.0,,,,602.0,616.0,669.0,,,
USGS,05320270,00095,73399,,5,25,1996,1998,3,1996,676.0,1998,623.0,648.0,,,,623.0,645.0,676.0,,,
USGS,05320270,00095,73399,,5,26,1996,1998,3,1996,686.0,1997,637.0,661.0,,,,637.0,660.0,686.0,,,
USGS,05320270,00095,73399,,5,27,1996,1998,3,1996,689.0,1997,627.0,662.0,,,,627.0,671.0,689.0,,,
USGS,05320270,00095,73399,,5,28,1996,1998,3,1998,685.0,1997,648.0,668.0,,,,648.0,671.0,685.0,,,
USGS,05320270,00095,73399,,5,29,1996,1998,3,1996,666.0,1997,649.0,658.0,,,,649.0,660.0,666.0,,,
USGS,05320270,00095,73399,,5,30,1996,1998,3,1996,674.0,1998,640.0,656.0,,,,640.0,655.0,674.0,,,
USGS,05320270,00095,73399,,5,31,1996,1998,3,1997,663.0,1998,644.0,656.0,,,,644.0,661.0,663.0,,,
USGS,05320270,00095,73399,,6,1,1996,1998,3,1997,662.0,1998,648.0,653.0,,,,648.0,649.0,662.0,,,
USGS,05320270,00095,73399,,6,2,1996,2006,4,1996,656.0,2006,575.0,631.0,,,575.0,593.0,647.0,654.0,656.0,,
USGS,05320270,00095,73399,,6,3,1996,2006,4,1998,663.0,2006,565.0,628.0,,,565.0,582.0,643.0,660.0,663.0,,
USGS,05320270,00095,73399,,6,4,1996,2006,4,1998,684.0,2006,563.0,631.0,,,563.0,579.0,638.0,676.0,684.0,,
USGS,05320270,00095,73399,,6,5,1996,2006,4,1998,674.0,2006,594.0,629.0,,,594.0,595.0,625.0,668.0,674.0,,
USGS,05320270,00095,73399,,6,6,1996,2006,4,1998,681.0,2006,580.0,625.0,,,580.0,585.0,619.0,670.0,681.0,,
USGS,05320270,00095,73399,,6,7,1996,2006,4,1998,701.0,2006,585.0,628.0,,,585.0,592.0,613.0,679.0,701.0,,
USGS,05320270,00095,73399,,6,8,1996,2006,5,1998,699.0,2006,576.0,628.0,,,583.0,595.0,620.0,666.0,686.0,,
USGS,05320270,00095,73399,,6,9,1996,2006,5,1998,688.0,2006,597.0,639.0,,,603.0,612.0,628.0,671.0,681.0,,
USGS,05320270,00095,73399,,6,10,1996,2006,5,1998,684.0,2006,553.0,629.0,,,565.0,584.0,641.0,668.0,678.0,,
USGS,05320270,00095,73399,,6,11,1996,2006,5,1998,677.0,2006,571.0,624.0,,,576.0,585.0,627.0,662.0,671.0,,
USGS,05320270,00095,73399,,6,12,1996,2006,5,1998,671.0,1997,601.0,630.0,,,604.0,609.0,624.0,653.0,664.0,,
USGS,05320270,00095,73399,,6,13,1996,2006,5,1998,675.0,1997,600.0,637.0,,,605.0,613.0,637.0,660.0,669.0,,
USGS,05320270,00095,73399,,6,14,1996,2006,5,1998,657.0,1997,595.0,630.0,,,599.0,606.0,639.0,649.0,654.0,,
USGS,05320270,00095,73399,,6,15,1996,2006,5,1996,647.0,1997,604.0,626.0,,,606.0,609.0,621.0,646.0,647.0,,
USGS,05320270,00095,73399,,6,16,1996,2006,5,1998,641.0,1997,606.0,625.0,,,609.0,615.0,624.0,635.0,639.0,,
USGS,05320270,00095,73399,,6,17,1996,2006,5,1998,635.0,1996,403.0,580.0,,,445.0,508.0,616.0,634.0,635.0,,
USGS,05320270,00095,73399,,6,18,1996,2006,5,1998,636.0,1996,466.0,592.0,,,495.0,537.0,619.0,632.0,634.0,,
USGS,05320270,00095,73399,,6,19,1996,2006,5,1998,653.0,1996,508.0,599.0,,,527.0,555.0,606.0,639.0,648.0,,
USGS,05320270,00095,73399,,6,20,1996,2006,5,1998,636.0,1996,527.0,587.0,,,539.0,556.0,592.0,615.0,628.0,,
USGS,05320270,00095,73399,,6,21,1996,2005,4,1998,657.0,1996,542.0,594.0,,,542.0,548.0,588.0,645.0,657.0,,
USGS,05320270,00095,73399,,6,22,1996,2005,4,1998,672.0,1996,557.0,603.0,,,557.0,559.0,591.0,657.0,672.0,,
USGS,05320270,00095,73399,,6,23,1996,2005,4,1998,655.0,1996,559.0,600.0,,,559.0,560.0,592.0,646.0,655.0,,
USGS,05320270,00095,73399,,6,24,1996,2005,4,1998,656.0,1996,564.0,606.0,,,564.0,571.0,602.0,644.0,656.0,,
USGS,05320270,00095,73399,,6,25,1996,2005,4,1998,628.0,1996,568.0,608.0,,,568.0,579.0,618.0,627.0,628.0,,
USGS,05320270,00095,73399,,6,26,1996,2005,4,1998,644.0,1996,556.0,607.0,,,556.0,570.0,614.0,637.0,644.0,,
USGS,05320270,00095,73399,,6,27,1996,2005,4,1998,620.0,1996,552.0,596.0,,,552.0,564.0,606.0,618.0,620.0,,
USGS,05320270,00095,73399,,6,28,1996,2005,4,1998,580.0,1996,551.0,567.0,,,551.0,553.0,569.0,580.0,580.0,,
USGS,05320270,00095,73399,,6,29,1996,2005,4,1998,613.0,1996,554.0,580.0,,,554.0,557.0,576.0,607.0,613.0,,
USGS,05320270,00095,73399,,6,30,1996,2005,4,1997,603.0,1996,556.0,589.0,,,556.0,566.0,598.0,603.0,603.0,,
USGS,05320270,00095,73399,,7,1,1996,2005,4,1997,630.0,1996,544.0,590.0,,,544.0,555.0,593.0,622.0,630.0,,
USGS,05320270,00095,73399,,7,2,1996,2005,4,1997,647.0,1996,535.0,598.0,,,535.0,550.0,604.0,639.0,647.0,,
USGS,05320270,00095,73399,,7,3,1996,2005,4,1997,647.0,1996,543.0,604.0,,,543.0,555.0,613.0,644.0,647.0,,
USGS,05320270,00095,73399,,7,4,1996,2005,4,1997,652.0,1996,544.0,609.0,,,544.0,555.0,619.0,651.0,652.0,,
USGS,05320270,00095,73399,,7,5,1996,2005,4,1998,674.0,1996,550.0,615.0,,,550.0,557.0,618.0,670.0,674.0,,
USGS,05320270,00095,73399,,7,6,1996,2005,4,1998,672.0,1996,547.0,612.0,,,547.0,551.0,614.0,669.0,672.0,,
USGS,05320270,00095,73399,,7,7,1996,2005,4,1997,658.0,1996,535.0,605.0,,,535.0,549.0,614.0,653.0,658.0,,
USGS,05320270,00095,73399,,7,8,1996,2005,4,1997,644.0,1996,548.0,607.0,,,548.0,563.0,619.0,640.0,644.0,,
USGS,05320270,00095,73399,,7,9,1996,2005,4,1997,639.0,1996,554.0,596.0,,,554.0,558.0,595.0,634.0,639.0,,
USGS,05320270,00095,73399,,7,10,1996,2005,4,1997,634.0,2005,555.0,595.0,,,555.0,558.0,595.0,631.0,634.0,,
USGS,05320270,00095,73399,,7,11,1996,2005,4,1997,636.0,2005,544.0,593.0,,,544.0,550.0,596.0,633.0,636.0,,
USGS,05320270,00095,73399,,7,12,1996,2005,4,1997,641.0,2005,548.0,594.0,,,548.0,554.0,594.0,635.0,641.0,,
USGS,05320270,00095,73399,,7,13,1996,2005,4,1997,751.0,1996,541.0,608.0,,,541.0,542.0,570.0,712.0,751.0,,
USGS,05320270,00095,73399,,7,14,1996,2005,4,1997,1040.0,1996,546.0,685.0,,,546.0,546.0,577.0,932.0,1040.0,,
USGS,05320270,00095,73399,,7,15,1996,1998,3,1997,690.0,1996,543.0,602.0,,,,543.0,573.0,690.0,,,
USGS,05320270,00095,73399,,7,16,1996,2005,4,1997,639.0,1996,547.0,585.0,,,547.0,547.0,576.0,630.0,639.0,,
USGS,05320270,00095,73399,,7,17,1996,2005,4,1997,649.0,2005,539.0,587.0,,,539.0,541.0,580.0,640.0,649.0,,
USGS,05320270,00095,73399,,7,18,1996,2005,4,1997,649.0,2005,531.0,590.0,,,531.0,536.0,590.0,644.0,649.0,,
USGS,05320270,00095,73399,,7,19,1996,2005,4,1997,647.0,2005,526.0,587.0,,,526.0,533.0,588.0,640.0,647.0,,
USGS,05320270,00095,73399,,7,20,1996,1998,3,1997,632.0,1996,558.0,602.0,,,,558.0,615.0,632.0,,,
USGS,05320270,00095,73399,,7,21,1996,2005,4,1997,620.0,2005,515.0,569.0,,,515.0,524.0,571.0,613.0,620.0,,
USGS,05320270,00095,73399,,7,22,1996,2005,4,1997,612.0,2005,505.0,566.0,,,505.0,515.0,574.0,609.0,612.0,,
USGS,05320270,00095,73399,,7,23,1996,2005,4,1997,623.0,2005,508.0,570.0,,,508.0,517.0,574.0,618.0,623.0,,
USGS,05320270,00095,73399,,7,24,1996,2005,4,1997,632.0,1996,541.0,584.0,,,541.0,544.0,582.0,627.0,632.0,,
USGS,05320270,00095,73399,,7,25,1996,2006,5,1997,626.0,2006,527.0,568.0,,,527.0,528.0,537.0,623.0,625.0,,
USGS,05320270,00095,73399,,7,26,1996,2006,5,1997,636.0,2005,514.0,567.0,,,518.0,524.0,536.0,624.0,631.0,,
USGS,05320270,00095,73399,,7,27,1996,2006,5,1997,638.0,2005,526.0,566.0,,,527.0,529.0,533.0,620.0,631.0,,
USGS,05320270,00095,73399,,7,28,1996,2006,5,1997,649.0,1996,526.0,568.0,,,527.0,527.0,533.0,625.0,639.0,,
USGS,05320270,00095,73399,,7,29,1996,2006,5,1997,642.0,2006,529.0,570.0,,,530.0,532.0,542.0,621.0,633.0,,
USGS,05320270,00095,73399,,7,30,1996,2006,5,1997,651.0,2006,534.0,576.0,,,535.0,536.0,551.0,628.0,642.0,,
USGS,05320270,00095,73399,,7,31,1996,2006,5,1997,646.0,2006,468.0,550.0,,,481.0,500.0,537.0,606.0,630.0,,
USGS,05320270,00095,73399,,8,1,1996,2006,5,1997,612.0,2006,421.0,526.0,,,439.0,466.0,538.0,581.0,599.0,,
USGS,05320270,00095,73399,,8,2,1997,2005,3,1997,590.0,2005,513.0,546.0,,,,513.0,535.0,590.0,,,
USGS,05320270,00095,73399,,8,3,1997,2005,3,1997,561.0,2005,517.0,536.0,,,,517.0,531.0,561.0,,,
USGS,05320270,00095,73399,,8,4,1997,2006,4,1997,539.0,2006,483.0,517.0,,,483.0,490.0,523.0,538.0,539.0,,
USGS,05320270,00095,73399,,8,5,1996,2006,5,1998,539.0,1996,487.0,520.0,,,494.0,504.0,523.0,535.0,538.0,,
USGS,05320270,00095,73399,,8,6,1996,2006,5,1998,539.0,1996,496.0,518.0,,,499.0,504.0,515.0,534.0,537.0,,
USGS,05320270,00095,73399,,8,7,1996,2006,5,1998,558.0,1996,460.0,522.0,,,472.0,490.0,530.0,550.0,555.0,,
USGS,05320270,00095,73399,,8,8,1996,2006,5,1997,579.0,1996,487.0,542.0,,,495.0,507.0,542.0,577.0,578.0,,
USGS,05320270,00095,73399,,8,9,1996,2006,5,1997,574.0,1996,507.0,540.0,,,508.0,508.0,537.0,574.0,574.0,,
