Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2008-06-17,21.0,ft,Horizontal location in cross section,,Information
2008-06-17,24.0,ft,Horizontal location in cross section,,Information
2010-08-05,25.0,ft,Horizontal location in cross section,,Information
2010-09-23,27.0,ft,Horizontal location in cross section,,Information
2010-09-23,27.0,ft,Horizontal location in cross section,,Information
2010-09-28,34.0,ft,Horizontal location in cross section,,Information
2010-09-28,34.0,ft,Horizontal location in cross section,,Information
2011-03-29,20.9,ft,Horizontal location in cross section,,Information
2011-05-19,26.0,ft,Horizontal location in cross section,,Information
2011-06-15,6.60,ft,Horizontal location in cross section,,Information
2011-06-29,2.00,ft,Horizontal location in cross section,,Information
2011-08-11,1.20,ft,Horizontal location in cross section,,Information
