agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,05320270,00060,73387,,1,17,1997,2012,15,2011,65.1,2004,0.0,13.0,,0.0,0.11,0.53,3.9,18.0,20.0,56.0,
USGS,05320270,00060,73387,,1,18,1997,2012,15,2011,61.2,2004,0.0,13.0,,0.0,0.09,0.43,3.8,18.0,19.0,54.0,
USGS,05320270,00060,73387,,1,19,1997,2012,14,2011,62.6,2004,0.0,14.0,,0.0,0.0,0.33,5.2,18.0,19.0,56.0,
USGS,05320270,00060,73387,,1,20,1997,2012,14,2011,60.3,2004,0.0,13.0,,0.0,0.0,0.3,4.7,18.0,20.0,55.0,
USGS,05320270,00060,73387,,1,21,1997,2012,15,2011,54.9,2004,0.0,12.0,,0.0,0.08,0.38,3.6,18.0,20.0,51.0,
USGS,05320270,00060,73387,,1,22,1997,2012,15,2011,48.8,2004,0.0,11.0,,0.0,0.08,0.41,3.5,17.0,21.0,46.0,
USGS,05320270,00060,73387,,1,23,1997,2012,15,2011,43.9,2004,0.0,11.0,,0.0,0.09,0.43,3.4,17.0,23.0,43.0,
USGS,05320270,00060,73387,,1,24,1997,2012,15,2006,46.0,2004,0.0,11.0,,0.0,0.08,0.4,3.1,17.0,22.0,45.0,
USGS,05320270,00060,73387,,1,25,1997,2012,15,2006,45.0,2004,0.0,11.0,,0.0,0.08,0.42,3.2,17.0,21.0,44.0,
USGS,05320270,00060,73387,,1,26,1997,2012,15,2006,50.0,2004,0.0,11.0,,0.0,0.08,0.42,3.2,18.0,20.0,45.0,
USGS,05320270,00060,73387,,1,27,1997,2012,15,2006,54.0,2004,0.0,11.0,,0.0,0.1,0.48,3.1,16.0,18.0,46.0,
USGS,05320270,00060,73387,,1,28,1997,2012,15,2006,70.0,2004,0.0,11.0,,0.0,0.08,0.4,3.0,14.0,16.0,51.0,
USGS,05320270,00060,73387,,1,29,1997,2012,15,2006,90.0,2004,0.0,12.0,,0.0,0.08,0.38,3.0,14.0,15.0,58.0,
USGS,05320270,00060,73387,,1,30,1997,2012,15,2006,130.0,2004,0.0,15.0,,0.0,0.07,0.33,3.1,14.0,16.0,73.0,
USGS,05320270,00060,73387,,1,31,1997,2012,15,2006,170.0,2004,0.0,17.0,,0.0,0.07,0.37,3.1,14.0,16.0,87.0,
USGS,05320270,00060,73387,,2,1,1997,2012,15,2006,170.0,2004,0.0,16.0,,0.0,0.06,0.3,3.0,14.0,16.0,84.0,
USGS,05320270,00060,73387,,2,2,1997,2012,15,2006,150.0,2004,0.0,15.0,,0.0,0.06,0.32,2.9,13.0,16.0,74.0,
USGS,05320270,00060,73387,,2,3,1997,2012,15,2006,130.0,2004,0.0,13.0,,0.0,0.06,0.3,2.2,13.0,15.0,64.0,
USGS,05320270,00060,73387,,2,4,1997,2012,15,2006,120.0,2004,0.0,12.0,,0.0,0.06,0.31,1.7,13.0,17.0,59.0,
USGS,05320270,00060,73387,,2,5,1997,2012,15,2006,110.0,2004,0.0,12.0,,0.0,0.08,0.4,1.4,14.0,18.0,55.0,
USGS,05320270,00060,73387,,2,6,1997,2012,15,2006,100.0,2004,0.0,13.0,,0.0,0.06,0.28,1.7,18.0,20.0,59.0,
USGS,05320270,00060,73387,,2,7,1997,2012,15,2006,90.0,2004,0.0,13.0,,0.0,0.14,0.28,2.2,17.0,22.0,56.0,
USGS,05320270,00060,73387,,2,8,1997,2012,15,2006,80.0,2004,0.0,12.0,,0.0,0.13,0.26,2.3,17.0,21.0,52.0,
USGS,05320270,00060,73387,,2,9,1997,2012,15,2006,83.0,2004,0.0,12.0,,0.0,0.31,0.49,2.4,17.0,19.0,52.0,
USGS,05320270,00060,73387,,2,10,1997,2012,15,2006,76.0,2004,0.0,12.0,,0.0,0.3,0.47,3.0,16.0,17.0,48.0,
USGS,05320270,00060,73387,,2,11,1997,2012,15,2006,72.0,2004,0.0,15.0,,0.0,0.28,0.39,3.5,24.0,29.0,55.0,
USGS,05320270,00060,73387,,2,12,1997,2012,15,2006,66.0,2004,0.0,15.0,,0.0,0.27,0.38,3.7,29.0,36.0,53.0,
USGS,05320270,00060,73387,,2,13,1997,2012,15,1999,64.0,2004,0.0,17.0,,0.0,0.23,0.38,4.0,21.0,42.0,64.0,
USGS,05320270,00060,73387,,2,14,1997,2012,15,1999,66.0,2004,0.0,17.0,,0.0,0.24,0.4,4.5,18.0,44.0,66.0,
USGS,05320270,00060,73387,,2,15,1997,2012,15,1999,79.0,2004,0.0,17.0,,0.0,0.25,0.41,5.5,18.0,41.0,66.0,
USGS,05320270,00060,73387,,2,16,1997,2012,15,1999,118.0,2004,0.0,20.0,,0.0,0.27,0.48,10.0,20.0,39.0,78.0,
USGS,05320270,00060,73387,,2,17,1997,2012,15,1999,137.0,2004,0.0,22.0,,0.0,0.27,0.47,12.0,38.0,43.0,82.0,
USGS,05320270,00060,73387,,2,18,1997,2012,15,1999,145.0,2004,0.0,27.0,,0.0,0.28,0.49,12.0,40.0,44.0,116.0,
USGS,05320270,00060,73387,,2,19,1997,2012,15,2011,212.0,2012,0.0,38.0,,0.06,0.46,0.57,9.7,45.0,82.0,169.0,
USGS,05320270,00060,73387,,2,20,1997,2012,15,2011,262.0,2012,0.0,42.0,,0.07,0.46,0.99,8.6,46.0,97.0,182.0,
USGS,05320270,00060,73387,,2,21,1997,2012,15,2011,299.0,2012,0.0,45.0,,0.06,0.55,1.3,7.8,47.0,100.0,195.0,
USGS,05320270,00060,73387,,2,22,1997,2012,15,2011,326.0,2012,0.0,47.0,,0.07,0.74,2.0,7.3,48.0,88.0,217.0,
USGS,05320270,00060,73387,,2,23,1997,2012,15,2011,367.0,2012,0.0,51.0,,0.07,2.1,2.3,8.7,47.0,78.0,246.0,
USGS,05320270,00060,73387,,2,24,1997,2012,15,2011,404.0,2012,0.0,58.0,,0.07,1.8,2.1,14.0,66.0,76.0,270.0,
USGS,05320270,00060,73387,,2,25,1997,2012,15,2011,418.0,2012,0.0,60.0,,0.07,1.7,2.2,12.0,71.0,97.0,275.0,
USGS,05320270,00060,73387,,2,26,1997,2012,15,2011,393.0,2012,0.0,62.0,,0.07,1.3,2.3,12.0,72.0,145.0,259.0,
USGS,05320270,00060,73387,,2,27,1997,2012,15,2011,343.0,2012,0.0,59.0,,0.18,1.2,2.3,12.0,67.0,140.0,242.0,
USGS,05320270,00060,73387,,2,28,1997,2012,15,2011,288.0,2012,0.0,55.0,,0.5,1.2,2.3,13.0,67.0,133.0,221.0,
USGS,05320270,00060,73387,,2,29,2000,2012,4,2000,132.0,2008,2.33,36.0,,,2.3,2.3,3.9,100.0,132.0,,
USGS,05320270,00060,73387,,3,1,1997,2012,15,2011,245.0,2003,1.01,52.0,,1.8,2.7,3.5,26.0,67.0,97.0,181.0,
USGS,05320270,00060,73387,,3,2,1997,2012,15,2011,214.0,2003,1.11,50.0,,1.8,2.6,3.3,32.0,74.0,81.0,162.0,
USGS,05320270,00060,73387,,3,3,1997,2012,15,2011,189.0,2003,0.88,44.0,,1.7,2.5,3.2,27.0,58.0,62.0,149.0,
USGS,05320270,00060,73387,,3,4,1997,2012,15,2011,169.0,2003,0.78,42.0,,1.6,2.5,2.9,26.0,63.0,72.0,139.0,
USGS,05320270,00060,73387,,3,5,1997,2012,15,2011,155.0,2003,0.78,40.0,,1.5,2.4,2.7,27.0,64.0,67.0,130.0,
USGS,05320270,00060,73387,,3,6,1997,2012,15,2011,143.0,2003,0.68,38.0,,1.4,2.4,2.7,26.0,52.0,62.0,122.0,
USGS,05320270,00060,73387,,3,7,1997,2012,15,2011,135.0,2003,0.62,37.0,,1.6,2.4,2.7,24.0,56.0,64.0,115.0,
USGS,05320270,00060,73387,,3,8,1997,2012,15,2011,127.0,2003,0.65,38.0,,1.7,2.6,2.9,25.0,62.0,68.0,108.0,
USGS,05320270,00060,73387,,3,9,1997,2012,15,2011,121.0,2003,0.85,38.0,,1.6,2.7,4.0,28.0,70.0,80.0,101.0,
USGS,05320270,00060,73387,,3,10,1997,2012,15,2011,118.0,2003,0.89,42.0,,1.8,3.0,5.6,30.0,68.0,78.0,110.0,
USGS,05320270,00060,73387,,3,11,1997,2012,15,1997,130.0,2003,0.66,49.0,,1.4,3.6,7.6,30.0,93.0,96.0,122.0,
USGS,05320270,00060,73387,,3,12,1997,2012,15,2010,287.0,2003,0.74,62.0,,1.6,7.1,10.0,28.0,105.0,114.0,210.0,
USGS,05320270,00060,73387,,3,13,1997,2012,15,2010,882.0,2003,0.78,105.0,,2.8,12.0,13.0,31.0,88.0,111.0,470.0,
USGS,05320270,00060,73387,,3,14,1997,2012,14,2010,1730.0,2002,5.4,175.0,,6.9,12.0,12.0,43.0,97.0,119.0,970.0,
USGS,05320270,00060,73387,,3,15,1997,2012,15,2010,2600.0,2002,6.81,235.0,,10.0,16.0,21.0,43.0,124.0,197.0,1180.0,
USGS,05320270,00060,73387,,3,16,1997,2012,15,2010,2320.0,2002,8.94,240.0,,12.0,21.0,24.0,46.0,145.0,202.0,1240.0,
USGS,05320270,00060,73387,,3,17,1997,2012,15,2010,2050.0,2002,11.5,249.0,,12.0,16.0,25.0,50.0,227.0,230.0,1300.0,
USGS,05320270,00060,73387,,3,18,1997,2012,15,2010,1800.0,2012,10.9,261.0,,11.0,15.0,23.0,50.0,260.0,523.0,1230.0,
USGS,05320270,00060,73387,,3,19,1997,2012,15,2011,2000.0,2012,9.94,327.0,,11.0,15.0,22.0,47.0,344.0,603.0,1690.0,
USGS,05320270,00060,73387,,3,20,1997,2012,15,2011,3240.0,2009,10.4,374.0,,10.0,18.0,21.0,40.0,405.0,427.0,1990.0,
USGS,05320270,00060,73387,,3,21,1997,2012,15,2011,2520.0,2012,11.6,314.0,,17.0,22.0,27.0,38.0,339.0,468.0,1580.0,
USGS,05320270,00060,73387,,3,22,1997,2012,15,2011,1540.0,2012,12.2,244.0,,16.0,23.0,27.0,47.0,314.0,551.0,1070.0,
USGS,05320270,00060,73387,,3,23,1997,2012,15,2011,1440.0,2012,16.3,235.0,,17.0,25.0,28.0,46.0,299.0,527.0,990.0,
USGS,05320270,00060,73387,,3,24,1997,2012,15,2011,1350.0,2012,17.3,229.0,,17.0,26.0,30.0,44.0,295.0,445.0,953.0,
USGS,05320270,00060,73387,,3,25,1997,2012,15,2011,1160.0,2012,15.2,206.0,,17.0,28.0,34.0,40.0,293.0,385.0,821.0,
USGS,05320270,00060,73387,,3,26,1997,2012,15,2011,957.0,2012,13.4,183.0,,18.0,29.0,32.0,48.0,280.0,348.0,682.0,
USGS,05320270,00060,73387,,3,27,1997,2012,15,2011,777.0,2012,10.1,169.0,,17.0,33.0,35.0,74.0,263.0,303.0,583.0,
USGS,05320270,00060,73387,,3,28,1997,2012,15,2011,630.0,2012,10.9,172.0,,18.0,30.0,40.0,140.0,261.0,284.0,510.0,
USGS,05320270,00060,73387,,3,29,1997,2012,15,2011,527.0,2012,9.09,172.0,,18.0,28.0,40.0,131.0,267.0,326.0,454.0,
USGS,05320270,00060,73387,,3,30,1997,2012,14,2011,461.0,2012,6.87,183.0,,14.0,25.0,36.0,166.0,320.0,380.0,421.0,
USGS,05320270,00060,73387,,3,31,1997,2012,14,1998,469.0,2012,5.8,190.0,,13.0,23.0,35.0,156.0,338.0,340.0,440.0,
USGS,05320270,00060,73387,,4,1,1996,2012,15,1998,600.0,2012,5.38,203.0,,14.0,25.0,42.0,198.0,356.0,370.0,467.0,
USGS,05320270,00060,73387,,4,2,1996,2012,15,1998,665.0,2012,4.91,215.0,,13.0,26.0,48.0,178.0,408.0,426.0,527.0,
USGS,05320270,00060,73387,,4,3,1996,2012,15,2006,671.0,2012,3.78,232.0,,12.0,25.0,48.0,159.0,441.0,498.0,660.0,
USGS,05320270,00060,73387,,4,4,1996,2012,15,2006,757.0,2012,3.3,231.0,,11.0,24.0,47.0,141.0,412.0,514.0,690.0,
USGS,05320270,00060,73387,,4,5,1996,2012,15,2006,745.0,2012,3.28,215.0,,10.0,23.0,51.0,126.0,337.0,455.0,659.0,
USGS,05320270,00060,73387,,4,6,1996,2012,15,2006,681.0,2012,2.93,207.0,,9.6,21.0,46.0,170.0,279.0,384.0,596.0,
USGS,05320270,00060,73387,,4,7,1996,2012,15,2006,631.0,2012,2.99,193.0,,9.0,20.0,46.0,160.0,298.0,334.0,537.0,
USGS,05320270,00060,73387,,4,8,1996,2012,15,2006,647.0,2012,3.04,182.0,,7.9,21.0,43.0,148.0,291.0,306.0,508.0,
USGS,05320270,00060,73387,,4,9,1996,2012,15,2006,674.0,2012,3.63,183.0,,7.4,20.0,42.0,125.0,256.0,344.0,557.0,
USGS,05320270,00060,73387,,4,10,1996,2012,15,2006,736.0,2012,4.51,195.0,,6.8,21.0,37.0,115.0,257.0,307.0,691.0,
USGS,05320270,00060,73387,,4,11,1996,2012,15,1999,748.0,2012,6.37,203.0,,6.5,24.0,31.0,156.0,283.0,299.0,722.0,
USGS,05320270,00060,73387,,4,12,1996,2012,15,1999,811.0,2004,5.97,206.0,,6.3,31.0,44.0,145.0,260.0,285.0,680.0,
USGS,05320270,00060,73387,,4,13,1996,2012,15,1999,771.0,2004,5.39,195.0,,6.0,30.0,50.0,133.0,265.0,293.0,592.0,
USGS,05320270,00060,73387,,4,14,1996,2012,15,1999,721.0,2004,4.72,183.0,,5.8,30.0,51.0,124.0,263.0,302.0,512.0,
USGS,05320270,00060,73387,,4,15,1996,2012,15,1999,646.0,2004,4.74,173.0,,9.5,29.0,54.0,115.0,254.0,300.0,471.0,
USGS,05320270,00060,73387,,4,16,1996,2012,15,1999,610.0,2004,4.46,169.0,,11.0,31.0,66.0,109.0,222.0,278.0,473.0,
USGS,05320270,00060,73387,,4,17,1996,2012,15,1999,589.0,2004,3.74,168.0,,11.0,30.0,66.0,118.0,210.0,282.0,454.0,
USGS,05320270,00060,73387,,4,18,1996,2012,15,1999,560.0,2004,2.65,162.0,,9.5,28.0,62.0,145.0,212.0,288.0,423.0,
USGS,05320270,00060,73387,,4,19,1996,2012,15,1999,545.0,2004,3.53,161.0,,10.0,29.0,62.0,136.0,216.0,293.0,412.0,
USGS,05320270,00060,73387,,4,20,1996,2012,15,1999,495.0,2004,4.63,158.0,,15.0,30.0,57.0,125.0,229.0,284.0,394.0,
USGS,05320270,00060,73387,,4,21,1996,2012,15,1999,445.0,2004,5.73,153.0,,15.0,36.0,54.0,115.0,239.0,269.0,363.0,
USGS,05320270,00060,73387,,4,22,1996,2012,15,1999,402.0,2004,7.25,147.0,,15.0,44.0,53.0,108.0,247.0,255.0,330.0,
USGS,05320270,00060,73387,,4,23,1996,2012,15,1999,362.0,2004,8.36,139.0,,15.0,44.0,53.0,102.0,238.0,247.0,295.0,
USGS,05320270,00060,73387,,4,24,1996,2012,15,1999,347.0,2004,8.53,131.0,,15.0,39.0,52.0,95.0,212.0,223.0,284.0,
USGS,05320270,00060,73387,,4,25,1996,2012,15,1999,362.0,2004,9.31,127.0,,15.0,35.0,52.0,92.0,201.0,215.0,281.0,
USGS,05320270,00060,73387,,4,26,1996,2012,15,1999,381.0,2004,12.4,130.0,,17.0,30.0,49.0,91.0,177.0,241.0,311.0,
USGS,05320270,00060,73387,,4,27,1996,2012,15,1999,373.0,2004,11.4,132.0,,17.0,43.0,46.0,84.0,158.0,264.0,335.0,
USGS,05320270,00060,73387,,4,28,1996,2012,15,1999,332.0,2004,11.6,128.0,,15.0,54.0,58.0,78.0,143.0,280.0,327.0,
USGS,05320270,00060,73387,,4,29,1996,2012,15,2011,346.0,2004,11.2,126.0,,15.0,58.0,62.0,73.0,151.0,264.0,332.0,
USGS,05320270,00060,73387,,4,30,1996,2012,15,2011,351.0,2004,9.16,127.0,,13.0,57.0,58.0,70.0,250.0,257.0,328.0,
USGS,05320270,00060,73387,,5,1,1996,2012,15,2011,330.0,2004,6.74,125.0,,12.0,55.0,56.0,68.0,233.0,275.0,329.0,
USGS,05320270,00060,73387,,5,2,1996,2012,15,2006,378.0,2004,6.88,119.0,,15.0,53.0,54.0,64.0,208.0,248.0,327.0,
USGS,05320270,00060,73387,,5,3,1996,2012,15,2006,439.0,2004,6.11,118.0,,15.0,49.0,56.0,63.0,184.0,244.0,340.0,
USGS,05320270,00060,73387,,5,4,1996,2012,15,2006,458.0,2004,6.54,115.0,,17.0,46.0,53.0,61.0,165.0,216.0,357.0,
USGS,05320270,00060,73387,,5,5,1996,2012,15,2006,412.0,2004,6.87,110.0,,23.0,44.0,51.0,60.0,149.0,193.0,348.0,
USGS,05320270,00060,73387,,5,6,1996,2012,15,2006,345.0,2004,6.63,113.0,,26.0,53.0,53.0,71.0,142.0,176.0,333.0,
USGS,05320270,00060,73387,,5,7,1996,2012,15,2008,333.0,2004,7.3,117.0,,25.0,50.0,55.0,71.0,172.0,182.0,310.0,
USGS,05320270,00060,73387,,5,8,1996,2012,15,2008,318.0,2004,8.69,114.0,,27.0,50.0,58.0,72.0,160.0,197.0,281.0,
USGS,05320270,00060,73387,,5,9,1996,2012,15,2008,286.0,2004,8.57,112.0,,28.0,49.0,57.0,83.0,155.0,207.0,252.0,
USGS,05320270,00060,73387,,5,10,1996,2012,15,2008,258.0,2004,11.8,111.0,,29.0,47.0,54.0,91.0,157.0,199.0,231.0,
USGS,05320270,00060,73387,,5,11,1996,2012,15,2003,243.0,2004,11.4,115.0,,30.0,51.0,51.0,93.0,188.0,211.0,241.0,
USGS,05320270,00060,73387,,5,12,1996,2012,15,2003,284.0,2004,9.94,121.0,,29.0,47.0,55.0,88.0,183.0,215.0,251.0,
USGS,05320270,00060,73387,,5,13,1996,2012,15,2005,371.0,2004,9.94,142.0,,29.0,44.0,52.0,85.0,228.0,278.0,330.0,
USGS,05320270,00060,73387,,5,14,1996,2012,15,2005,585.0,2004,12.7,159.0,,30.0,45.0,49.0,103.0,213.0,307.0,442.0,
USGS,05320270,00060,73387,,5,15,1996,2012,15,2005,712.0,2004,18.0,181.0,,31.0,44.0,57.0,91.0,197.0,357.0,600.0,
USGS,05320270,00060,73387,,5,16,1996,2012,15,2005,722.0,2004,22.0,190.0,,30.0,45.0,65.0,103.0,185.0,356.0,684.0,
USGS,05320270,00060,73387,,5,17,1996,2012,15,2005,657.0,2004,22.4,178.0,,29.0,42.0,61.0,117.0,173.0,331.0,624.0,
USGS,05320270,00060,73387,,5,18,1996,2012,15,2005,572.0,2004,22.0,164.0,,27.0,39.0,55.0,112.0,166.0,305.0,547.0,
USGS,05320270,00060,73387,,5,19,1996,2012,15,2005,501.0,2004,20.7,151.0,,26.0,36.0,50.0,105.0,176.0,281.0,476.0,
USGS,05320270,00060,73387,,5,20,1996,2012,15,1999,451.0,2004,18.9,141.0,,26.0,37.0,47.0,101.0,161.0,253.0,447.0,
USGS,05320270,00060,73387,,5,21,1996,2012,15,1999,551.0,2004,21.6,140.0,,27.0,37.0,42.0,96.0,140.0,226.0,462.0,
USGS,05320270,00060,73387,,5,22,1996,2012,15,1999,569.0,2002,29.0,140.0,,30.0,37.0,45.0,96.0,152.0,208.0,445.0,
USGS,05320270,00060,73387,,5,23,1996,2012,15,1999,612.0,2012,21.9,140.0,,26.0,34.0,42.0,91.0,185.0,194.0,437.0,
USGS,05320270,00060,73387,,5,24,1996,2012,15,1999,618.0,2002,26.9,145.0,,29.0,39.0,72.0,97.0,174.0,208.0,418.0,
USGS,05320270,00060,73387,,5,25,1996,2012,15,1999,567.0,2002,26.0,154.0,,28.0,72.0,78.0,126.0,188.0,226.0,379.0,
USGS,05320270,00060,73387,,5,26,1996,2012,15,1999,468.0,2002,25.9,154.0,,26.0,70.0,74.0,137.0,203.0,229.0,334.0,
USGS,05320270,00060,73387,,5,27,1996,2012,15,1999,383.0,2002,24.9,155.0,,25.0,64.0,70.0,153.0,219.0,237.0,307.0,
USGS,05320270,00060,73387,,5,28,1996,2012,15,1999,317.0,2009,23.6,155.0,,28.0,58.0,66.0,155.0,241.0,258.0,296.0,
USGS,05320270,00060,73387,,5,29,1996,2012,15,1997,290.0,2009,21.0,151.0,,32.0,57.0,60.0,150.0,248.0,265.0,279.0,
USGS,05320270,00060,73387,,5,30,1996,2012,15,1997,268.0,2009,17.0,147.0,,26.0,58.0,70.0,172.0,225.0,237.0,264.0,
USGS,05320270,00060,73387,,5,31,1996,2012,15,1997,240.0,2009,14.0,140.0,,23.0,59.0,65.0,158.0,214.0,215.0,239.0,
USGS,05320270,00060,73387,,6,1,1996,2012,15,1997,219.0,2009,14.0,129.0,,21.0,57.0,62.0,164.0,187.0,203.0,218.0,
USGS,05320270,00060,73387,,6,2,1996,2012,15,2004,202.0,2009,12.0,119.0,,19.0,55.0,57.0,143.0,176.0,190.0,198.0,
USGS,05320270,00060,73387,,6,3,1996,2012,15,2004,187.0,2009,10.0,109.0,,23.0,52.0,53.0,123.0,171.0,172.0,179.0,
USGS,05320270,00060,73387,,6,4,1996,2012,15,2008,166.0,2009,8.7,101.0,,33.0,54.0,55.0,108.0,151.0,153.0,165.0,
USGS,05320270,00060,73387,,6,5,1996,2012,15,2008,158.0,2009,8.3,96.0,,31.0,52.0,53.0,97.0,137.0,139.0,148.0,
USGS,05320270,00060,73387,,6,6,1996,2012,15,2008,171.0,2009,8.7,93.0,,32.0,53.0,64.0,88.0,127.0,129.0,147.0,
USGS,05320270,00060,73387,,6,7,1996,2012,15,2008,174.0,2009,9.1,91.0,,32.0,57.0,71.0,87.0,123.0,123.0,144.0,
USGS,05320270,00060,73387,,6,8,1996,2012,15,2008,193.0,2009,11.0,89.0,,30.0,67.0,69.0,85.0,111.0,114.0,155.0,
USGS,05320270,00060,73387,,6,9,1996,2012,15,2008,244.0,2009,24.0,99.0,,34.0,59.0,60.0,94.0,128.0,130.0,196.0,
USGS,05320270,00060,73387,,6,10,1996,2012,15,2008,260.0,2009,37.0,106.0,,45.0,56.0,61.0,88.0,132.0,139.0,252.0,
USGS,05320270,00060,73387,,6,11,1996,2012,15,1999,332.0,2009,41.0,130.0,,42.0,57.0,77.0,88.0,155.0,253.0,300.0,
USGS,05320270,00060,73387,,6,12,1996,2012,15,1999,489.0,2012,36.0,158.0,,40.0,55.0,71.0,102.0,230.0,301.0,431.0,
USGS,05320270,00060,73387,,6,13,1996,2012,15,2004,485.0,2012,26.7,163.0,,36.0,52.0,66.0,102.0,233.0,325.0,469.0,
USGS,05320270,00060,73387,,6,14,1996,2012,15,2004,522.0,2012,23.6,171.0,,33.0,48.0,58.0,97.0,250.0,352.0,514.0,
USGS,05320270,00060,73387,,6,15,1996,2012,15,1999,523.0,2009,37.0,186.0,,42.0,53.0,57.0,107.0,260.0,379.0,516.0,
USGS,05320270,00060,73387,,6,16,1996,2012,15,2004,470.0,2009,35.0,186.0,,41.0,48.0,53.0,118.0,327.0,401.0,453.0,
USGS,05320270,00060,73387,,6,17,1996,2012,15,2004,404.0,2009,37.0,189.0,,41.0,45.0,48.0,153.0,352.0,353.0,390.0,
USGS,05320270,00060,73387,,6,18,1996,2012,15,2011,422.0,2009,38.0,188.0,,40.0,43.0,45.0,179.0,315.0,318.0,407.0,
USGS,05320270,00060,73387,,6,19,1996,2012,15,2011,558.0,2007,37.0,189.0,,38.0,42.0,43.0,166.0,262.0,363.0,459.0,
USGS,05320270,00060,73387,,6,20,1996,2012,15,2011,619.0,2007,31.0,185.0,,36.0,43.0,51.0,136.0,220.0,367.0,512.0,
USGS,05320270,00060,73387,,6,21,1996,2012,15,2011,575.0,2007,27.0,180.0,,34.0,46.0,47.0,137.0,195.0,364.0,532.0,
USGS,05320270,00060,73387,,6,22,1996,2012,15,2011,576.0,2007,24.0,182.0,,33.0,43.0,45.0,138.0,230.0,337.0,565.0,
USGS,05320270,00060,73387,,6,23,1996,2012,15,2011,575.0,2007,25.0,175.0,,36.0,48.0,59.0,114.0,233.0,295.0,559.0,
USGS,05320270,00060,73387,,6,24,1996,2012,15,2011,555.0,2007,24.6,166.0,,38.0,62.0,67.0,94.0,238.0,252.0,520.0,
USGS,05320270,00060,73387,,6,25,1996,2012,15,2011,529.0,2007,21.1,155.0,,40.0,63.0,63.0,93.0,207.0,239.0,477.0,
USGS,05320270,00060,73387,,6,26,1996,2012,15,2011,493.0,2007,17.4,149.0,,41.0,59.0,62.0,84.0,169.0,222.0,489.0,
USGS,05320270,00060,73387,,6,27,1996,2012,15,2010,645.0,2007,13.8,148.0,,37.0,57.0,61.0,85.0,140.0,192.0,515.0,
USGS,05320270,00060,73387,,6,28,1996,2012,16,2010,755.0,2007,10.8,151.0,,36.0,59.0,66.0,91.0,166.0,171.0,476.0,
USGS,05320270,00060,73387,,6,29,1996,2012,16,2010,800.0,2007,8.9,151.0,,32.0,58.0,68.0,91.0,162.0,176.0,446.0,
USGS,05320270,00060,73387,,6,30,1996,2012,16,2010,863.0,2007,7.8,153.0,,28.0,55.0,65.0,82.0,197.0,228.0,431.0,
USGS,05320270,00060,73387,,7,1,1996,2012,16,2010,863.0,2007,6.8,150.0,,24.0,57.0,60.0,79.0,186.0,203.0,465.0,
