agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,mean_va,count_nu
USGS,05320270,00010,73393,,1996,12.9,261
USGS,05320270,00010,73393,,1997,11.11,328
USGS,05320270,00010,73393,,1998,14.33,184
USGS,05320270,00010,73393,,2005,22.77,86
USGS,05320270,00010,73393,,2006,22.61,41
