agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu
USGS,05320000,"BLUE EARTH RIVER NEAR RAPIDAN, MN",ST,44.09593967,-94.1096097,S,NAD83,807.92,0.1,NAVD88,7020009,dv,60.0,3.0,73386,,wat,,1645423,0,1909-08-01,2025-07-29,30250
