Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1961-03-19,690,ug/L,Manganese,,"Inorganics, Minor, Metals"
1961-03-20,0.0,ug/L,Manganese,,"Inorganics, Minor, Metals"
1961-05-15,350,ug/L,Manganese,,"Inorganics, Minor, Metals"
1961-05-16,10,ug/L,Manganese,,"Inorganics, Minor, Metals"
1962-04-01,200,ug/L,Manganese,,"Inorganics, Minor, Metals"
1963-02-26,390,ug/L,Manganese,,"Inorganics, Minor, Metals"
1963-10-22,10,ug/L,Manganese,,"Inorganics, Minor, Metals"
1963-11-07,60,ug/L,Manganese,,"Inorganics, Minor, Metals"
1963-12-19,90,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-01-17,300,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-02-25,200,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-04-03,30,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-05-15,10,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-05-21,0.0,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-06-18,40,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-07-14,20,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-08-11,60,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-09-12,0.0,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-09-22,10,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-10-12,60,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-10-27,40,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-11-09,80,ug/L,Manganese,,"Inorganics, Minor, Metals"
1964-12-08,260,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-01-06,500,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-02-10,710,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-03-24,720,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-04-24,70,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-04-28,160,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-05-24,30,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-07-13,20,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-08-17,130,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-09-17,120,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-10-14,30,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-11-29,190,ug/L,Manganese,,"Inorganics, Minor, Metals"
1965-12-15,90,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-01-12,180,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-02-23,80,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-03-28,80,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-04-21,60,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-05-25,70,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-06-27,70,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-07-28,160,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-08-19,230,ug/L,Manganese,,"Inorganics, Minor, Metals"
1966-10-18,0.0,ug/L,Manganese,,"Inorganics, Minor, Metals"
1967-02-17,680,ug/L,Manganese,,"Inorganics, Minor, Metals"
1967-07-11,80,ug/L,Manganese,,"Inorganics, Minor, Metals"
