Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2012-03-14,14.8,ft,Horizontal width of vertical,,Information
2012-04-17,13.7,ft,Horizontal width of vertical,,Information
2012-05-10,13.7,ft,Horizontal width of vertical,,Information
2012-05-16,14.5,ft,Horizontal width of vertical,,Information
2012-07-18,14.3,ft,Horizontal width of vertical,,Information
2012-08-02,14.1,ft,Horizontal width of vertical,,Information
2012-08-08,14.2,ft,Horizontal width of vertical,,Information
2012-09-06,13.0,ft,Horizontal width of vertical,,Information
2013-04-14,13.5,ft,Horizontal width of vertical,,Information
2013-04-25,13.8,ft,Horizontal width of vertical,,Information
2013-05-10,15.0,ft,Horizontal width of vertical,,Information
2013-05-14,14.5,ft,Horizontal width of vertical,,Information
2013-06-19,17.0,ft,Horizontal width of vertical,,Information
2013-06-24,16.5,ft,Horizontal width of vertical,,Information
2013-06-28,16.0,ft,Horizontal width of vertical,,Information
2013-07-11,15.0,ft,Horizontal width of vertical,,Information
2013-07-31,15.0,ft,Horizontal width of vertical,,Information
2013-08-15,13.0,ft,Horizontal width of vertical,,Information
2013-08-27,11.5,ft,Horizontal width of vertical,,Information
2014-04-07,14.0,ft,Horizontal width of vertical,,Information
2014-04-07,14.0,ft,Horizontal width of vertical,,Information
2014-04-09,15.0,ft,Horizontal width of vertical,,Information
2014-04-09,15.0,ft,Horizontal width of vertical,,Information
2014-04-21,14.5,ft,Horizontal width of vertical,,Information
2014-05-02,11.5,ft,Horizontal width of vertical,,Information
2014-05-06,12.5,ft,Horizontal width of vertical,,Information
2014-05-28,13.0,ft,Horizontal width of vertical,,Information
2014-07-16,13.5,ft,Horizontal width of vertical,,Information
2014-07-16,13.5,ft,Horizontal width of vertical,,Information
2014-07-17,13.5,ft,Horizontal width of vertical,,Information
2014-07-17,13.5,ft,Horizontal width of vertical,,Information
2015-03-24,14.2,ft,Horizontal width of vertical,,Information
2015-03-24,14.2,ft,Horizontal width of vertical,,Information
2015-04-08,12.0,ft,Horizontal width of vertical,,Information
2015-04-08,12.0,ft,Horizontal width of vertical,,Information
2015-04-22,12.6,ft,Horizontal width of vertical,,Information
2015-04-22,12.6,ft,Horizontal width of vertical,,Information
2015-05-19,14.5,ft,Horizontal width of vertical,,Information
2015-05-19,14.5,ft,Horizontal width of vertical,,Information
2015-06-23,14.5,ft,Horizontal width of vertical,,Information
2015-06-23,14.5,ft,Horizontal width of vertical,,Information
2015-06-24,14.2,ft,Horizontal width of vertical,,Information
2015-06-24,14.2,ft,Horizontal width of vertical,,Information
2015-06-26,16.5,ft,Horizontal width of vertical,,Information
2015-06-29,12.9,ft,Horizontal width of vertical,,Information
2015-06-29,12.9,ft,Horizontal width of vertical,,Information
2015-08-04,11.0,ft,Horizontal width of vertical,,Information
2015-08-04,11.0,ft,Horizontal width of vertical,,Information
2015-12-02,14.0,ft,Horizontal width of vertical,,Information
2015-12-02,14.0,ft,Horizontal width of vertical,,Information
2016-03-20,5.0,ft,Horizontal width of vertical,,Information
2016-03-25,9.2,ft,Horizontal width of vertical,,Information
2016-03-27,5.0,ft,Horizontal width of vertical,,Information
2016-03-28,9.2,ft,Horizontal width of vertical,,Information
2016-03-29,9.2,ft,Horizontal width of vertical,,Information
2016-03-30,15.0,ft,Horizontal width of vertical,,Information
2016-04-01,9.2,ft,Horizontal width of vertical,,Information
2016-04-02,14.5,ft,Horizontal width of vertical,,Information
2016-04-02,14.5,ft,Horizontal width of vertical,,Information
2016-04-03,9.1,ft,Horizontal width of vertical,,Information
2016-04-05,8.8,ft,Horizontal width of vertical,,Information
2016-04-13,8.6,ft,Horizontal width of vertical,,Information
2016-04-15,8.6,ft,Horizontal width of vertical,,Information
2016-04-22,9.1,ft,Horizontal width of vertical,,Information
2016-04-25,9.5,ft,Horizontal width of vertical,,Information
2016-04-26,9.5,ft,Horizontal width of vertical,,Information
2016-04-29,1.5,ft,Horizontal width of vertical,,Information
2016-05-01,1.5,ft,Horizontal width of vertical,,Information
2016-05-03,14.1,ft,Horizontal width of vertical,,Information
2016-05-03,1.3,ft,Horizontal width of vertical,,Information
2016-05-03,14.1,ft,Horizontal width of vertical,,Information
2016-05-03,1.5,ft,Horizontal width of vertical,,Information
2016-05-03,5.0,ft,Horizontal width of vertical,,Information
2016-05-10,1.3,ft,Horizontal width of vertical,,Information
2016-05-10,12.2,ft,Horizontal width of vertical,,Information
2016-05-10,12.2,ft,Horizontal width of vertical,,Information
2016-05-10,5.0,ft,Horizontal width of vertical,,Information
2016-05-10,1.5,ft,Horizontal width of vertical,,Information
2016-05-18,9.1,ft,Horizontal width of vertical,,Information
2016-05-23,14.1,ft,Horizontal width of vertical,,Information
2016-05-25,2.2,ft,Horizontal width of vertical,,Information
2016-05-25,12.6,ft,Horizontal width of vertical,,Information
2016-05-25,12.6,ft,Horizontal width of vertical,,Information
