Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2005-10-12,991,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2005-11-03,1028,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2005-12-20,963,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-01-11,996,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-02-22,972,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-03-22,994,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-04-05,988,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-04-19,967,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-05-03,1000,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-05-16,1012,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-06-15,1017,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-06-27,979,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-07-18,1004,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-07-25,1008,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-08-01,1008,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-08-15,1012,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-09-06,995,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
2006-09-12,1007,mL,Volume of sample,"DESCRIPTION: Pesticides, polar compounds, filtered water, solid phase extraction, hi performance liquid chromatography/mass spectrometry (NWQL Schedule 2060); CITATION(S): Furlong, E.T., Anderson, B.D., Werner, S.L., Soliven, P.P., Coffey, L.J., and Burkhardt, M.R., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of pesticides in water by graphitized carbon-based solid-phase extraction and high-performance liquid chromatography/mass spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4134, 73 p. | USGS | O-2060-01",Information
