datetimeUTC,USGS:05320270:00301:00001,USGS:05320270:00301:00001_qualifiers,USGS:05320270:00301:00002,USGS:05320270:00301:00002_qualifiers,USGS:05320270:00301:00003,USGS:05320270:00301:00003_qualifiers
2006-08-12 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-13 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-14 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-15 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-16 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-17 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-18 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-19 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-20 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-21 00:00:00+00:00,,hf.missing,,hf.missing,,hf.missing
2006-08-22 00:00:00+00:00,78.0,A,61.0,A,69.0,A
2006-08-23 00:00:00+00:00,87.0,A,64.0,A,74.0,A
2006-08-24 00:00:00+00:00,83.0,A,70.0,A,77.0,A
2006-08-25 00:00:00+00:00,83.0,A,67.0,A,74.0,A
2006-08-26 00:00:00+00:00,89.0,A,63.0,A,76.0,A
