agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,440050094102801,72019,170209,,1,19,1994,1998,5,1998,74.49,1994,73.12,73.8,,,73.22,73.36,73.88,74.2,74.38,,
USGS,440050094102801,72019,170209,,1,20,1994,1998,5,1998,74.46,1994,73.23,73.84,,,73.31,73.44,73.93,74.2,74.36,,
USGS,440050094102801,72019,170209,,1,21,1994,1998,5,1998,74.48,1994,73.1,73.75,,,73.2,73.36,73.75,74.14,74.34,,
USGS,440050094102801,72019,170209,,1,22,1994,1998,5,1998,74.5,1994,73.02,73.77,,,73.14,73.31,73.83,74.2,74.38,,
USGS,440050094102801,72019,170209,,1,23,1994,1998,5,1998,74.41,1994,72.89,73.77,,,73.04,73.28,73.88,74.2,74.33,,
USGS,440050094102801,72019,170209,,1,24,1994,1998,5,1998,74.44,1994,72.95,73.79,,,73.1,73.34,73.92,74.19,74.34,,
USGS,440050094102801,72019,170209,,1,25,1994,1998,5,1998,74.35,1994,73.01,73.84,,,73.17,73.4,73.89,74.24,74.31,,
USGS,440050094102801,72019,170209,,1,26,1994,1998,5,1998,74.45,1994,73.06,73.86,,,73.2,73.4,73.87,74.31,74.39,,
USGS,440050094102801,72019,170209,,1,27,1994,1998,5,1998,74.41,1994,72.87,73.81,,,73.02,73.25,73.94,74.31,74.37,,
USGS,440050094102801,72019,170209,,1,28,1994,1998,5,1998,74.34,1994,72.85,73.81,,,73.03,73.3,73.83,74.31,74.33,,
USGS,440050094102801,72019,170209,,1,29,1994,1998,5,1998,74.41,1994,72.98,73.86,,,73.15,73.4,73.89,74.31,74.37,,
USGS,440050094102801,72019,170209,,1,30,1995,1998,4,1998,74.4,1995,73.7,74.04,,,73.7,73.77,74.03,74.32,74.4,,
USGS,440050094102801,72019,170209,,1,31,1994,1998,5,1998,74.32,1994,73.13,73.75,,,73.21,73.32,73.78,74.15,74.25,,
USGS,440050094102801,72019,170209,,2,1,1995,1998,4,1998,74.32,1995,73.54,73.95,,,73.54,73.63,73.97,74.25,74.32,,
USGS,440050094102801,72019,170209,,2,2,1995,1998,4,1998,74.49,1995,73.61,74.09,,,73.61,73.72,74.12,74.42,74.49,,
USGS,440050094102801,72019,170209,,2,3,1994,1998,5,1998,74.62,1994,73.06,73.95,,,73.19,73.38,74.12,74.44,74.55,,
USGS,440050094102801,72019,170209,,2,4,1995,1998,4,1998,74.58,1995,73.78,74.14,,,73.78,73.84,74.1,74.47,74.58,,
USGS,440050094102801,72019,170209,,2,5,1995,1998,4,1998,74.57,1995,73.84,74.18,,,73.84,73.92,74.16,74.47,74.57,,
USGS,440050094102801,72019,170209,,2,6,1995,1998,4,1998,74.57,1995,73.76,74.1,,,73.76,73.81,74.05,74.47,74.57,,
USGS,440050094102801,72019,170209,,2,7,1995,1998,4,1998,74.5,1996,73.75,74.06,,,73.75,73.77,73.99,74.42,74.5,,
USGS,440050094102801,72019,170209,,2,8,1995,1998,4,1998,74.46,1996,73.79,74.07,,,73.79,73.8,74.02,74.4,74.46,,
USGS,440050094102801,72019,170209,,2,9,1995,1998,4,1998,74.43,1995,73.62,74.0,,,73.62,73.66,73.97,74.36,74.43,,
USGS,440050094102801,72019,170209,,2,10,1995,1998,4,1998,74.47,1995,73.58,73.99,,,73.58,73.63,73.96,74.39,74.47,,
USGS,440050094102801,72019,170209,,2,11,1995,1998,4,1998,74.44,1995,73.77,74.08,,,73.77,73.83,74.06,74.35,74.44,,
USGS,440050094102801,72019,170209,,2,12,1995,1998,4,1998,74.45,1995,73.87,74.16,,,73.87,73.93,74.15,74.38,74.45,,
USGS,440050094102801,72019,170209,,2,13,1995,1998,4,1998,74.48,1996,73.86,74.09,,,73.86,73.87,74.01,74.39,74.48,,
USGS,440050094102801,72019,170209,,2,14,1995,1998,4,1998,74.52,1995,73.76,74.03,,,73.76,73.78,73.93,74.4,74.52,,
USGS,440050094102801,72019,170209,,2,15,1995,1998,4,1998,74.43,1995,73.69,74.04,,,73.69,73.75,74.03,74.35,74.43,,
USGS,440050094102801,72019,170209,,2,16,1995,1998,4,1998,74.44,1995,73.84,74.11,,,73.84,73.87,74.07,74.38,74.44,,
USGS,440050094102801,72019,170209,,2,17,1995,1998,4,1998,74.32,1995,73.82,74.0,,,73.82,73.83,73.93,74.23,74.32,,
USGS,440050094102801,72019,170209,,2,18,1995,1998,4,1998,74.34,1995,73.76,73.94,,,73.76,73.76,73.83,74.23,74.34,,
USGS,440050094102801,72019,170209,,2,19,1995,1998,4,1998,74.41,1996,73.58,73.99,,,73.58,73.65,73.99,74.33,74.41,,
USGS,440050094102801,72019,170209,,2,20,1995,1998,4,1998,74.42,1996,73.71,73.98,,,73.71,73.74,73.89,74.3,74.42,,
USGS,440050094102801,72019,170209,,2,21,1995,1998,4,1998,74.46,1995,73.85,74.05,,,73.85,73.86,73.94,74.34,74.46,,
USGS,440050094102801,72019,170209,,2,22,1995,1998,4,1998,74.39,1995,73.76,74.0,,,73.76,73.76,73.93,74.31,74.39,,
USGS,440050094102801,72019,170209,,2,23,1995,1998,4,1998,74.31,1996,73.6,74.01,,,73.6,73.67,74.07,74.3,74.31,,
USGS,440050094102801,72019,170209,,2,24,1995,1998,4,1998,74.44,1996,73.72,74.12,,,73.72,73.78,74.17,74.43,74.44,,
USGS,440050094102801,72019,170209,,2,25,1995,1998,4,1998,74.35,1996,73.74,74.0,,,73.74,73.75,73.96,74.29,74.35,,
USGS,440050094102801,72019,170209,,2,26,1995,1998,4,1998,74.1,1996,73.74,73.91,,,73.74,73.77,73.91,74.06,74.1,,
USGS,440050094102801,72019,170209,,2,27,1995,1998,4,1998,74.04,1996,73.72,73.92,,,73.72,73.78,73.95,74.02,74.04,,
USGS,440050094102801,72019,170209,,2,28,1995,1998,4,1995,74.11,1997,73.94,74.02,,,73.94,73.94,74.01,74.1,74.11,,
USGS,440050094102801,72019,170209,,2,29,1996,1996,1,1996,73.91,1996,73.91,73.91,,,,,73.91,,,,
USGS,440050094102801,72019,170209,,3,1,1995,1998,4,1995,74.18,1996,73.65,73.97,,,73.65,73.71,74.01,74.18,74.18,,
USGS,440050094102801,72019,170209,,3,2,1995,1998,4,1998,74.23,1996,73.69,74.01,,,73.69,73.77,74.07,74.2,74.23,,
USGS,440050094102801,72019,170209,,3,3,1995,1998,4,1998,74.21,1996,73.85,74.0,,,73.85,73.87,73.97,74.16,74.21,,
USGS,440050094102801,72019,170209,,3,4,1995,1998,4,1998,74.31,1996,73.79,74.0,,,73.79,73.83,73.94,74.22,74.31,,
USGS,440050094102801,72019,170209,,3,5,1995,1998,4,1998,74.4,1996,73.76,74.02,,,73.76,73.78,73.96,74.32,74.4,,
USGS,440050094102801,72019,170209,,3,6,1995,1998,4,1998,74.39,1995,73.85,74.08,,,73.85,73.87,74.03,74.33,74.39,,
USGS,440050094102801,72019,170209,,3,7,1995,1998,4,1998,74.4,1995,73.94,74.1,,,73.94,73.96,74.03,74.31,74.4,,
USGS,440050094102801,72019,170209,,3,8,1995,1998,4,1998,74.31,1997,74.0,74.12,,,74.0,74.01,74.08,74.26,74.31,,
USGS,440050094102801,72019,170209,,3,9,1995,1998,4,1998,74.46,1997,73.96,74.12,,,73.96,73.97,74.03,74.36,74.46,,
USGS,440050094102801,72019,170209,,3,10,1995,1998,4,1998,74.63,1995,73.83,74.08,,,73.83,73.84,73.92,74.47,74.63,,
USGS,440050094102801,72019,170209,,3,11,1995,1998,4,1998,74.78,1995,73.79,74.11,,,73.79,73.81,73.94,74.59,74.78,,
USGS,440050094102801,72019,170209,,3,12,1995,1998,4,1998,74.61,1996,73.76,74.06,,,73.76,73.76,73.92,74.48,74.61,,
USGS,440050094102801,72019,170209,,3,13,1995,1998,4,1998,74.38,1996,73.7,73.97,,,73.7,73.74,73.9,74.27,74.38,,
USGS,440050094102801,72019,170209,,3,14,1995,1998,4,1998,74.55,1996,73.8,74.07,,,73.8,73.83,73.95,74.41,74.55,,
USGS,440050094102801,72019,170209,,3,15,1995,1998,4,1998,74.58,1996,73.77,74.09,,,73.77,73.83,74.0,74.44,74.58,,
USGS,440050094102801,72019,170209,,3,16,1995,1998,4,1998,74.53,1996,73.69,73.99,,,73.69,73.72,73.86,74.38,74.53,,
USGS,440050094102801,72019,170209,,3,17,1995,1998,4,1998,74.4,1996,73.67,73.93,,,73.67,73.67,73.81,74.29,74.4,,
USGS,440050094102801,72019,170209,,3,18,1995,1998,4,1998,74.33,1997,73.7,73.91,,,73.7,73.71,73.8,74.21,74.33,,
USGS,440050094102801,72019,170209,,3,19,1995,1998,4,1998,74.39,1995,73.66,73.89,,,73.66,73.66,73.75,74.25,74.39,,
USGS,440050094102801,72019,170209,,3,20,1995,1998,4,1998,74.42,1995,73.55,73.86,,,73.55,73.55,73.73,74.29,74.42,,
USGS,440050094102801,72019,170209,,3,21,1995,1998,4,1998,74.4,1997,73.42,73.83,,,73.42,73.47,73.75,74.27,74.4,,
USGS,440050094102801,72019,170209,,3,22,1995,1998,4,1998,74.38,1997,73.55,73.85,,,73.55,73.57,73.73,74.25,74.38,,
USGS,440050094102801,72019,170209,,3,23,1995,1998,4,1998,74.42,1997,73.62,73.88,,,73.62,73.65,73.75,74.26,74.42,,
USGS,440050094102801,72019,170209,,3,24,1995,1998,4,1998,74.4,1997,73.46,73.8,,,73.46,73.48,73.67,74.25,74.4,,
USGS,440050094102801,72019,170209,,3,25,1995,1998,4,1998,74.2,1997,73.42,73.76,,,73.42,73.47,73.7,74.09,74.2,,
USGS,440050094102801,72019,170209,,3,26,1995,1998,4,1998,74.09,1997,73.39,73.76,,,73.39,73.46,73.78,74.05,74.09,,
USGS,440050094102801,72019,170209,,3,27,1995,1998,4,1998,74.0,1997,73.23,73.68,,,73.23,73.32,73.75,73.97,74.0,,
USGS,440050094102801,72019,170209,,3,28,1995,1998,4,1998,74.0,1997,73.09,73.67,,,73.09,73.25,73.79,73.96,74.0,,
USGS,440050094102801,72019,170209,,3,29,1995,1998,4,1998,73.98,1997,73.29,73.71,,,73.29,73.41,73.79,73.93,73.98,,
USGS,440050094102801,72019,170209,,3,30,1995,1998,4,1998,73.98,1997,73.4,73.73,,,73.4,73.49,73.77,73.93,73.98,,
USGS,440050094102801,72019,170209,,3,31,1995,1998,4,1996,73.89,1997,73.43,73.72,,,73.43,73.51,73.79,73.88,73.89,,
USGS,440050094102801,72019,170209,,4,1,1995,1998,4,1996,73.88,1997,73.38,73.67,,,73.38,73.44,73.72,73.86,73.88,,
USGS,440050094102801,72019,170209,,4,2,1995,1998,4,1998,74.05,1997,73.47,73.67,,,73.47,73.48,73.57,73.94,74.05,,
USGS,440050094102801,72019,170209,,4,3,1995,1998,4,1998,74.12,1997,73.42,73.67,,,73.42,73.46,73.57,73.99,74.12,,
USGS,440050094102801,72019,170209,,4,4,1995,1998,4,1998,74.14,1997,73.27,73.74,,,73.27,73.39,73.77,74.06,74.14,,
USGS,440050094102801,72019,170209,,4,5,1995,1998,4,1998,74.04,1997,73.01,73.62,,,73.01,73.14,73.72,74.01,74.04,,
USGS,440050094102801,72019,170209,,4,6,1995,1998,4,1998,73.92,1997,73.0,73.57,,,73.0,73.14,73.68,73.89,73.92,,
USGS,440050094102801,72019,170209,,4,7,1995,1998,4,1998,73.79,1997,73.38,73.61,,,73.38,73.42,73.63,73.78,73.79,,
USGS,440050094102801,72019,170209,,4,8,1995,1998,4,1998,73.83,1995,73.5,73.67,,,73.5,73.52,73.66,73.81,73.83,,
USGS,440050094102801,72019,170209,,4,9,1995,1998,4,1998,73.94,1995,73.55,73.73,,,73.55,73.57,73.72,73.9,73.94,,
USGS,440050094102801,72019,170209,,4,10,1995,1998,4,1998,74.03,1997,73.57,73.72,,,73.57,73.58,73.63,73.94,74.03,,
USGS,440050094102801,72019,170209,,4,11,1995,1998,4,1998,73.94,1995,73.38,73.58,,,73.38,73.41,73.5,73.83,73.94,,
USGS,440050094102801,72019,170209,,4,12,1995,1998,4,1998,73.72,1995,73.34,73.49,,,73.34,73.35,73.46,73.67,73.72,,
USGS,440050094102801,72019,170209,,4,13,1995,1998,4,1998,73.7,1997,73.39,73.57,,,73.39,73.42,73.59,73.69,73.7,,
USGS,440050094102801,72019,170209,,4,14,1995,1998,4,1998,73.87,1997,73.38,73.61,,,73.38,73.4,73.59,73.83,73.87,,
USGS,440050094102801,72019,170209,,4,15,1995,1998,4,1998,73.84,1995,73.35,73.56,,,73.35,73.36,73.53,73.8,73.84,,
USGS,440050094102801,72019,170209,,4,16,1995,1998,4,1998,73.87,1995,73.43,73.63,,,73.43,73.45,73.61,73.83,73.87,,
USGS,440050094102801,72019,170209,,4,17,1995,1998,4,1998,73.95,1995,73.43,73.61,,,73.43,73.45,73.53,73.85,73.95,,
USGS,440050094102801,72019,170209,,4,18,1995,1998,4,1998,73.98,1995,73.1,73.46,,,73.1,73.16,73.38,73.84,73.98,,
USGS,440050094102801,72019,170209,,4,19,1995,1998,4,1998,73.93,1997,73.29,73.51,,,73.29,73.3,73.4,73.82,73.93,,
USGS,440050094102801,72019,170209,,4,20,1995,1998,4,1998,73.95,1995,73.26,73.51,,,73.26,73.27,73.43,73.85,73.95,,
USGS,440050094102801,72019,170209,,4,21,1995,1998,4,1998,74.02,1995,73.26,73.56,,,73.26,73.27,73.47,73.93,74.02,,
USGS,440050094102801,72019,170209,,4,22,1995,1998,4,1998,74.01,1997,73.35,73.64,,,73.35,73.37,73.61,73.96,74.01,,
USGS,440050094102801,72019,170209,,4,23,1995,1998,4,1998,73.94,1995,73.34,73.62,,,73.34,73.35,73.6,73.91,73.94,,
USGS,440050094102801,72019,170209,,4,24,1995,1998,4,1998,73.85,1995,73.27,73.54,,,73.27,73.31,73.53,73.79,73.85,,
USGS,440050094102801,72019,170209,,4,25,1995,1998,4,1998,73.73,1995,73.25,73.48,,,73.25,73.28,73.46,73.69,73.73,,
USGS,440050094102801,72019,170209,,4,26,1995,1998,4,1998,73.81,1995,73.25,73.57,,,73.25,73.33,73.62,73.77,73.81,,
USGS,440050094102801,72019,170209,,4,27,1995,1998,4,1998,74.06,1995,73.26,73.63,,,73.26,73.31,73.6,73.98,74.06,,
USGS,440050094102801,72019,170209,,4,28,1995,1998,4,1998,74.07,1995,73.28,73.64,,,73.28,73.3,73.6,74.01,74.07,,
USGS,440050094102801,72019,170209,,4,29,1995,1998,4,1998,74.0,1995,73.28,73.6,,,73.28,73.29,73.57,73.95,74.0,,
USGS,440050094102801,72019,170209,,4,30,1995,1998,4,1998,73.89,1995,73.31,73.55,,,73.31,73.31,73.49,73.84,73.89,,
USGS,440050094102801,72019,170209,,5,1,1995,1998,4,1998,73.79,1995,73.33,73.55,,,73.33,73.34,73.54,73.77,73.79,,
USGS,440050094102801,72019,170209,,5,2,1995,1998,4,1998,73.79,1995,73.29,73.54,,,73.29,73.3,73.54,73.78,73.79,,
USGS,440050094102801,72019,170209,,5,3,1995,1998,4,1998,73.83,1995,73.3,73.59,,,73.3,73.33,73.61,73.82,73.83,,
USGS,440050094102801,72019,170209,,5,4,1995,1998,4,1996,73.83,1995,73.32,73.6,,,73.32,73.36,73.63,73.81,73.83,,
USGS,440050094102801,72019,170209,,5,5,1995,1998,4,1996,73.86,1995,73.37,73.61,,,73.37,73.38,73.61,73.85,73.86,,
USGS,440050094102801,72019,170209,,5,6,1995,1998,4,1996,73.94,1995,73.32,73.66,,,73.32,73.38,73.68,73.9,73.94,,
USGS,440050094102801,72019,170209,,5,7,1995,1998,4,1996,73.88,1995,73.25,73.6,,,73.25,73.3,73.63,73.86,73.88,,
USGS,440050094102801,72019,170209,,5,8,1995,1998,4,1998,73.87,1995,73.12,73.55,,,73.12,73.2,73.61,73.85,73.87,,
USGS,440050094102801,72019,170209,,5,9,1995,1998,4,1998,73.91,1995,73.05,73.59,,,73.05,73.19,73.7,73.88,73.91,,
USGS,440050094102801,72019,170209,,5,10,1995,1998,4,1998,73.92,1995,73.12,73.62,,,73.12,73.22,73.72,73.91,73.92,,
USGS,440050094102801,72019,170209,,5,11,1995,1998,4,1996,73.97,1995,73.15,73.58,,,73.15,73.21,73.61,73.94,73.97,,
USGS,440050094102801,72019,170209,,5,12,1995,1999,5,1996,73.96,1995,73.07,73.54,,,73.13,73.23,73.53,73.85,73.92,,
USGS,440050094102801,72019,170209,,5,13,1995,1999,5,1996,73.92,1995,72.87,73.51,,,72.97,73.11,73.54,73.9,73.91,,
USGS,440050094102801,72019,170209,,5,14,1995,1999,4,1996,73.79,1995,73.07,73.45,,,73.07,73.14,73.47,73.73,73.79,,
USGS,440050094102801,72019,170209,,5,15,1995,1999,4,1996,73.73,1995,73.15,73.47,,,73.15,73.24,73.51,73.68,73.73,,
USGS,440050094102801,72019,170209,,5,16,1995,1999,4,1996,73.73,1995,73.01,73.4,,,73.01,73.11,73.43,73.66,73.73,,
USGS,440050094102801,72019,170209,,5,17,1995,1999,4,1996,73.58,1995,73.07,73.36,,,73.07,73.14,73.4,73.55,73.58,,
USGS,440050094102801,72019,170209,,5,18,1995,1999,4,1996,73.61,1995,73.12,73.4,,,73.12,73.17,73.43,73.6,73.61,,
USGS,440050094102801,72019,170209,,5,19,1995,1999,4,1996,73.56,1995,73.11,73.43,,,73.11,73.21,73.51,73.55,73.56,,
USGS,440050094102801,72019,170209,,5,20,1995,1999,4,1996,73.65,1995,73.13,73.47,,,73.13,73.21,73.55,73.65,73.65,,
USGS,440050094102801,72019,170209,,5,21,1994,1999,5,1996,73.73,1994,73.0,73.42,,,73.04,73.09,73.46,73.72,73.73,,
USGS,440050094102801,72019,170209,,5,22,1994,1999,5,1996,73.75,1994,73.04,73.42,,,73.06,73.1,73.47,73.71,73.73,,
USGS,440050094102801,72019,170209,,5,23,1994,1999,5,1996,73.8,1994,72.99,73.41,,,73.03,73.09,73.45,73.7,73.76,,
USGS,440050094102801,72019,170209,,5,24,1994,1999,5,1996,73.93,1994,72.93,73.4,,,73.0,73.1,73.44,73.69,73.83,,
USGS,440050094102801,72019,170209,,5,25,1994,1999,5,1996,73.95,1994,72.89,73.41,,,72.97,73.1,73.44,73.7,73.85,,
USGS,440050094102801,72019,170209,,5,26,1994,1999,5,1996,73.87,1994,73.0,73.44,,,73.06,73.16,73.49,73.71,73.8,,
USGS,440050094102801,72019,170209,,5,27,1994,1999,5,1996,73.79,1994,73.04,73.42,,,73.06,73.09,73.5,73.71,73.76,,
USGS,440050094102801,72019,170209,,5,28,1994,1999,5,1996,73.79,1994,72.96,73.37,,,72.97,73.0,73.5,73.68,73.75,,
USGS,440050094102801,72019,170209,,5,29,1994,1999,5,1996,73.87,1994,72.93,73.4,,,72.99,73.08,73.43,73.72,73.81,,
USGS,440050094102801,72019,170209,,5,30,1994,1999,5,1996,73.89,1994,72.95,73.43,,,73.02,73.12,73.46,73.72,73.82,,
USGS,440050094102801,72019,170209,,5,31,1994,1999,5,1996,73.82,1994,73.11,73.43,,,73.13,73.17,73.48,73.67,73.76,,
USGS,440050094102801,72019,170209,,6,1,1994,1999,5,1996,73.78,1994,73.17,73.41,,,73.18,73.19,73.43,73.62,73.72,,
USGS,440050094102801,72019,170209,,6,2,1994,1999,5,1996,73.76,1995,73.2,73.44,,,73.21,73.22,73.44,73.66,73.72,,
USGS,440050094102801,72019,170209,,6,3,1994,1999,5,1996,73.77,1995,73.22,73.47,,,73.23,73.24,73.51,73.68,73.73,,
USGS,440050094102801,72019,170209,,6,4,1994,1999,5,1996,73.76,1994,73.17,73.43,,,73.18,73.19,73.47,73.64,73.71,,
USGS,440050094102801,72019,170209,,6,5,1994,1999,5,1996,73.69,1994,72.99,73.31,,,73.0,73.03,73.4,73.56,73.64,,
USGS,440050094102801,72019,170209,,6,6,1994,1999,5,1996,73.66,1995,72.85,73.29,,,72.88,72.94,73.41,73.58,73.63,,
USGS,440050094102801,72019,170209,,6,7,1994,1999,5,1996,73.77,1995,72.87,73.34,,,72.9,72.96,73.51,73.64,73.72,,
USGS,440050094102801,72019,170209,,6,8,1994,1999,5,1996,73.8,1995,73.09,73.43,,,73.1,73.12,73.54,73.7,73.76,,
USGS,440050094102801,72019,170209,,6,9,1994,1999,5,1996,73.78,1995,73.09,73.44,,,73.1,73.12,73.51,73.72,73.76,,
USGS,440050094102801,72019,170209,,6,10,1994,1999,5,1996,73.73,1995,72.99,73.41,,,73.01,73.05,73.52,73.71,73.72,,
USGS,440050094102801,72019,170209,,6,11,1994,1999,5,1996,73.7,1994,73.05,73.38,,,73.05,73.06,73.49,73.66,73.68,,
USGS,440050094102801,72019,170209,,6,12,1994,1999,5,1996,73.72,1994,73.0,73.38,,,73.02,73.04,73.53,73.64,73.69,,
USGS,440050094102801,72019,170209,,6,13,1994,1999,5,1996,73.8,1994,72.95,73.37,,,72.97,72.99,73.51,73.69,73.75,,
USGS,440050094102801,72019,170209,,6,14,1994,1999,5,1996,73.85,1994,72.84,73.38,,,72.88,72.93,73.6,73.73,73.8,,
USGS,440050094102801,72019,170209,,6,15,1994,1999,5,1996,73.8,1994,72.99,73.38,,,73.0,73.01,73.46,73.69,73.76,,
USGS,440050094102801,72019,170209,,6,16,1994,1999,5,1996,73.73,1995,73.06,73.39,,,73.06,73.07,73.53,73.65,73.7,,
USGS,440050094102801,72019,170209,,6,17,1994,1999,5,1997,73.58,1995,73.12,73.39,,,73.12,73.13,73.56,73.57,73.58,,
USGS,440050094102801,72019,170209,,6,18,1994,1999,5,1997,73.59,1995,73.15,73.39,,,73.15,73.16,73.5,73.56,73.58,,
USGS,440050094102801,72019,170209,,6,19,1994,1999,5,1997,73.61,1995,73.14,73.37,,,73.14,73.15,73.43,73.58,73.6,,
USGS,440050094102801,72019,170209,,6,20,1994,1999,5,1996,73.57,1994,73.08,73.35,,,73.09,73.12,73.4,73.57,73.57,,
USGS,440050094102801,72019,170209,,6,21,1994,1999,5,1997,73.58,1994,73.08,73.34,,,73.1,73.13,73.36,73.53,73.56,,
USGS,440050094102801,72019,170209,,6,22,1994,1999,5,1997,73.64,1994,73.0,73.32,,,73.04,73.1,73.24,73.58,73.62,,
USGS,440050094102801,72019,170209,,6,23,1994,1999,5,1997,73.64,1994,72.9,73.26,,,72.95,73.03,73.18,73.53,73.6,,
USGS,440050094102801,72019,170209,,6,24,1994,1999,5,1997,73.56,1994,72.87,73.27,,,72.93,73.02,73.24,73.53,73.55,,
USGS,440050094102801,72019,170209,,6,25,1994,1999,5,1997,73.65,1994,72.84,73.29,,,72.9,72.98,73.27,73.61,73.63,,
USGS,440050094102801,72019,170209,,6,26,1994,1999,5,1997,73.71,1994,72.87,73.31,,,72.92,73.0,73.28,73.63,73.68,,
USGS,440050094102801,72019,170209,,6,27,1994,1999,5,1997,73.68,1994,72.88,73.3,,,72.92,72.99,73.3,73.62,73.65,,
USGS,440050094102801,72019,170209,,6,28,1994,1999,5,1997,73.6,1994,72.83,73.27,,,72.88,72.96,73.32,73.56,73.58,,
USGS,440050094102801,72019,170209,,6,29,1994,1999,5,1996,73.55,1994,72.89,73.28,,,72.94,73.01,73.33,73.53,73.54,,
USGS,440050094102801,72019,170209,,6,30,1994,1999,5,1996,73.81,1994,72.88,73.33,,,72.95,73.06,73.24,73.65,73.75,,
USGS,440050094102801,72019,170209,,7,1,1994,1999,5,1996,73.64,1994,72.86,73.29,,,72.93,73.04,73.28,73.53,73.6,,
USGS,440050094102801,72019,170209,,7,2,1994,1999,5,1996,73.55,1994,72.92,73.25,,,72.97,73.05,73.25,73.47,73.52,,
USGS,440050094102801,72019,170209,,7,3,1994,1999,5,1996,73.58,1994,72.92,73.23,,,72.94,72.96,73.15,73.53,73.56,,
USGS,440050094102801,72019,170209,,7,4,1994,1999,5,1997,73.59,1994,72.83,73.22,,,72.85,72.88,73.24,73.57,73.58,,
USGS,440050094102801,72019,170209,,7,5,1994,1999,5,1997,73.56,1994,72.86,73.24,,,72.87,72.88,73.33,73.55,73.55,,
USGS,440050094102801,72019,170209,,7,6,1994,1999,5,1997,73.6,1994,72.87,73.3,,,72.91,72.97,73.48,73.54,73.58,,
USGS,440050094102801,72019,170209,,7,7,1994,1999,5,1997,73.58,1994,72.82,73.31,,,72.9,73.01,73.48,73.53,73.56,,
USGS,440050094102801,72019,170209,,7,8,1994,1999,5,1997,73.53,1994,72.79,73.26,,,72.87,72.98,73.35,73.49,73.52,,
USGS,440050094102801,72019,170209,,7,9,1994,1999,5,1997,73.63,1994,72.94,73.35,,,72.99,73.07,73.4,73.6,73.62,,
USGS,440050094102801,72019,170209,,7,10,1994,1999,5,1996,73.65,1994,72.99,73.41,,,73.03,73.1,73.56,73.64,73.64,,
USGS,440050094102801,72019,170209,,7,11,1994,1999,5,1996,73.6,1994,72.9,73.37,,,72.96,73.06,73.57,73.59,73.6,,
