agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,mean_va,count_nu
USGS,440050094102801,72019,170209,,1993,72.433,91
USGS,440050094102801,72019,170209,,1994,73.145,215
USGS,440050094102801,72019,170209,,1995,73.561,365
USGS,440050094102801,72019,170209,,1996,73.932,358
USGS,440050094102801,72019,170209,,1997,73.82,364
USGS,440050094102801,72019,170209,,1998,74.416,176
USGS,440050094102801,72019,170209,,1999,73.785,142
