Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,191,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1961-03-20,95.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1961-05-16,138,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1962-04-02,32.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-02-26,160,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-10-22,150,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-11-07,159,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1963-12-10,168,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-01-16,207,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-02-25,175,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-04-03,142,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-05-13,106,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-05-14,102,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-06-17,110,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-07-15,123,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-08-11,136,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-09-13,104,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-09-22,128,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-10-09,133,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-11-16,156,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1964-12-09,174,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-01-07,160,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-02-10,178,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-03-25,79.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-04-29,80.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-05-02,97.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-05-25,97.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-07-13,83.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-08-18,119,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-09-20,126,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-10-15,131,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-11-30,159,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1965-12-15,112,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-01-12,147,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-02-15,54.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-04-21,118,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-05-25,124,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-06-24,53.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-07-27,100,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-08-18,124,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1966-10-18,145,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1967-02-28,184,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1967-07-12,114,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
1969-09-12,59.0,mg/L,Sulfate,,"Inorganics, Major, Non-metals"
