datetimeUTC,USGS:05320270:00060:00003,USGS:05320270:00060:00003_qualifiers
2004-07-27 00:00:00+00:00,30.0,A
2004-07-28 00:00:00+00:00,26.5,A
2004-07-29 00:00:00+00:00,23.9,A
2004-07-30 00:00:00+00:00,21.6,A
2004-07-31 00:00:00+00:00,23.9,A
2004-08-01 00:00:00+00:00,32.9,A
2004-08-02 00:00:00+00:00,45.7,A
2004-08-03 00:00:00+00:00,62.8,A
2004-08-04 00:00:00+00:00,71.6,A
2004-08-05 00:00:00+00:00,73.6,A
2004-08-06 00:00:00+00:00,72.1,A
2004-08-07 00:00:00+00:00,69.9,A
2004-08-08 00:00:00+00:00,65.8,A
2004-08-09 00:00:00+00:00,60.9,A
2004-08-10 00:00:00+00:00,55.0,A
2004-08-11 00:00:00+00:00,47.4,A
2004-08-12 00:00:00+00:00,41.0,A
2004-08-13 00:00:00+00:00,35.4,A
2004-08-14 00:00:00+00:00,30.3,A
2004-08-15 00:00:00+00:00,26.1,A
2004-08-16 00:00:00+00:00,34.6,A
2004-08-17 00:00:00+00:00,52.9,A
2004-08-18 00:00:00+00:00,70.4,A
2004-08-19 00:00:00+00:00,85.0,A
2004-08-20 00:00:00+00:00,82.7,A
2004-08-21 00:00:00+00:00,70.8,A
2004-08-22 00:00:00+00:00,62.1,A
2004-08-23 00:00:00+00:00,58.0,A
2004-08-24 00:00:00+00:00,189.0,A
2004-08-25 00:00:00+00:00,177.0,A
2004-08-26 00:00:00+00:00,137.0,A
2004-08-27 00:00:00+00:00,111.0,A
2004-08-28 00:00:00+00:00,87.9,A
2004-08-29 00:00:00+00:00,71.5,A
2004-08-30 00:00:00+00:00,63.3,A
2004-08-31 00:00:00+00:00,56.5,A
2004-09-01 00:00:00+00:00,49.3,A
2004-09-02 00:00:00+00:00,42.4,A
2004-09-03 00:00:00+00:00,35.9,A
2004-09-04 00:00:00+00:00,29.9,A
2004-09-05 00:00:00+00:00,25.7,A
2004-09-06 00:00:00+00:00,50.6,A
2004-09-07 00:00:00+00:00,62.7,A
2004-09-08 00:00:00+00:00,57.1,A
2004-09-09 00:00:00+00:00,51.5,A
2004-09-10 00:00:00+00:00,45.8,A
2004-09-11 00:00:00+00:00,39.5,A
2004-09-12 00:00:00+00:00,32.2,A
2004-09-13 00:00:00+00:00,26.9,A
2004-09-14 00:00:00+00:00,36.4,A
2004-09-15 00:00:00+00:00,316.0,A
2004-09-16 00:00:00+00:00,653.0,A
2004-09-17 00:00:00+00:00,1050.0,A
2004-09-18 00:00:00+00:00,1510.0,A
2004-09-19 00:00:00+00:00,1220.0,A
2004-09-20 00:00:00+00:00,962.0,A
2004-09-21 00:00:00+00:00,825.0,A
2004-09-22 00:00:00+00:00,720.0,A
2004-09-23 00:00:00+00:00,635.0,A
2004-09-24 00:00:00+00:00,546.0,A
2004-09-25 00:00:00+00:00,458.0,A
2004-09-26 00:00:00+00:00,375.0,A
2004-09-27 00:00:00+00:00,302.0,A
2004-09-28 00:00:00+00:00,255.0,A
2004-09-29 00:00:00+00:00,218.0,A
2004-09-30 00:00:00+00:00,188.0,A
2004-10-01 00:00:00+00:00,167.0,A
2004-10-02 00:00:00+00:00,153.0,A
2004-10-03 00:00:00+00:00,137.0,A
2004-10-04 00:00:00+00:00,124.0,A
2004-10-05 00:00:00+00:00,113.0,A
2004-10-06 00:00:00+00:00,103.0,A
2004-10-07 00:00:00+00:00,92.1,A
2004-10-08 00:00:00+00:00,133.0,A
2004-10-09 00:00:00+00:00,156.0,A
2004-10-10 00:00:00+00:00,141.0,A
2004-10-11 00:00:00+00:00,128.0,A
2004-10-12 00:00:00+00:00,117.0,A
2004-10-13 00:00:00+00:00,110.0,A
2004-10-14 00:00:00+00:00,104.0,A
2004-10-15 00:00:00+00:00,94.8,A
2004-10-16 00:00:00+00:00,86.6,A
2004-10-17 00:00:00+00:00,78.4,A
2004-10-18 00:00:00+00:00,71.5,A
2004-10-19 00:00:00+00:00,67.3,A
2004-10-20 00:00:00+00:00,64.3,A
2004-10-21 00:00:00+00:00,60.7,A
2004-10-22 00:00:00+00:00,58.8,A
2004-10-23 00:00:00+00:00,57.9,A
2004-10-24 00:00:00+00:00,56.6,A
2004-10-25 00:00:00+00:00,53.0,A
2004-10-26 00:00:00+00:00,49.6,A
2004-10-27 00:00:00+00:00,47.4,A
2004-10-28 00:00:00+00:00,46.6,A
2004-10-29 00:00:00+00:00,47.4,A
2004-10-30 00:00:00+00:00,47.6,A
2004-10-31 00:00:00+00:00,46.2,A
2004-11-01 00:00:00+00:00,42.9,A
2004-11-02 00:00:00+00:00,40.3,A
2004-11-03 00:00:00+00:00,39.1,A
2004-11-04 00:00:00+00:00,38.1,A
2004-11-05 00:00:00+00:00,37.4,A
2004-11-06 00:00:00+00:00,36.8,A
2004-11-07 00:00:00+00:00,35.6,A
2004-11-08 00:00:00+00:00,35.2,A
2004-11-09 00:00:00+00:00,35.3,A
2004-11-10 00:00:00+00:00,36.1,A
2004-11-11 00:00:00+00:00,35.1,A
2004-11-12 00:00:00+00:00,33.2,A
2004-11-13 00:00:00+00:00,31.7,A
2004-11-14 00:00:00+00:00,30.6,A
2004-11-15 00:00:00+00:00,30.5,A
2004-11-16 00:00:00+00:00,30.1,A
2004-11-17 00:00:00+00:00,30.1,A
2004-11-18 00:00:00+00:00,29.0,A
2004-11-19 00:00:00+00:00,29.2,A
2004-11-20 00:00:00+00:00,31.5,A
2004-11-21 00:00:00+00:00,34.2,A
2004-11-22 00:00:00+00:00,34.8,A
2004-11-23 00:00:00+00:00,34.8,A
2004-11-24 00:00:00+00:00,34.4,A
2004-11-25 00:00:00+00:00,33.8,A
2004-11-26 00:00:00+00:00,33.4,A
2004-11-27 00:00:00+00:00,34.9,A
2004-11-28 00:00:00+00:00,33.4,A
2004-11-29 00:00:00+00:00,31.8,A
2004-11-30 00:00:00+00:00,28.9,A
2004-12-01 00:00:00+00:00,33.7,A
2004-12-02 00:00:00+00:00,33.1,A
2004-12-03 00:00:00+00:00,31.2,A
2004-12-04 00:00:00+00:00,30.5,A
2004-12-05 00:00:00+00:00,30.2,A
2004-12-06 00:00:00+00:00,29.1,A
2004-12-07 00:00:00+00:00,28.7,A
2004-12-08 00:00:00+00:00,29.7,A
2004-12-09 00:00:00+00:00,30.0,A
2004-12-10 00:00:00+00:00,30.2,A
2004-12-11 00:00:00+00:00,30.2,A
2004-12-12 00:00:00+00:00,29.6,A
2004-12-13 00:00:00+00:00,18.4,A
2004-12-14 00:00:00+00:00,20.0,A
2004-12-15 00:00:00+00:00,22.9,A
2004-12-16 00:00:00+00:00,25.3,A
2004-12-17 00:00:00+00:00,25.8,A
2004-12-18 00:00:00+00:00,26.2,A
2004-12-19 00:00:00+00:00,20.2,"A,e"
2004-12-20 00:00:00+00:00,17.6,"A,e"
2004-12-21 00:00:00+00:00,19.9,"A,e"
2004-12-22 00:00:00+00:00,17.9,"A,e"
2004-12-23 00:00:00+00:00,16.1,"A,e"
2004-12-24 00:00:00+00:00,14.2,"A,e"
2004-12-25 00:00:00+00:00,15.0,"A,e"
2004-12-26 00:00:00+00:00,15.4,"A,e"
2004-12-27 00:00:00+00:00,16.0,"A,e"
2004-12-28 00:00:00+00:00,16.0,"A,e"
2004-12-29 00:00:00+00:00,16.0,"A,e"
2004-12-30 00:00:00+00:00,16.0,"A,e"
2004-12-31 00:00:00+00:00,14.5,"A,e"
2005-01-01 00:00:00+00:00,13.4,"A,e"
2005-01-02 00:00:00+00:00,13.0,"A,e"
2005-01-03 00:00:00+00:00,12.0,"A,e"
2005-01-04 00:00:00+00:00,11.0,"A,e"
2005-01-05 00:00:00+00:00,9.8,"A,e"
2005-01-06 00:00:00+00:00,8.6,"A,e"
2005-01-07 00:00:00+00:00,7.9,"A,e"
2005-01-08 00:00:00+00:00,7.4,"A,e"
2005-01-09 00:00:00+00:00,7.0,"A,e"
2005-01-10 00:00:00+00:00,6.8,"A,e"
2005-01-11 00:00:00+00:00,6.7,"A,e"
2005-01-12 00:00:00+00:00,6.3,"A,e"
2005-01-13 00:00:00+00:00,5.7,"A,e"
2005-01-14 00:00:00+00:00,4.9,"A,e"
2005-01-15 00:00:00+00:00,4.5,"A,e"
2005-01-16 00:00:00+00:00,4.3,"A,e"
2005-01-17 00:00:00+00:00,3.9,"A,e"
2005-01-18 00:00:00+00:00,3.8,"A,e"
2005-01-19 00:00:00+00:00,3.7,"A,e"
2005-01-20 00:00:00+00:00,3.7,"A,e"
2005-01-21 00:00:00+00:00,3.6,"A,e"
2005-01-22 00:00:00+00:00,3.5,"A,e"
2005-01-23 00:00:00+00:00,3.4,"A,e"
2005-01-24 00:00:00+00:00,3.4,"A,e"
2005-01-25 00:00:00+00:00,3.3,"A,e"
2005-01-26 00:00:00+00:00,3.2,"A,e"
2005-01-27 00:00:00+00:00,3.1,"A,e"
2005-01-28 00:00:00+00:00,3.0,"A,e"
2005-01-29 00:00:00+00:00,3.0,"A,e"
2005-01-30 00:00:00+00:00,3.1,"A,e"
2005-01-31 00:00:00+00:00,3.1,"A,e"
2005-02-01 00:00:00+00:00,3.2,"A,e"
2005-02-02 00:00:00+00:00,3.2,"A,e"
2005-02-03 00:00:00+00:00,3.3,"A,e"
2005-02-04 00:00:00+00:00,4.0,"A,e"
2005-02-05 00:00:00+00:00,14.0,"A,e"
2005-02-06 00:00:00+00:00,32.0,"A,e"
2005-02-07 00:00:00+00:00,34.0,"A,e"
2005-02-08 00:00:00+00:00,33.0,"A,e"
2005-02-09 00:00:00+00:00,32.0,"A,e"
2005-02-10 00:00:00+00:00,30.0,"A,e"
2005-02-11 00:00:00+00:00,30.0,"A,e"
2005-02-12 00:00:00+00:00,38.0,"A,e"
2005-02-13 00:00:00+00:00,47.0,"A,e"
2005-02-14 00:00:00+00:00,50.0,"A,e"
2005-02-15 00:00:00+00:00,47.0,"A,e"
2005-02-16 00:00:00+00:00,44.0,"A,e"
2005-02-17 00:00:00+00:00,38.0,"A,e"
2005-02-18 00:00:00+00:00,31.0,"A,e"
2005-02-19 00:00:00+00:00,26.0,"A,e"
2005-02-20 00:00:00+00:00,26.0,"A,e"
2005-02-21 00:00:00+00:00,27.0,"A,e"
2005-02-22 00:00:00+00:00,26.0,"A,e"
2005-02-23 00:00:00+00:00,26.0,"A,e"
2005-02-24 00:00:00+00:00,25.0,"A,e"
2005-02-25 00:00:00+00:00,25.0,"A,e"
2005-02-26 00:00:00+00:00,25.0,"A,e"
2005-02-27 00:00:00+00:00,27.0,"A,e"
2005-02-28 00:00:00+00:00,27.0,"A,e"
2005-03-01 00:00:00+00:00,26.0,"A,e"
2005-03-02 00:00:00+00:00,25.0,"A,e"
2005-03-03 00:00:00+00:00,25.0,"A,e"
2005-03-04 00:00:00+00:00,26.0,"A,e"
2005-03-05 00:00:00+00:00,27.0,"A,e"
2005-03-06 00:00:00+00:00,27.0,"A,e"
2005-03-07 00:00:00+00:00,30.0,"A,e"
2005-03-08 00:00:00+00:00,30.0,"A,e"
2005-03-09 00:00:00+00:00,28.0,"A,e"
2005-03-10 00:00:00+00:00,27.0,"A,e"
2005-03-11 00:00:00+00:00,28.0,"A,e"
2005-03-12 00:00:00+00:00,28.0,"A,e"
2005-03-13 00:00:00+00:00,26.0,"A,e"
2005-03-14 00:00:00+00:00,26.0,"A,e"
2005-03-15 00:00:00+00:00,26.0,"A,e"
2005-03-16 00:00:00+00:00,27.0,"A,e"
2005-03-17 00:00:00+00:00,27.0,"A,e"
2005-03-18 00:00:00+00:00,28.0,"A,e"
2005-03-19 00:00:00+00:00,27.0,"A,e"
2005-03-20 00:00:00+00:00,27.0,"A,e"
2005-03-21 00:00:00+00:00,28.0,"A,e"
2005-03-22 00:00:00+00:00,29.0,"A,e"
2005-03-23 00:00:00+00:00,30.0,"A,e"
2005-03-24 00:00:00+00:00,31.0,"A,e"
2005-03-25 00:00:00+00:00,40.0,"A,e"
2005-03-26 00:00:00+00:00,64.0,"A,e"
2005-03-27 00:00:00+00:00,90.0,"A,e"
2005-03-28 00:00:00+00:00,140.0,"A,e"
2005-03-29 00:00:00+00:00,210.0,"A,e"
2005-03-30 00:00:00+00:00,300.0,"A,e"
2005-03-31 00:00:00+00:00,337.0,A
2005-04-01 00:00:00+00:00,373.0,A
2005-04-02 00:00:00+00:00,408.0,A
2005-04-03 00:00:00+00:00,441.0,A
2005-04-04 00:00:00+00:00,412.0,A
2005-04-05 00:00:00+00:00,337.0,A
2005-04-06 00:00:00+00:00,279.0,A
2005-04-07 00:00:00+00:00,244.0,A
2005-04-08 00:00:00+00:00,216.0,A
2005-04-09 00:00:00+00:00,191.0,A
2005-04-10 00:00:00+00:00,169.0,A
2005-04-11 00:00:00+00:00,156.0,A
2005-04-12 00:00:00+00:00,260.0,A
2005-04-13 00:00:00+00:00,300.0,A
2005-04-14 00:00:00+00:00,312.0,A
2005-04-15 00:00:00+00:00,354.0,A
2005-04-16 00:00:00+00:00,381.0,A
2005-04-17 00:00:00+00:00,364.0,A
2005-04-18 00:00:00+00:00,331.0,A
2005-04-19 00:00:00+00:00,312.0,A
2005-04-20 00:00:00+00:00,298.0,A
2005-04-21 00:00:00+00:00,277.0,A
2005-04-22 00:00:00+00:00,257.0,A
2005-04-23 00:00:00+00:00,238.0,A
2005-04-24 00:00:00+00:00,212.0,A
2005-04-25 00:00:00+00:00,188.0,A
2005-04-26 00:00:00+00:00,169.0,A
2005-04-27 00:00:00+00:00,154.0,A
2005-04-28 00:00:00+00:00,134.0,A
2005-04-29 00:00:00+00:00,116.0,A
2005-04-30 00:00:00+00:00,104.0,A
2005-05-01 00:00:00+00:00,92.4,A
2005-05-02 00:00:00+00:00,80.8,A
2005-05-03 00:00:00+00:00,70.0,A
2005-05-04 00:00:00+00:00,61.4,A
2005-05-05 00:00:00+00:00,55.9,A
2005-05-06 00:00:00+00:00,55.5,A
2005-05-07 00:00:00+00:00,55.1,A
2005-05-08 00:00:00+00:00,58.0,A
2005-05-09 00:00:00+00:00,72.7,A
2005-05-10 00:00:00+00:00,91.0,A
2005-05-11 00:00:00+00:00,104.0,A
2005-05-12 00:00:00+00:00,132.0,A
2005-05-13 00:00:00+00:00,371.0,A
2005-05-14 00:00:00+00:00,585.0,A
2005-05-15 00:00:00+00:00,712.0,A
2005-05-16 00:00:00+00:00,722.0,A
2005-05-17 00:00:00+00:00,657.0,A
2005-05-18 00:00:00+00:00,572.0,A
2005-05-19 00:00:00+00:00,501.0,A
2005-05-20 00:00:00+00:00,444.0,A
2005-05-21 00:00:00+00:00,402.0,A
2005-05-22 00:00:00+00:00,362.0,A
2005-05-23 00:00:00+00:00,320.0,A
2005-05-24 00:00:00+00:00,284.0,A
2005-05-25 00:00:00+00:00,254.0,A
2005-05-26 00:00:00+00:00,235.0,A
2005-05-27 00:00:00+00:00,219.0,A
2005-05-28 00:00:00+00:00,204.0,A
2005-05-29 00:00:00+00:00,189.0,A
2005-05-30 00:00:00+00:00,172.0,A
2005-05-31 00:00:00+00:00,154.0,A
2005-06-01 00:00:00+00:00,141.0,A
2005-06-02 00:00:00+00:00,126.0,A
2005-06-03 00:00:00+00:00,112.0,A
2005-06-04 00:00:00+00:00,95.9,A
2005-06-05 00:00:00+00:00,86.8,A
2005-06-06 00:00:00+00:00,76.2,A
2005-06-07 00:00:00+00:00,78.0,A
2005-06-08 00:00:00+00:00,85.2,A
2005-06-09 00:00:00+00:00,130.0,A
2005-06-10 00:00:00+00:00,141.0,A
2005-06-11 00:00:00+00:00,149.0,A
2005-06-12 00:00:00+00:00,152.0,A
2005-06-13 00:00:00+00:00,151.0,A
2005-06-14 00:00:00+00:00,143.0,A
2005-06-15 00:00:00+00:00,132.0,A
2005-06-16 00:00:00+00:00,118.0,A
2005-06-17 00:00:00+00:00,102.0,A
2005-06-18 00:00:00+00:00,85.8,A
2005-06-19 00:00:00+00:00,72.6,A
2005-06-20 00:00:00+00:00,63.5,A
2005-06-21 00:00:00+00:00,59.4,A
2005-06-22 00:00:00+00:00,62.6,A
2005-06-23 00:00:00+00:00,72.6,A
2005-06-24 00:00:00+00:00,69.5,A
2005-06-25 00:00:00+00:00,62.7,A
2005-06-26 00:00:00+00:00,58.4,A
2005-06-27 00:00:00+00:00,56.4,A
2005-06-28 00:00:00+00:00,65.0,A
2005-06-29 00:00:00+00:00,97.6,A
2005-06-30 00:00:00+00:00,124.0,A
2005-07-01 00:00:00+00:00,150.0,A
2005-07-02 00:00:00+00:00,155.0,A
2005-07-03 00:00:00+00:00,164.0,A
2005-07-04 00:00:00+00:00,166.0,A
2005-07-05 00:00:00+00:00,144.0,A
2005-07-06 00:00:00+00:00,119.0,A
2005-07-07 00:00:00+00:00,93.7,A
2005-07-08 00:00:00+00:00,72.4,A
2005-07-09 00:00:00+00:00,61.0,A
2005-07-10 00:00:00+00:00,50.8,A
2005-07-11 00:00:00+00:00,41.8,A
2005-07-12 00:00:00+00:00,34.7,A
2005-07-13 00:00:00+00:00,29.7,A
2005-07-14 00:00:00+00:00,25.9,A
2005-07-15 00:00:00+00:00,27.0,"A,e"
2005-07-16 00:00:00+00:00,19.0,A
2005-07-17 00:00:00+00:00,15.6,A
2005-07-18 00:00:00+00:00,14.7,A
2005-07-19 00:00:00+00:00,12.7,A
2005-07-20 00:00:00+00:00,9.45,A
2005-07-21 00:00:00+00:00,10.5,A
2005-07-22 00:00:00+00:00,19.1,A
2005-07-23 00:00:00+00:00,18.3,A
2005-07-24 00:00:00+00:00,14.7,A
2005-07-25 00:00:00+00:00,11.5,A
2005-07-26 00:00:00+00:00,10.4,A
2005-07-27 00:00:00+00:00,8.15,A
2005-07-28 00:00:00+00:00,7.23,A
2005-07-29 00:00:00+00:00,6.8,A
2005-07-30 00:00:00+00:00,4.66,A
2005-07-31 00:00:00+00:00,3.41,A
2005-08-01 00:00:00+00:00,2.4,A
2005-08-02 00:00:00+00:00,1.46,A
2005-08-03 00:00:00+00:00,0.99,A
2005-08-04 00:00:00+00:00,0.57,A
2005-08-05 00:00:00+00:00,0.51,A
2005-08-06 00:00:00+00:00,0.19,A
2005-08-07 00:00:00+00:00,0.06,A
2005-08-08 00:00:00+00:00,0.01,A
2005-08-09 00:00:00+00:00,0.1,A
2005-08-10 00:00:00+00:00,0.86,A
2005-08-11 00:00:00+00:00,3.1,A
2005-08-12 00:00:00+00:00,3.28,A
2005-08-13 00:00:00+00:00,2.88,A
2005-08-14 00:00:00+00:00,1.42,A
2005-08-15 00:00:00+00:00,0.63,A
2005-08-16 00:00:00+00:00,0.3,A
2005-08-17 00:00:00+00:00,0.12,A
2005-08-18 00:00:00+00:00,0.68,A
2005-08-19 00:00:00+00:00,0.48,A
2005-08-20 00:00:00+00:00,0.38,A
2005-08-21 00:00:00+00:00,0.18,A
2005-08-22 00:00:00+00:00,0.06,A
2005-08-23 00:00:00+00:00,0.01,A
2005-08-24 00:00:00+00:00,0.0,A
2005-08-25 00:00:00+00:00,0.0,A
2005-08-26 00:00:00+00:00,0.4,A
2005-08-27 00:00:00+00:00,1.31,A
2005-08-28 00:00:00+00:00,1.81,A
2005-08-29 00:00:00+00:00,0.92,A
2005-08-30 00:00:00+00:00,0.7,A
2005-08-31 00:00:00+00:00,0.26,A
2005-09-01 00:00:00+00:00,0.07,A
2005-09-02 00:00:00+00:00,0.05,A
2005-09-03 00:00:00+00:00,1.22,"A,e"
2005-09-04 00:00:00+00:00,1.27,"A,e"
2005-09-05 00:00:00+00:00,1.0,"A,e"
2005-09-06 00:00:00+00:00,1.44,"A,e"
2005-09-07 00:00:00+00:00,2.1,"A,e"
2005-09-08 00:00:00+00:00,0.15,A
2005-09-09 00:00:00+00:00,0.03,A
2005-09-10 00:00:00+00:00,0.01,A
2005-09-11 00:00:00+00:00,1.1,"A,e"
2005-09-12 00:00:00+00:00,2.1,"A,e"
2005-09-13 00:00:00+00:00,4.61,"A,e"
2005-09-14 00:00:00+00:00,3.8,"A,e"
2005-09-15 00:00:00+00:00,3.61,"A,e"
2005-09-16 00:00:00+00:00,3.44,"A,e"
2005-09-17 00:00:00+00:00,3.13,"A,e"
2005-09-18 00:00:00+00:00,2.86,"A,e"
2005-09-19 00:00:00+00:00,2.44,"A,e"
2005-09-20 00:00:00+00:00,0.08,A
2005-09-21 00:00:00+00:00,0.12,A
2005-09-22 00:00:00+00:00,0.06,A
2005-09-23 00:00:00+00:00,0.04,A
2005-09-24 00:00:00+00:00,0.36,A
2005-09-25 00:00:00+00:00,99.1,A
2005-09-26 00:00:00+00:00,225.0,A
2005-09-27 00:00:00+00:00,259.0,A
2005-09-28 00:00:00+00:00,337.0,A
2005-09-29 00:00:00+00:00,494.0,A
2005-09-30 00:00:00+00:00,562.0,A
2005-10-01 00:00:00+00:00,537.0,A
2005-10-02 00:00:00+00:00,471.0,A
2005-10-03 00:00:00+00:00,390.0,"A,e"
2005-10-04 00:00:00+00:00,329.0,A
2005-10-05 00:00:00+00:00,336.0,A
2005-10-06 00:00:00+00:00,332.0,A
2005-10-07 00:00:00+00:00,287.0,A
2005-10-08 00:00:00+00:00,245.0,A
2005-10-09 00:00:00+00:00,210.0,A
2005-10-10 00:00:00+00:00,180.0,A
2005-10-11 00:00:00+00:00,156.0,A
2005-10-12 00:00:00+00:00,137.0,A
2005-10-13 00:00:00+00:00,122.0,A
2005-10-14 00:00:00+00:00,111.0,A
2005-10-15 00:00:00+00:00,100.0,A
2005-10-16 00:00:00+00:00,91.0,A
2005-10-17 00:00:00+00:00,90.4,A
2005-10-18 00:00:00+00:00,79.6,A
2005-10-19 00:00:00+00:00,73.0,A
2005-10-20 00:00:00+00:00,67.1,A
2005-10-21 00:00:00+00:00,64.4,A
2005-10-22 00:00:00+00:00,60.4,A
2005-10-23 00:00:00+00:00,55.6,A
2005-10-24 00:00:00+00:00,52.0,A
2005-10-25 00:00:00+00:00,48.0,A
2005-10-26 00:00:00+00:00,45.7,A
2005-10-27 00:00:00+00:00,43.5,A
2005-10-28 00:00:00+00:00,40.9,A
2005-10-29 00:00:00+00:00,39.1,A
2005-10-30 00:00:00+00:00,36.7,A
2005-10-31 00:00:00+00:00,35.7,A
2005-11-01 00:00:00+00:00,33.9,A
2005-11-02 00:00:00+00:00,32.2,A
2005-11-03 00:00:00+00:00,31.7,A
2005-11-04 00:00:00+00:00,30.0,A
2005-11-05 00:00:00+00:00,28.0,A
2005-11-06 00:00:00+00:00,26.7,A
2005-11-07 00:00:00+00:00,25.3,A
2005-11-08 00:00:00+00:00,24.3,A
2005-11-09 00:00:00+00:00,23.0,A
2005-11-10 00:00:00+00:00,22.3,A
2005-11-11 00:00:00+00:00,21.2,A
2005-11-12 00:00:00+00:00,20.8,A
2005-11-13 00:00:00+00:00,21.9,A
2005-11-14 00:00:00+00:00,22.1,A
2005-11-15 00:00:00+00:00,20.8,A
2005-11-16 00:00:00+00:00,19.9,A
2005-11-17 00:00:00+00:00,16.3,A
2005-11-18 00:00:00+00:00,23.9,A
2005-11-19 00:00:00+00:00,24.6,A
2005-11-20 00:00:00+00:00,24.8,A
2005-11-21 00:00:00+00:00,23.8,A
2005-11-22 00:00:00+00:00,22.7,A
2005-11-23 00:00:00+00:00,22.7,A
2005-11-24 00:00:00+00:00,20.7,A
2005-11-25 00:00:00+00:00,19.4,A
2005-11-26 00:00:00+00:00,22.2,A
2005-11-27 00:00:00+00:00,21.7,A
2005-11-28 00:00:00+00:00,25.9,A
2005-11-29 00:00:00+00:00,38.5,A
2005-11-30 00:00:00+00:00,35.0,"A,e"
2005-12-01 00:00:00+00:00,31.0,"A,e"
2005-12-02 00:00:00+00:00,29.0,"A,e"
2005-12-03 00:00:00+00:00,26.0,"A,e"
2005-12-04 00:00:00+00:00,24.0,"A,e"
2005-12-05 00:00:00+00:00,22.0,"A,e"
2005-12-06 00:00:00+00:00,22.0,"A,e"
2005-12-07 00:00:00+00:00,23.0,"A,e"
2005-12-08 00:00:00+00:00,24.0,"A,e"
2005-12-09 00:00:00+00:00,23.0,"A,e"
2005-12-10 00:00:00+00:00,27.0,"A,e"
2005-12-11 00:00:00+00:00,26.0,"A,e"
2005-12-12 00:00:00+00:00,27.0,"A,e"
2005-12-13 00:00:00+00:00,27.0,"A,e"
2005-12-14 00:00:00+00:00,26.0,"A,e"
2005-12-15 00:00:00+00:00,25.0,"A,e"
2005-12-16 00:00:00+00:00,24.0,"A,e"
2005-12-17 00:00:00+00:00,24.0,"A,e"
2005-12-18 00:00:00+00:00,23.0,"A,e"
2005-12-19 00:00:00+00:00,23.0,"A,e"
2005-12-20 00:00:00+00:00,23.0,"A,e"
2005-12-21 00:00:00+00:00,24.0,"A,e"
2005-12-22 00:00:00+00:00,25.0,"A,e"
2005-12-23 00:00:00+00:00,27.0,"A,e"
2005-12-24 00:00:00+00:00,28.0,"A,e"
2005-12-25 00:00:00+00:00,29.0,"A,e"
2005-12-26 00:00:00+00:00,31.0,"A,e"
2005-12-27 00:00:00+00:00,32.0,"A,e"
2005-12-28 00:00:00+00:00,33.0,"A,e"
2005-12-29 00:00:00+00:00,34.0,"A,e"
2005-12-30 00:00:00+00:00,34.0,"A,e"
2005-12-31 00:00:00+00:00,35.0,"A,e"
2006-01-01 00:00:00+00:00,36.0,"A,e"
2006-01-02 00:00:00+00:00,38.0,"A,e"
2006-01-03 00:00:00+00:00,40.0,"A,e"
2006-01-04 00:00:00+00:00,43.0,"A,e"
2006-01-05 00:00:00+00:00,48.0,"A,e"
2006-01-06 00:00:00+00:00,54.0,"A,e"
2006-01-07 00:00:00+00:00,56.0,"A,e"
2006-01-08 00:00:00+00:00,52.0,"A,e"
2006-01-09 00:00:00+00:00,50.0,"A,e"
2006-01-10 00:00:00+00:00,52.0,"A,e"
2006-01-11 00:00:00+00:00,58.0,"A,e"
2006-01-12 00:00:00+00:00,56.0,"A,e"
2006-01-13 00:00:00+00:00,54.0,"A,e"
2006-01-14 00:00:00+00:00,50.0,"A,e"
2006-01-15 00:00:00+00:00,54.0,"A,e"
2006-01-16 00:00:00+00:00,54.0,"A,e"
2006-01-17 00:00:00+00:00,50.0,"A,e"
2006-01-18 00:00:00+00:00,50.0,"A,e"
2006-01-19 00:00:00+00:00,50.0,"A,e"
2006-01-20 00:00:00+00:00,49.0,"A,e"
2006-01-21 00:00:00+00:00,48.0,"A,e"
2006-01-22 00:00:00+00:00,44.0,"A,e"
2006-01-23 00:00:00+00:00,43.0,"A,e"
2006-01-24 00:00:00+00:00,46.0,"A,e"
2006-01-25 00:00:00+00:00,45.0,"A,e"
2006-01-26 00:00:00+00:00,50.0,"A,e"
2006-01-27 00:00:00+00:00,54.0,"A,e"
2006-01-28 00:00:00+00:00,70.0,"A,e"
2006-01-29 00:00:00+00:00,90.0,"A,e"
2006-01-30 00:00:00+00:00,130.0,"A,e"
2006-01-31 00:00:00+00:00,170.0,"A,e"
2006-02-01 00:00:00+00:00,170.0,"A,e"
2006-02-02 00:00:00+00:00,150.0,"A,e"
2006-02-03 00:00:00+00:00,130.0,"A,e"
2006-02-04 00:00:00+00:00,120.0,"A,e"
2006-02-05 00:00:00+00:00,110.0,"A,e"
2006-02-06 00:00:00+00:00,100.0,"A,e"
2006-02-07 00:00:00+00:00,90.0,"A,e"
2006-02-08 00:00:00+00:00,80.0,"A,e"
2006-02-09 00:00:00+00:00,83.0,"A,e"
2006-02-10 00:00:00+00:00,76.0,"A,e"
2006-02-11 00:00:00+00:00,72.0,"A,e"
2006-02-12 00:00:00+00:00,66.0,"A,e"
2006-02-13 00:00:00+00:00,64.0,"A,e"
2006-02-14 00:00:00+00:00,66.0,"A,e"
2006-02-15 00:00:00+00:00,58.0,"A,e"
2006-02-16 00:00:00+00:00,52.0,"A,e"
2006-02-17 00:00:00+00:00,44.0,"A,e"
2006-02-18 00:00:00+00:00,45.0,"A,e"
