agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,month_nu,mean_va,count_nu
USGS,05320000,00060,73386,,1955,7,473.2,31
USGS,05320000,00060,73386,,1955,8,80.7,31
USGS,05320000,00060,73386,,1955,9,72.4,30
USGS,05320000,00060,73386,,1955,10,23.3,31
USGS,05320000,00060,73386,,1955,11,30.4,30
USGS,05320000,00060,73386,,1955,12,16.0,31
USGS,05320000,00060,73386,,1956,1,17.3,31
USGS,05320000,00060,73386,,1956,2,19.2,29
USGS,05320000,00060,73386,,1956,3,348.3,31
USGS,05320000,00060,73386,,1956,4,640.6,30
USGS,05320000,00060,73386,,1956,5,374.4,31
USGS,05320000,00060,73386,,1956,6,1453.0,30
USGS,05320000,00060,73386,,1956,7,417.6,31
USGS,05320000,00060,73386,,1956,8,566.2,31
USGS,05320000,00060,73386,,1956,9,82.6,30
USGS,05320000,00060,73386,,1956,10,42.2,31
USGS,05320000,00060,73386,,1956,11,70.3,30
USGS,05320000,00060,73386,,1956,12,52.5,31
USGS,05320000,00060,73386,,1957,1,25.6,31
USGS,05320000,00060,73386,,1957,2,22.0,28
USGS,05320000,00060,73386,,1957,3,270.4,31
USGS,05320000,00060,73386,,1957,4,292.5,30
USGS,05320000,00060,73386,,1957,5,299.7,31
USGS,05320000,00060,73386,,1957,6,669.5,30
USGS,05320000,00060,73386,,1957,7,467.4,31
USGS,05320000,00060,73386,,1957,8,179.3,31
USGS,05320000,00060,73386,,1957,9,96.5,30
USGS,05320000,00060,73386,,1957,10,85.7,31
USGS,05320000,00060,73386,,1957,11,148.9,30
USGS,05320000,00060,73386,,1957,12,127.5,31
USGS,05320000,00060,73386,,1958,1,61.5,31
USGS,05320000,00060,73386,,1958,2,54.0,28
USGS,05320000,00060,73386,,1958,3,160.0,31
USGS,05320000,00060,73386,,1958,4,638.8,30
USGS,05320000,00060,73386,,1958,5,318.9,31
USGS,05320000,00060,73386,,1958,6,252.8,30
USGS,05320000,00060,73386,,1958,7,247.1,31
USGS,05320000,00060,73386,,1958,8,46.8,31
USGS,05320000,00060,73386,,1958,9,26.9,30
USGS,05320000,00060,73386,,1958,10,22.6,31
USGS,05320000,00060,73386,,1958,11,36.5,30
USGS,05320000,00060,73386,,1958,12,21.6,31
USGS,05320000,00060,73386,,1959,1,18.0,31
USGS,05320000,00060,73386,,1959,2,14.2,28
USGS,05320000,00060,73386,,1959,3,109.9,31
USGS,05320000,00060,73386,,1959,4,155.0,30
USGS,05320000,00060,73386,,1959,5,280.5,31
USGS,05320000,00060,73386,,1959,6,824.9,30
USGS,05320000,00060,73386,,1959,7,194.3,31
USGS,05320000,00060,73386,,1959,8,163.9,31
USGS,05320000,00060,73386,,1959,9,214.8,30
USGS,05320000,00060,73386,,1959,10,325.4,31
USGS,05320000,00060,73386,,1959,11,338.1,30
USGS,05320000,00060,73386,,1959,12,347.4,31
USGS,05320000,00060,73386,,1960,1,462.1,31
USGS,05320000,00060,73386,,1960,2,132.4,29
USGS,05320000,00060,73386,,1960,3,440.0,31
USGS,05320000,00060,73386,,1960,4,2435.0,30
USGS,05320000,00060,73386,,1960,5,4573.0,31
USGS,05320000,00060,73386,,1960,6,2201.0,30
USGS,05320000,00060,73386,,1960,7,891.0,31
USGS,05320000,00060,73386,,1960,8,246.9,31
USGS,05320000,00060,73386,,1960,9,572.9,30
USGS,05320000,00060,73386,,1960,10,373.3,31
USGS,05320000,00060,73386,,1960,11,167.3,30
USGS,05320000,00060,73386,,1960,12,119.3,31
USGS,05320000,00060,73386,,1961,1,65.6,31
USGS,05320000,00060,73386,,1961,2,77.5,28
USGS,05320000,00060,73386,,1961,3,2388.0,31
USGS,05320000,00060,73386,,1961,4,2615.0,30
USGS,05320000,00060,73386,,1961,5,1276.0,31
USGS,05320000,00060,73386,,1961,6,763.0,30
USGS,05320000,00060,73386,,1961,7,382.8,31
USGS,05320000,00060,73386,,1961,8,724.6,31
USGS,05320000,00060,73386,,1961,9,409.6,30
USGS,05320000,00060,73386,,1961,10,426.1,31
USGS,05320000,00060,73386,,1961,11,414.3,30
USGS,05320000,00060,73386,,1961,12,200.0,31
USGS,05320000,00060,73386,,1962,1,124.5,31
USGS,05320000,00060,73386,,1962,2,115.0,28
USGS,05320000,00060,73386,,1962,3,751.4,31
USGS,05320000,00060,73386,,1962,4,6425.0,30
USGS,05320000,00060,73386,,1962,5,1555.0,31
USGS,05320000,00060,73386,,1962,6,1104.0,30
USGS,05320000,00060,73386,,1962,7,2233.0,31
USGS,05320000,00060,73386,,1962,8,367.5,31
USGS,05320000,00060,73386,,1962,9,1136.0,30
USGS,05320000,00060,73386,,1962,10,651.6,31
USGS,05320000,00060,73386,,1962,11,309.2,30
USGS,05320000,00060,73386,,1962,12,141.2,31
USGS,05320000,00060,73386,,1963,1,89.4,31
USGS,05320000,00060,73386,,1963,2,85.3,28
USGS,05320000,00060,73386,,1963,3,1026.0,31
USGS,05320000,00060,73386,,1963,4,721.7,30
USGS,05320000,00060,73386,,1963,5,668.7,31
USGS,05320000,00060,73386,,1963,6,1199.0,30
USGS,05320000,00060,73386,,1963,7,3725.0,31
USGS,05320000,00060,73386,,1963,8,1375.0,31
USGS,05320000,00060,73386,,1963,9,362.6,30
USGS,05320000,00060,73386,,1963,10,283.7,31
USGS,05320000,00060,73386,,1963,11,183.8,30
USGS,05320000,00060,73386,,1963,12,80.8,31
USGS,05320000,00060,73386,,1964,1,59.6,31
USGS,05320000,00060,73386,,1964,2,63.8,29
USGS,05320000,00060,73386,,1964,3,130.1,31
USGS,05320000,00060,73386,,1964,4,809.8,30
USGS,05320000,00060,73386,,1964,5,2823.0,31
USGS,05320000,00060,73386,,1964,6,692.2,30
USGS,05320000,00060,73386,,1964,7,220.8,31
USGS,05320000,00060,73386,,1964,8,143.5,31
USGS,05320000,00060,73386,,1964,9,1562.0,30
USGS,05320000,00060,73386,,1964,10,759.6,31
USGS,05320000,00060,73386,,1964,11,322.5,30
USGS,05320000,00060,73386,,1964,12,202.2,31
USGS,05320000,00060,73386,,1965,1,100.5,31
USGS,05320000,00060,73386,,1965,2,104.7,28
USGS,05320000,00060,73386,,1965,3,263.2,31
USGS,05320000,00060,73386,,1965,4,13230.0,30
USGS,05320000,00060,73386,,1965,5,3579.0,31
USGS,05320000,00060,73386,,1965,6,2694.0,30
USGS,05320000,00060,73386,,1965,7,724.1,31
USGS,05320000,00060,73386,,1965,8,167.6,31
USGS,05320000,00060,73386,,1965,9,303.4,30
USGS,05320000,00060,73386,,1965,10,1413.0,31
USGS,05320000,00060,73386,,1965,11,473.3,30
USGS,05320000,00060,73386,,1965,12,475.6,31
USGS,05320000,00060,73386,,1966,1,214.2,31
USGS,05320000,00060,73386,,1966,2,649.8,28
USGS,05320000,00060,73386,,1966,3,922.8,31
USGS,05320000,00060,73386,,1966,4,2137.0,30
USGS,05320000,00060,73386,,1966,5,906.5,31
USGS,05320000,00060,73386,,1966,6,1313.0,30
USGS,05320000,00060,73386,,1966,7,927.3,31
USGS,05320000,00060,73386,,1966,8,184.0,31
USGS,05320000,00060,73386,,1966,9,106.4,30
USGS,05320000,00060,73386,,1966,10,149.9,31
USGS,05320000,00060,73386,,1966,11,131.6,30
USGS,05320000,00060,73386,,1966,12,68.1,31
USGS,05320000,00060,73386,,1967,1,45.2,31
USGS,05320000,00060,73386,,1967,2,48.9,28
USGS,05320000,00060,73386,,1967,3,1644.0,31
USGS,05320000,00060,73386,,1967,4,2198.0,30
USGS,05320000,00060,73386,,1967,5,745.2,31
USGS,05320000,00060,73386,,1967,6,2708.0,30
USGS,05320000,00060,73386,,1967,7,1313.0,31
USGS,05320000,00060,73386,,1967,8,167.4,31
USGS,05320000,00060,73386,,1967,9,82.9,30
USGS,05320000,00060,73386,,1967,10,60.5,31
USGS,05320000,00060,73386,,1967,11,59.7,30
USGS,05320000,00060,73386,,1967,12,53.1,31
USGS,05320000,00060,73386,,1968,1,20.2,31
USGS,05320000,00060,73386,,1968,2,32.7,29
USGS,05320000,00060,73386,,1968,3,92.4,31
USGS,05320000,00060,73386,,1968,4,163.0,30
USGS,05320000,00060,73386,,1968,5,145.7,31
USGS,05320000,00060,73386,,1968,6,825.8,30
USGS,05320000,00060,73386,,1968,7,1237.0,31
USGS,05320000,00060,73386,,1968,8,994.1,31
USGS,05320000,00060,73386,,1968,9,1069.0,30
USGS,05320000,00060,73386,,1968,10,5121.0,31
USGS,05320000,00060,73386,,1968,11,1953.0,30
USGS,05320000,00060,73386,,1968,12,731.2,31
USGS,05320000,00060,73386,,1969,1,340.9,31
USGS,05320000,00060,73386,,1969,2,251.2,28
USGS,05320000,00060,73386,,1969,3,2038.0,31
USGS,05320000,00060,73386,,1969,4,9470.0,30
USGS,05320000,00060,73386,,1969,5,2359.0,31
USGS,05320000,00060,73386,,1969,6,1604.0,30
USGS,05320000,00060,73386,,1969,7,3664.0,31
USGS,05320000,00060,73386,,1969,8,543.3,31
USGS,05320000,00060,73386,,1969,9,155.1,30
USGS,05320000,00060,73386,,1969,10,127.4,31
USGS,05320000,00060,73386,,1969,11,168.9,30
USGS,05320000,00060,73386,,1969,12,122.2,31
USGS,05320000,00060,73386,,1970,1,92.0,31
USGS,05320000,00060,73386,,1970,2,89.4,28
USGS,05320000,00060,73386,,1970,3,343.5,31
USGS,05320000,00060,73386,,1970,4,1677.0,30
USGS,05320000,00060,73386,,1970,5,1593.0,31
USGS,05320000,00060,73386,,1970,6,926.3,30
USGS,05320000,00060,73386,,1970,7,276.6,31
USGS,05320000,00060,73386,,1970,8,125.5,31
USGS,05320000,00060,73386,,1970,9,111.2,30
USGS,05320000,00060,73386,,1970,10,762.1,31
USGS,05320000,00060,73386,,1970,11,1534.0,30
USGS,05320000,00060,73386,,1970,12,596.1,31
USGS,05320000,00060,73386,,1971,1,312.6,31
USGS,05320000,00060,73386,,1971,2,229.8,28
USGS,05320000,00060,73386,,1971,3,3812.0,31
USGS,05320000,00060,73386,,1971,4,3089.0,30
USGS,05320000,00060,73386,,1971,5,1006.0,31
USGS,05320000,00060,73386,,1971,6,2080.0,30
USGS,05320000,00060,73386,,1971,7,833.8,31
USGS,05320000,00060,73386,,1971,8,120.0,31
USGS,05320000,00060,73386,,1971,9,59.8,30
USGS,05320000,00060,73386,,1971,10,76.5,31
USGS,05320000,00060,73386,,1971,11,247.4,30
USGS,05320000,00060,73386,,1971,12,172.0,31
USGS,05320000,00060,73386,,1972,1,121.4,31
USGS,05320000,00060,73386,,1972,2,94.1,29
USGS,05320000,00060,73386,,1972,3,968.5,31
USGS,05320000,00060,73386,,1972,4,572.6,30
USGS,05320000,00060,73386,,1972,5,1332.0,31
USGS,05320000,00060,73386,,1972,6,2018.0,30
USGS,05320000,00060,73386,,1972,7,1288.0,31
USGS,05320000,00060,73386,,1972,8,389.7,31
USGS,05320000,00060,73386,,1972,9,170.7,30
USGS,05320000,00060,73386,,1972,10,369.0,31
USGS,05320000,00060,73386,,1972,11,957.8,30
USGS,05320000,00060,73386,,1972,12,365.8,31
USGS,05320000,00060,73386,,1973,1,230.9,31
USGS,05320000,00060,73386,,1973,2,282.1,28
USGS,05320000,00060,73386,,1973,3,3735.0,31
USGS,05320000,00060,73386,,1973,4,2700.0,30
USGS,05320000,00060,73386,,1973,5,3018.0,31
USGS,05320000,00060,73386,,1973,6,1704.0,30
USGS,05320000,00060,73386,,1973,7,405.9,31
USGS,05320000,00060,73386,,1973,8,122.0,31
USGS,05320000,00060,73386,,1973,9,100.0,30
USGS,05320000,00060,73386,,1973,10,459.8,31
USGS,05320000,00060,73386,,1973,11,952.9,30
USGS,05320000,00060,73386,,1973,12,800.2,31
USGS,05320000,00060,73386,,1974,1,434.9,31
USGS,05320000,00060,73386,,1974,2,360.6,28
USGS,05320000,00060,73386,,1974,3,1273.0,31
USGS,05320000,00060,73386,,1974,4,2039.0,30
USGS,05320000,00060,73386,,1974,5,1639.0,31
USGS,05320000,00060,73386,,1974,6,3027.0,30
USGS,05320000,00060,73386,,1974,7,425.0,31
USGS,05320000,00060,73386,,1974,8,194.9,31
USGS,05320000,00060,73386,,1974,9,92.1,30
USGS,05320000,00060,73386,,1974,10,70.5,31
USGS,05320000,00060,73386,,1974,11,97.9,30
USGS,05320000,00060,73386,,1974,12,67.5,31
USGS,05320000,00060,73386,,1975,1,50.7,31
USGS,05320000,00060,73386,,1975,2,61.8,28
USGS,05320000,00060,73386,,1975,3,376.6,31
USGS,05320000,00060,73386,,1975,4,3376.0,30
USGS,05320000,00060,73386,,1975,5,2565.0,31
USGS,05320000,00060,73386,,1975,6,3138.0,30
USGS,05320000,00060,73386,,1975,7,792.8,31
USGS,05320000,00060,73386,,1975,8,112.9,31
USGS,05320000,00060,73386,,1975,9,64.2,30
USGS,05320000,00060,73386,,1975,10,57.3,31
USGS,05320000,00060,73386,,1975,11,82.9,30
USGS,05320000,00060,73386,,1975,12,106.0,31
USGS,05320000,00060,73386,,1976,1,63.7,31
USGS,05320000,00060,73386,,1976,2,94.4,29
USGS,05320000,00060,73386,,1976,3,579.9,31
USGS,05320000,00060,73386,,1976,4,351.6,30
USGS,05320000,00060,73386,,1976,5,143.5,31
USGS,05320000,00060,73386,,1976,6,109.9,30
USGS,05320000,00060,73386,,1976,7,49.9,31
USGS,05320000,00060,73386,,1976,8,37.7,31
USGS,05320000,00060,73386,,1976,9,22.1,30
USGS,05320000,00060,73386,,1976,10,31.0,31
USGS,05320000,00060,73386,,1976,11,49.2,30
USGS,05320000,00060,73386,,1976,12,28.1,31
USGS,05320000,00060,73386,,1977,1,14.8,31
USGS,05320000,00060,73386,,1977,2,18.1,28
USGS,05320000,00060,73386,,1977,3,219.8,31
USGS,05320000,00060,73386,,1977,4,141.7,30
USGS,05320000,00060,73386,,1977,5,203.2,31
USGS,05320000,00060,73386,,1977,6,369.5,30
USGS,05320000,00060,73386,,1977,7,103.8,31
USGS,05320000,00060,73386,,1977,8,39.8,31
USGS,05320000,00060,73386,,1977,9,40.2,30
USGS,05320000,00060,73386,,1977,10,233.4,31
USGS,05320000,00060,73386,,1977,11,449.7,30
USGS,05320000,00060,73386,,1977,12,260.5,31
USGS,05320000,00060,73386,,1978,1,157.2,31
USGS,05320000,00060,73386,,1978,2,80.3,28
USGS,05320000,00060,73386,,1978,3,959.4,31
USGS,05320000,00060,73386,,1978,4,1259.0,30
USGS,05320000,00060,73386,,1978,5,766.0,31
USGS,05320000,00060,73386,,1978,6,1923.0,30
USGS,05320000,00060,73386,,1978,7,1524.0,31
USGS,05320000,00060,73386,,1978,8,489.5,31
USGS,05320000,00060,73386,,1978,9,120.1,30
USGS,05320000,00060,73386,,1978,10,51.0,31
USGS,05320000,00060,73386,,1978,11,56.0,30
USGS,05320000,00060,73386,,1978,12,45.6,31
USGS,05320000,00060,73386,,1979,1,31.9,31
USGS,05320000,00060,73386,,1979,2,38.2,28
USGS,05320000,00060,73386,,1979,3,1051.0,31
USGS,05320000,00060,73386,,1979,4,5045.0,30
USGS,05320000,00060,73386,,1979,5,1705.0,31
USGS,05320000,00060,73386,,1979,6,1026.0,30
USGS,05320000,00060,73386,,1979,7,968.0,31
USGS,05320000,00060,73386,,1979,8,5541.0,31
USGS,05320000,00060,73386,,1979,9,3547.0,30
USGS,05320000,00060,73386,,1979,10,1081.0,31
USGS,05320000,00060,73386,,1979,11,2108.0,30
USGS,05320000,00060,73386,,1979,12,1193.0,31
USGS,05320000,00060,73386,,1980,1,537.0,31
USGS,05320000,00060,73386,,1980,2,264.3,29
USGS,05320000,00060,73386,,1980,3,831.3,31
USGS,05320000,00060,73386,,1980,4,2070.0,30
USGS,05320000,00060,73386,,1980,5,749.9,31
USGS,05320000,00060,73386,,1980,6,3698.0,30
USGS,05320000,00060,73386,,1980,7,381.6,31
USGS,05320000,00060,73386,,1980,8,662.0,31
USGS,05320000,00060,73386,,1980,9,582.5,30
USGS,05320000,00060,73386,,1980,10,327.6,31
USGS,05320000,00060,73386,,1980,11,255.7,30
USGS,05320000,00060,73386,,1980,12,148.0,31
USGS,05320000,00060,73386,,1981,1,83.0,31
USGS,05320000,00060,73386,,1981,2,140.3,28
USGS,05320000,00060,73386,,1981,3,165.5,31
USGS,05320000,00060,73386,,1981,4,400.1,30
USGS,05320000,00060,73386,,1981,5,1028.0,31
USGS,05320000,00060,73386,,1981,6,2321.0,30
USGS,05320000,00060,73386,,1981,7,2717.0,31
USGS,05320000,00060,73386,,1981,8,1403.0,31
USGS,05320000,00060,73386,,1981,9,1095.0,30
USGS,05320000,00060,73386,,1981,10,693.3,31
USGS,05320000,00060,73386,,1981,11,544.0,30
USGS,05320000,00060,73386,,1981,12,293.1,31
USGS,05320000,00060,73386,,1982,1,147.7,31
USGS,05320000,00060,73386,,1982,2,170.9,28
USGS,05320000,00060,73386,,1982,3,2396.0,31
USGS,05320000,00060,73386,,1982,4,2143.0,30
USGS,05320000,00060,73386,,1982,5,2624.0,31
USGS,05320000,00060,73386,,1982,6,2517.0,30
USGS,05320000,00060,73386,,1982,7,1658.0,31
USGS,05320000,00060,73386,,1982,8,505.8,31
USGS,05320000,00060,73386,,1982,9,850.4,30
USGS,05320000,00060,73386,,1982,10,2061.0,31
USGS,05320000,00060,73386,,1982,11,2643.0,30
USGS,05320000,00060,73386,,1982,12,1521.0,31
USGS,05320000,00060,73386,,1983,1,967.5,31
USGS,05320000,00060,73386,,1983,2,1793.0,28
USGS,05320000,00060,73386,,1983,3,6277.0,31
USGS,05320000,00060,73386,,1983,4,8419.0,30
USGS,05320000,00060,73386,,1983,5,3800.0,31
USGS,05320000,00060,73386,,1983,6,2880.0,30
USGS,05320000,00060,73386,,1983,7,3637.0,31
USGS,05320000,00060,73386,,1983,8,310.1,31
USGS,05320000,00060,73386,,1983,9,199.1,30
USGS,05320000,00060,73386,,1983,10,266.5,31
USGS,05320000,00060,73386,,1983,11,448.7,30
USGS,05320000,00060,73386,,1983,12,288.5,31
USGS,05320000,00060,73386,,1984,1,260.7,31
USGS,05320000,00060,73386,,1984,2,1042.0,29
USGS,05320000,00060,73386,,1984,3,2857.0,31
USGS,05320000,00060,73386,,1984,4,6286.0,30
USGS,05320000,00060,73386,,1984,5,4044.0,31
USGS,05320000,00060,73386,,1984,6,5184.0,30
USGS,05320000,00060,73386,,1984,7,1870.0,31
USGS,05320000,00060,73386,,1984,8,312.6,31
USGS,05320000,00060,73386,,1984,9,133.8,30
USGS,05320000,00060,73386,,1984,10,193.3,31
USGS,05320000,00060,73386,,1984,11,356.6,30
USGS,05320000,00060,73386,,1984,12,341.2,31
USGS,05320000,00060,73386,,1985,1,213.9,31
USGS,05320000,00060,73386,,1985,2,149.1,28
USGS,05320000,00060,73386,,1985,3,2362.0,31
USGS,05320000,00060,73386,,1985,4,2735.0,30
USGS,05320000,00060,73386,,1985,5,1634.0,31
USGS,05320000,00060,73386,,1985,6,933.4,30
USGS,05320000,00060,73386,,1985,7,262.3,31
USGS,05320000,00060,73386,,1985,8,159.3,31
USGS,05320000,00060,73386,,1985,9,683.8,30
USGS,05320000,00060,73386,,1985,10,1884.0,31
USGS,05320000,00060,73386,,1985,11,942.4,30
USGS,05320000,00060,73386,,1985,12,737.6,31
USGS,05320000,00060,73386,,1986,1,418.2,31
USGS,05320000,00060,73386,,1986,2,223.6,28
USGS,05320000,00060,73386,,1986,3,3769.0,31
USGS,05320000,00060,73386,,1986,4,4172.0,30
USGS,05320000,00060,73386,,1986,5,3329.0,31
USGS,05320000,00060,73386,,1986,6,3127.0,30
USGS,05320000,00060,73386,,1986,7,1902.0,31
USGS,05320000,00060,73386,,1986,8,387.4,31
USGS,05320000,00060,73386,,1986,9,1058.0,30
USGS,05320000,00060,73386,,1986,10,1833.0,31
