Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1994-03-04,8,mg/L,Volatile suspended solids,,Physical
1994-03-09,22,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-03-16,50,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-03-23,14,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-03-30,15,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-04-05,9,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-04-13,22,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-04-20,12,mg/L,Volatile suspended solids,,Physical
1994-04-26,84,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-05-03,28,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-05-09,26,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-05-16,24,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-05-25,20,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-06-01,32,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-06-09,40,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-06-16,50,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-06-29,18,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-07-06,30,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-07-14,25,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-07-20,26,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-07-27,28,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-08-04,20,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-08-16,38,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
1994-08-24,16,mg/L,Volatile suspended solids,"DESCRIPTION: Loss on ignition, from suspended solids, by weight; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 449. | USGS | I-3767-85",Physical
